Numero,Nom,Simbol,Cap de mercat,Preu,Oferta circulant,Volum 24 hores,% 1h,% 2h,% 7d
115,Elastic,XEL,"$29,909,415",$0.343881,"86,976,062*","$580,756",0.69%,-7.17%,-20.05%
116,NoLimitCoin,NLC2,"$29,321,946",$0.143795,"203,914,918*","$64,149",1.68%,-4.63%,-7.56%
117,Substratum,SUB,"$28,912,122",$0.127878,"226,091,449*","$872,502",8.71%,-13.46%,-4.94%
118,Aeon,AEON,"$28,211,064",$1.93,"14,651,140","$601,736",4.71%,-5.14%,20.85%
119,KickCoin,KICK,"$27,787,025",$0.086527,"321,137,782*","$80,933",-1.55%,-2.29%,-57.61%
120,Credo,CREDO,"$27,468,080",$0.049952,"549,891,703*","$23,655",3.06%,-25.30%,-25.01%
121,Quantum Resis...,QRL,"$26,638,508",$0.512279,"52,000,000*","$305,474",-3.60%,-9.56%,-11.51%
122,Blackmoon Crypto,BMC,"$25,988,275",$0.864856,"30,049,251*","$841,955",5.11%,3.81%,8.02%
123,Emercoin,EMC,"$25,635,258",$0.627701,"40,839,918","$473,333",1.82%,22.30%,5.55%
124,WeTrust,TRST,"$25,456,484",$0.276258,"92,147,500*","$659,350",1.43%,-7.21%,-18.76%
125,FirstBlood,1ST,"$25,135,851",$0.293786,"85,558,371*","$507,586",0.28%,-6.39%,-20.64%
126,Diamond,DMD,"$24,605,304",$9.98,"2,464,491","$94,382",-0.10%,-1.52%,0.98%
127,Tierion,TNT,"$24,434,557",$0.057831,"422,513,667*","$298,303",1.43%,-1.67%,-24.29%
128,Asch,XAS,"$24,411,975",$0.325493,"75,000,000","$10,094",1.79%,2.58%,-3.10%
129,Viacoin,VIA,"$24,039,830",$1.05,"22,854,591","$1,014,750",-0.70%,-8.74%,-10.69%
130,DECENT,DCT,"$23,186,145",$0.451918,"51,306,089*","$179,951",1.42%,-8.58%,-28.43%
131,BitBay,BAY,"$23,138,419",$0.022960,"1,007,779,654*","$187,710",-0.57%,-5.38%,-20.75%
132,Rialto,XRL,"$23,015,365",$0.270769,"85,000,000*","$49,693",-1.07%,-5.95%,-10.77%
133,Crown,CRW,"$22,890,502",$1.47,"15,585,553","$94,914",0.65%,11.10%,13.10%
134,Neblio,NEBL,"$22,504,299",$1.81,"12,455,748*","$76,484",4.27%,0.07%,-23.50%
135,SIBCoin,SIB,"$22,452,240",$1.44,"15,606,030","$117,113",2.09%,8.03%,16.17%
136,PayPie,PPP,"$22,397,925",$0.271490,"82,500,000*","$152,640",-2.43%,-14.51%,?
137,The ChampCoin,TCC,"$22,372,835",$0.135654,"164,925,727*","$123,317",1.31%,8.80%,10.69%
138,Counterparty,XCP,"$22,339,840",$8.53,"2,617,623*","$259,233",1.63%,7.59%,-11.94%
139,Decentraland,MANA,"$22,220,277",$0.009772,"2,273,755,650*","$290,955",0.13%,-8.22%,-32.24%
140,district0x,DNT,"$22,207,620",$0.037013,"600,000,000*","$389,822",-1.25%,-2.36%,-24.13%
141,ION,ION,"$22,012,944",$1.31,"16,861,696*","$45,648",2.21%,-1.12%,-7.77%
142,Einsteinium,EMC2,"$21,785,926",$0.101455,"214,734,872","$11,346,700",1.16%,20.45%,30.23%
143,Rubycoin,RBY,"$21,669,621",$0.871548,"24,863,370*","$92,434",1.64%,13.40%,33.31%
144,CoinDash,CDT,"$21,622,348",$0.038958,"555,015,474*","$284,556",-0.48%,-3.32%,-8.12%
145,Xaurum,XAUR,"$21,506,146",$0.169194,"127,109,390*","$165,532",2.91%,5.96%,-1.09%
146,Patientory,PTOY,"$21,355,670",$0.305081,"70,000,000*","$1,404,290",-1.40%,-9.03%,-12.95%
147,Monetha,MTH,"$20,852,062",$0.096172,"216,819,832*","$223,139",-1.51%,-7.59%,-31.09%
148,Compcoin,CMP,"$20,680,002",$4.83,"4,283,880","$294,935",-5.04%,-2.21%,31.18%
149,LEOcoin,LEO,"$20,311,800",$0.221827,"91,565,951*","$25,319",-0.40%,23.63%,8.88%
150,adToken,ADT,"$20,105,520",$0.033509,"600,000,000*","$130,546",3.28%,15.88%,2.95%
151,Target Coin,TGT,"$19,807,780",$0.020797,"952,429,892*","$14,061",2.61%,-31.64%,-18.42%
152,Safe Exchange...,SAFEX,"$19,799,327",$0.009220,"2,147,483,647*","$300,265",-0.15%,-2.78%,-9.43%
153,Skycoin,SKY,"$19,309,118",$3.25,"5,933,198*","$23,974",5.14%,2.46%,12.45%
154,Etheroll,DICE,"$18,572,784",$2.65,"7,001,623*","$54,243",-0.98%,-13.46%,-12.25%
155,Everex,EVX,"$18,302,460",$1.11,"16,500,000*","$784,158",-6.87%,-27.60%,?
156,Namecoin,NMC,"$17,809,234",$1.21,"14,736,400","$409,896",0.84%,-0.77%,-0.39%
157,Omni,OMNI,"$17,801,637",$31.79,"559,913*","$9,668,720",-3.43%,58.30%,40.16%
158,Voise,VOISE,"$17,290,914",$0.026891,"643,012,000*","$441,855",-1.04%,-2.50%,140.39%
159,Stox,STX,"$17,125,228",$0.578555,"29,600,000*","$988,625",1.03%,-11.53%,-41.45%
160,SmartCash,SMART,"$16,906,999",$0.025776,"655,925,288*","$44,158",4.01%,15.60%,25.19%
161,Mothership,MSP,"$16,576,980",$0.118407,"140,000,000*","$229,493",-3.35%,0.50%,-20.66%
162,Golos,GOLOS,"$16,280,347",$0.130746,"124,518,891","$255,312",-3.18%,36.46%,25.63%
163,Santiment Net...,SAN,"$16,037,789",$0.286553,"55,967,968*","$846,928",0.25%,-10.20%,-5.30%
164,ZenCash,ZEN,"$15,959,050",$7.16,"2,229,310","$339,841",-2.88%,18.51%,0.74%
165,Aventus,AVT,"$15,793,200",$2.63,"6,000,000*","$2,614,860",-2.98%,-14.02%,-5.18%
166,Po.et,POE,"$15,742,526",$0.007369,"2,136,283,004*","$45,654",-5.13%,-11.49%,-25.73%
167,MonetaryUnit,MUE,"$15,701,385",$0.124643,"125,970,854","$268,224",0.39%,-8.56%,-19.43%
168,Viberate,VIB,"$15,418,320",$0.128486,"120,000,000*","$154,623",0.14%,-3.19%,?
169,Pillar,PLR,"$15,318,300",$0.067367,"227,384,800*","$45,906",-0.83%,3.61%,6.82%
170,E-coin,ECN,"$15,151,863",$3.60,"4,211,635","$42,529",1.71%,10.87%,11.21%
171,Numeraire,NMR,"$15,109,998",$12.10,"1,248,667*","$945,572",-0.78%,-1.71%,-16.44%
172,PotCoin,POT,"$15,051,160",$0.068964,"218,246,625","$180,700",1.75%,2.49%,13.54%
173,Polybius,PLBT,"$15,017,266",$3.94,"3,808,454*","$20,151",-1.08%,3.97%,-11.50%
174,XPlay,XPA,"$14,903,300",$0.014903,"1,000,000,000*","$12,076",-0.38%,-0.39%,?
175,Triggers,TRIG,"$14,810,624",$0.461310,"32,105,578*","$704,979",-2.45%,-18.26%,-45.52%
176,OKCash,OK,"$14,733,084",$0.201756,"73,024,267*","$1,928,300",0.99%,-11.61%,-13.24%
177,Humaniq,HMQ,"$14,414,591",$0.088510,"162,858,880*","$154,920",0.95%,-5.88%,-24.27%
178,Expanse,EXP,"$14,329,632",$1.81,"7,906,397","$454,169",-2.32%,11.59%,-4.38%
179,SaluS,SLS,"$14,280,175",$14.22,"1,004,401*","$35,823",3.31%,9.23%,-0.49%
180,Chronobank,TIME,"$14,035,806",$19.77,"710,113*","$478,674",0.51%,3.63%,4.60%
181,Rivetz,RVT,"$13,850,229",$0.527739,"26,244,468*","$40,640",4.21%,-12.17%,-16.59%
182,Peerplays,PPY,"$13,828,571",$3.63,"3,814,294*","$6,843",0.51%,1.02%,31.40%
183,Energycoin,ENRG,"$13,447,335",$0.110863,"121,296,871","$1,739,960",0.89%,-0.51%,-0.87%
184,BlackCoin,BLK,"$13,399,442",$0.175327,"76,425,431*","$508,376",1.50%,-0.49%,-0.34%
185,Lunyr,LUN,"$13,159,000",$5.73,"2,297,853*","$307,841",0.36%,-1.90%,-20.58%
186,Soarcoin,SOAR,"$12,830,615",$0.016814,"763,073,048*","$4,170",1.89%,12.22%,4.84%
187,Swarm City,SWT,"$12,775,409",$1.67,"7,648,022*","$31,215",2.78%,-3.15%,-5.45%
188,Nexium,NXC,"$12,688,859",$0.190748,"66,521,586*","$224,499",1.25%,-4.44%,-36.75%
189,Shift,SHIFT,"$12,511,924",$1.11,"11,285,526*","$114,896",2.53%,4.14%,-4.93%
190,ToaCoin,TOA,"$12,481,347",$0.007277,"1,715,170,436","$44,469",1.53%,21.82%,44.51%
