Numero,Nom,Simbol,Cap de mercat,Preu,Oferta circulant,Volum 24 hores,% 1h,% 2h,% 7d
27,EOS,EOS,"$227,086,414",$0.551826,"411,518,149*","$6,356,140",-1.55%,-2.73%,-1.80%
28,Augur,REP,"$206,510,700",$18.77,"11,000,000*","$615,121",-0.55%,-1.89%,-0.08%
29,PIVX,PIVX,"$206,131,919",$3.78,"54,523,599*","$1,282,430",1.37%,-1.09%,18.34%
30,Gas,GAS,"$192,993,988",$22.45,"8,597,035*","$1,075,690",-0.36%,5.02%,0.40%
31,TenX,PAY,"$190,017,841",$1.82,"104,661,310*","$1,869,280",-2.24%,-3.91%,-10.08%
32,Golem,GNT,"$179,526,726",$0.215510,"833,032,000*","$1,964,450",-1.84%,1.01%,-0.17%
33,MaidSafeCoin,MAID,"$179,036,522",$0.395615,"452,552,412*","$1,547,100",0.56%,-3.87%,-2.56%
34,Komodo,KMD,"$173,925,076",$1.72,"100,945,510","$644,798",1.09%,2.02%,-0.18%
35,MonaCoin,MONA,"$172,081,616",$3.15,"54,690,025","$4,081,840",-0.71%,-10.95%,318.75%
36,Decred,DCR,"$171,925,598",$28.77,"5,976,445","$587,396",-0.10%,6.58%,1.77%
37,FirstCoin,FRST,"$168,092,824",$13.55,"12,400,981","$2,014,970",-0.51%,-1.99%,15.82%
38,Basic Attenti...,BAT,"$167,848,000",$0.167848,"1,000,000,000*","$4,512,260",-0.53%,-2.05%,-14.34%
39,SALT,SALT,"$167,193,416",$3.06,"54,675,000*","$6,018,630",-3.53%,-13.29%,-6.74%
40,Walton,WTC,"$151,013,923",$6.07,"24,898,178*","$9,583,780",-0.58%,-1.59%,-14.57%
41,Veritaseum,VERI,"$147,311,435",$73.07,"2,016,034*","$381,491",-2.10%,-7.94%,15.30%
42,Metal,MTL,"$147,292,641",$7.63,"19,300,994*","$1,861,530",-1.02%,3.92%,0.67%
43,Kyber Network,KNC,"$144,907,576",$1.08,"134,132,697*","$1,528,060",-0.27%,-3.85%,-23.35%
44,BitShares,BTS,"$144,370,959",$0.055513,"2,600,660,000*","$5,288,990",-1.45%,-2.65%,17.41%
45,Factom,FCT,"$140,623,864",$16.08,"8,745,102*","$1,586,630",0.43%,-2.16%,1.51%
46,DigixDAO,DGD,"$140,144,600",$70.07,"2,000,000*","$138,347",-0.36%,-2.86%,3.68%
47,Iconomi,ICN,"$137,550,794",$1.38,"99,900,350*","$587,642",0.08%,-3.96%,-8.52%
48,Binance Coin,BNB,"$137,025,000",$1.37,"100,000,000*","$1,676,620",-1.16%,-4.26%,-3.25%
49,Siacoin,SC,"$133,572,950",$0.004426,"30,179,498,139","$1,918,990",-0.05%,4.20%,6.80%
50,ChainLink,LINK,"$129,941,000",$0.371260,"350,000,000*","$5,244,640",-0.51%,-13.23%,-11.02%
51,TRON,TRX,"$129,120,466",$0.001974,"65,394,999,999*","$124,679",-1.07%,-5.15%,-10.12%
52,Populous,PPT,"$125,223,255",$3.04,"41,252,246*","$323,208",-1.31%,-7.86%,0.50%
53,GameCredits,GAME,"$122,252,644",$1.90,"64,355,352","$551,831",0.23%,0.58%,-1.46%
54,Dogecoin,DOGE,"$119,385,367",$0.001070,"111,532,372,567","$7,745,210",-0.96%,-8.92%,4.76%
55,Syscoin,SYS,"$113,045,787",$0.214005,"528,239,001","$5,666,870",-2.86%,26.12%,38.34%
56,0x,ZRX,"$111,453,500",$0.222907,"500,000,000*","$2,545,690",2.90%,11.50%,10.17%
57,Civic,CVC,"$108,391,802",$0.318612,"340,200,000*","$1,204,600",-1.79%,-0.11%,-4.17%
58,BitcoinDark,BTCD,"$107,204,592",$83.18,"1,288,862","$83,197",-0.25%,-2.67%,3.57%
59,FunFair,FUN,"$106,612,000",$0.026653,"4,000,000,000*","$4,810,400",0.95%,-13.94%,10.50%
60,Metaverse ETP,ETP,"$106,395,828",$4.71,"22,600,000","$22,581,800",-2.32%,-1.69%,237.26%
61,Byteball Bytes,GBYTE,"$101,951,831",$174.61,"583,896*","$162,804",0.75%,-0.67%,7.21%
62,Lykke,LKK,"$101,736,167",$0.378135,"269,047,210*","$175,048",-0.23%,-1.78%,8.65%
63,Blocknet,BLOCK,"$98,515,032",$20.33,"4,845,367*","$49,967",0.33%,-1.20%,-5.10%
64,Status,SNT,"$95,050,651",$0.027388,"3,470,483,788*","$1,567,930",-0.50%,-3.09%,16.19%
65,Gnosis,GNO,"$92,936,889",$84.14,"1,104,590*","$626,230",-0.47%,-16.16%,-21.56%
66,Aeternity,AE,"$92,870,542",$0.398551,"233,020,472*","$428,914",-2.28%,12.79%,13.76%
67,Bytom,BTM,"$92,666,963",$0.093887,"987,000,000*","$252,374",-1.97%,-5.10%,48.06%
68,Bancor,BNT,"$90,453,798",$2.22,"40,772,871*","$2,319,480",-0.01%,-4.40%,0.48%
69,Monaco,MCO,"$90,120,773",$9.18,"9,814,875*","$6,255,450",-0.39%,-0.71%,12.28%
70,Regalcoin,REC,"$89,884,032",$31.99,"2,810,000","$3,952,810",-2.77%,3.11%,57.46%
71,SingularDTV,SNGLS,"$89,446,800",$0.149078,"600,000,000*","$1,088,110",-0.65%,-8.37%,-2.22%
72,DigiByte,DGB,"$89,321,354",$0.010217,"8,742,253,657","$6,760,050",-2.13%,-0.21%,-11.20%
73,MCAP,MCAP,"$85,953,418",$2.24,"38,295,641*","$480,337",-0.53%,-5.15%,-6.71%
74,ATMChain,ATM,"$76,945,647",$0.032042,"2,401,437,109*","$82,404",-6.12%,-9.43%,21.35%
75,GXShares,GXS,"$72,402,713",$1.79,"40,510,000*","$85,008",-0.53%,0.87%,14.90%
76,Nexus,NXS,"$69,970,431",$1.32,"53,152,461","$338,670",-1.31%,-3.31%,-7.33%
77,Verge,XVG,"$68,849,754",$0.004875,"14,123,634,794","$1,739,570",-1.31%,-4.60%,-11.85%
78,Bitdeal,BDL,"$67,810,211",$0.434097,"156,209,812","$183,090",1.12%,0.53%,-0.52%
79,Vertcoin,VTC,"$67,510,444",$1.67,"40,404,850","$2,606,480",1.75%,-3.08%,35.75%
80,Pura,PURA,"$67,222,674",$0.391938,"171,513,540","$120,701",-6.52%,-9.94%,-11.09%
81,Nxt,NXT,"$66,573,456",$0.066640,"998,999,942*","$4,706,830",0.02%,-3.18%,-1.74%
82,VeChain,VEN,"$61,773,880",$0.221643,"278,708,913*","$420,317",1.71%,-0.51%,-16.06%
83,AirSwap,AST,"$58,537,500",$0.390250,"150,000,000*","$2,601,210",3.63%,?,?
84,Aragon,ANT,"$57,856,724",$1.77,"32,732,352*","$855,620",-1.45%,1.36%,2.53%
85,Centra,CTR,"$54,298,748",$0.798511,"68,000,000*","$375,584",1.08%,-5.63%,-15.57%
86,AdEx,ADX,"$50,601,992",$0.898381,"56,325,759*","$3,145,650",-2.08%,1.66%,-8.40%
87,I/O Coin,IOC,"$49,118,690",$3.00,"16,373,443*","$173,680",0.07%,-1.91%,9.68%
88,Kin,KIN,"$48,227,154",$0.000064,"756,097,560,976*","$48,888",-4.88%,-21.19%,-9.94%
89,ATBCoin,ATB,"$47,758,288",$1.24,"38,395,228","$985,941",-1.13%,-6.97%,38.12%
90,TaaS,TAAS,"$45,355,222",$5.57,"8,146,001*","$275,998",-0.26%,-2.55%,19.92%
91,Ubiq,UBQ,"$45,040,600",$1.17,"38,398,438","$305,962",0.33%,-0.92%,-10.97%
92,Loopring,LRC,"$44,990,908",$0.157217,"286,170,756*","$293,234",0.98%,-1.19%,1.40%
93,Particl,PART,"$44,359,798",$5.73,"7,740,500*","$48,841",-1.34%,-4.80%,-0.12%
94,Melon,MLN,"$43,626,010",$72.78,"599,400*","$522,011",-0.37%,-1.94%,-0.47%
95,Neblio,NEBL,"$43,135,271",$3.46,"12,469,328*","$796,442",-4.20%,23.17%,101.20%
96,Edgeless,EDG,"$42,163,259",$0.513896,"82,046,288*","$755,985",-1.03%,0.79%,-16.04%
97,MobileGo,MGO,"$40,761,686",$0.415813,"98,028,887*","$493,485",-1.27%,5.00%,-16.51%
98,Wings,WINGS,"$40,083,657",$0.446822,"89,708,333*","$361,876",-0.51%,-3.85%,-11.61%
99,NAV Coin,NAV,"$40,019,449",$0.646442,"61,907,254*","$792,057",-1.52%,-0.70%,-13.00%
100,Bitquence,BQX,"$39,756,847",$0.554969,"71,637,960*","$331,491",-2.75%,-3.98%,-8.29%
101,Storj,STORJ,"$38,742,092",$0.389918,"99,359,589*","$355,627",-1.49%,-0.19%,5.55%
102,Enigma,ENG,"$38,266,952",$0.511343,"74,836,171*","$1,492,020",-2.05%,-13.27%,?
103,NoLimitCoin,NLC2,"$37,134,359",$0.182057,"203,971,061*","$50,632",-0.24%,3.30%,39.64%
104,iExec RLC,RLC,"$35,900,829",$0.454034,"79,070,793*","$243,261",-0.80%,-6.81%,-8.62%
105,Cindicator,CND,"$34,498,109",$0.023858,"1,445,976,590*","$68,342",1.04%,24.71%,?
106,SONM,SNM,"$34,338,923",$0.095492,"359,600,000*","$674,064",0.70%,-10.17%,-31.78%
107,Dentacoin,DCN,"$34,166,716",$0.000113,"303,095,254,787*","$11,330",-14.28%,-9.55%,-13.78%
108,Gulden,NLG,"$33,640,454",$0.094868,"354,604,245","$147,528",-0.09%,-5.24%,-5.50%
109,FairCoin,FAIR,"$33,454,824",$0.628923,"53,193,831*","$4,997",0.65%,-3.44%,-6.14%
110,CloakCoin,CLOAK,"$32,439,189",$6.34,"5,117,512*","$286,819",-0.25%,7.34%,15.28%
111,SuperNET,UNITY,"$32,424,543",$39.73,"816,061*","$1,987",-0.85%,63.90%,30.18%
112,Quantum Resis...,QRL,"$31,287,516",$0.601683,"52,000,000*","$253,912",-1.36%,-3.01%,14.12%
113,ZCoin,XZC,"$30,961,272",$9.58,"3,232,507","$495,232",-0.32%,0.10%,-0.70%
114,ReddCoin,RDD,"$30,469,142",$0.001064,"28,644,488,371*","$544,462",1.74%,-4.55%,-0.91%
115,Rise,RISE,"$30,316,441",$0.267957,"113,139,200*","$608,124",2.93%,2.37%,-8.77%
116,Cofound.it,CFI,"$29,780,628",$0.091633,"325,000,000*","$675,593",-2.61%,-7.15%,-5.40%
117,Peercoin,PPC,"$29,637,162",$1.22,"24,388,511","$174,978",-0.24%,-4.23%,-6.71%
118,Moeda Loyalty...,MDA,"$29,337,925",$1.49,"19,628,888*","$223,555",-0.98%,-2.45%,-25.87%
119,SmartCash,SMART,"$29,001,393",$0.041767,"694,366,388*","$46,471",-0.41%,8.19%,97.18%
120,Substratum,SUB,"$28,652,795",$0.126731,"226,091,449*","$698,360",6.40%,24.68%,-18.18%
121,Asch,XAS,"$28,131,900",$0.375092,"75,000,000","$13,963",-0.49%,1.38%,22.01%
122,Elastic,XEL,"$27,652,560",$0.317933,"86,976,062*","$189,463",1.04%,1.90%,-9.89%
123,TokenCard,TKN,"$27,566,841",$1.17,"23,644,056*","$243,417",-1.52%,-0.34%,-14.51%
124,Eidoo,EDO,"$26,877,770",$2.51,"10,708,403*","$112,337",2.07%,?,?
125,Sprouts,SPRTS,"$26,273,251",$0.000033,"789,304,147,921*",$556,-8.64%,-35.06%,1.04%
126,Decentraland,MANA,"$25,993,802",$0.011432,"2,273,755,650*","$961,409",-1.57%,-11.56%,0.18%
127,Viacoin,VIA,"$25,730,605",$1.13,"22,860,067","$484,127",-0.29%,3.47%,10.91%
128,Compcoin,CMP,"$25,555,378",$5.96,"4,290,882","$119,313",0.79%,4.20%,21.59%
129,FirstBlood,1ST,"$25,514,789",$0.298215,"85,558,371*","$3,442,330",0.75%,16.74%,0.89%
130,Rubycoin,RBY,"$25,489,786",$1.02,"24,880,706*","$727,112",2.81%,-12.69%,38.57%
131,WeTrust,TRST,"$25,400,551",$0.275651,"92,147,500*","$311,585",-0.91%,-3.43%,-8.90%
132,Etheroll,DICE,"$24,666,647",$3.52,"7,001,623*","$41,329",-3.56%,2.11%,24.75%
133,Aeon,AEON,"$24,644,097",$1.68,"14,651,140","$196,861",-2.34%,-2.02%,-21.51%
134,Counterparty,XCP,"$23,818,929",$9.10,"2,617,597*","$612,589",0.93%,-15.63%,15.78%
135,Blackmoon Crypto,BMC,"$23,593,350",$0.785156,"30,049,251*","$803,809",-2.42%,-4.69%,-8.56%
136,district0x,DNT,"$23,472,300",$0.039121,"600,000,000*","$2,430,780",-2.07%,-12.91%,6.31%
137,adToken,ADT,"$22,998,540",$0.038331,"600,000,000*","$3,106,540",0.07%,-6.87%,44.10%
138,DECENT,DCT,"$22,969,120",$0.447688,"51,306,089*","$147,375",-1.09%,-4.19%,1.71%
139,BitBay,BAY,"$22,967,615",$0.022790,"1,007,789,143*","$125,145",-1.07%,-8.28%,-5.67%
140,LEOcoin,LEO,"$22,953,728",$0.250015,"91,809,405*","$23,384",0.07%,2.91%,48.80%
141,Emercoin,EMC,"$22,741,267",$0.556727,"40,848,148","$101,497",3.89%,7.74%,11.55%
142,Credo,CREDO,"$22,551,389",$0.041011,"549,891,703*","$9,270",-1.21%,-14.21%,-28.70%
143,Tierion,TNT,"$22,194,305",$0.052529,"422,513,667*","$321,763",0.24%,-3.62%,-9.39%
144,The ChampCoin,TCC,"$21,697,958",$0.131562,"164,925,727*","$88,010",-0.23%,-2.39%,2.01%
145,Target Coin,TGT,"$21,330,810",$0.022396,"952,429,892*","$201,856",-0.68%,-12.86%,0.22%
146,KickCoin,KICK,"$21,041,975",$0.065523,"321,137,782*","$224,570",-3.82%,-13.28%,-24.52%
147,Patientory,PTOY,"$20,897,380",$0.298534,"70,000,000*","$632,291",0.59%,3.54%,6.19%
148,Aventus,AVT,"$20,896,560",$3.48,"6,000,000*","$3,602,170",-2.03%,-13.19%,5.24%
149,SIBCoin,SIB,"$20,399,073",$1.30,"15,635,547","$116,844",-2.12%,1.11%,-2.71%
150,Everex,EVX,"$20,071,590",$1.22,"16,500,000*","$321,229",0.26%,-2.75%,-32.28%
151,Einsteinium,EMC2,"$20,068,464",$0.093446,"214,761,164","$2,026,090",-2.99%,5.01%,32.24%
152,Skycoin,SKY,"$19,929,790",$3.36,"5,933,198*","$15,182",4.23%,-2.57%,12.10%
153,ION,ION,"$19,923,830",$1.17,"16,973,641*","$41,713",1.05%,-7.98%,-6.82%
154,CoinDash,CDT,"$19,858,842",$0.035781,"555,015,474*","$197,816",1.03%,-3.96%,-11.77%
155,Crown,CRW,"$19,530,713",$1.25,"15,645,974","$39,205",-0.53%,-0.24%,-1.68%
156,Xaurum,XAUR,"$19,442,641",$0.152960,"127,109,316*","$92,873",0.36%,1.00%,-3.54%
157,Safe Exchange...,SAFEX,"$19,115,697",$0.008901,"2,147,483,647*","$198,930",-1.35%,-4.02%,6.43%
158,Monetha,MTH,"$19,005,386",$0.087655,"216,819,832*","$199,272",1.45%,-12.14%,-11.91%
159,Voise,VOISE,"$18,964,417",$0.029493,"643,012,000*","$891,973",-1.21%,9.39%,15.62%
160,XPlay,XPA,"$18,792,800",$0.018793,"1,000,000,000*","$24,118",-1.21%,-4.88%,25.74%
161,Triggers,TRIG,"$18,498,784",$0.576186,"32,105,578*","$1,057,100",6.50%,5.32%,1.67%
162,PayPie,PPP,"$18,010,080",$0.218304,"82,500,000*","$69,055",-4.34%,-5.03%,-37.55%
163,LBRY Credits,LBC,"$17,923,046",$0.171685,"104,394,945","$655,259",0.76%,6.43%,3.30%
164,Numeraire,NMR,"$17,780,148",$14.24,"1,248,667*","$505,528",-1.77%,17.42%,24.70%
165,Diamond,DMD,"$17,435,299",$7.05,"2,471,700","$152,169",-6.23%,-10.21%,-27.73%
166,Namecoin,NMC,"$17,145,801",$1.16,"14,736,400","$110,956",-0.58%,-1.15%,-3.90%
167,Rialto,XRL,"$17,134,725",$0.201585,"85,000,000*","$68,034",-2.11%,-12.77%,-22.97%
168,Nexium,NXC,"$16,734,436",$0.251564,"66,521,586*","$1,910,270",-2.59%,44.49%,23.38%
169,Santiment Net...,SAN,"$16,571,947",$0.296097,"55,967,968*","$411,750",-0.85%,-5.77%,5.32%
170,Viberate,VIB,"$16,470,000",$0.137250,"120,000,000*","$39,021",-0.56%,-1.92%,-0.56%
171,Peerplays,PPY,"$16,377,803",$4.29,"3,815,846*","$15,096",-1.67%,0.53%,55.51%
172,Stox,STX,"$15,775,438",$0.532954,"29,600,000*","$734,544",-0.92%,-3.10%,-16.89%
173,ZenCash,ZEN,"$15,476,182",$6.94,"2,229,310","$190,219",-1.14%,-4.98%,22.81%
174,MonetaryUnit,MUE,"$15,425,141",$0.122101,"126,330,998","$72,572",-0.24%,-2.47%,-5.28%
175,PotCoin,POT,"$15,353,681",$0.070341,"218,274,679","$142,570",-1.13%,4.50%,8.78%
176,Pillar,PLR,"$15,171,796",$0.066723,"227,384,800*","$20,763",3.34%,0.78%,12.92%
177,Mothership,MSP,"$15,145,620",$0.108183,"140,000,000*","$236,332",-2.91%,13.98%,2.08%
178,Expanse,EXP,"$14,976,771",$1.89,"7,906,397","$1,429,970",-2.74%,4.45%,17.60%
179,Chronobank,TIME,"$14,902,143",$20.99,"710,113*","$441,342",-0.27%,4.97%,13.19%
180,ALIS,ALIS,"$14,867,747",$0.392780,"37,852,608*","$981,015",2.70%,57.73%,?
181,Polybius,PLBT,"$14,624,348",$3.84,"3,808,454*","$11,740",-1.70%,-0.82%,3.44%
182,Pepe Cash,PEPECASH,"$14,205,922",$0.020240,"701,884,009*","$65,386",-0.85%,-18.49%,84.72%
183,RaiBlocks,XRB,"$14,158,384",$0.112892,"125,415,296","$166,996",-2.79%,-9.34%,44.58%
184,Lunyr,LUN,"$13,656,761",$5.94,"2,297,853*","$223,871",1.32%,3.76%,12.38%
185,OKCash,OK,"$13,634,390",$0.186654,"73,046,331*","$543,884",-0.50%,-5.25%,-22.04%
186,Omni,OMNI,"$13,467,683",$24.05,"559,943*","$276,096",0.72%,-3.77%,23.39%
187,Energycoin,ENRG,"$13,391,068",$0.110387,"121,310,195","$19,674",-0.86%,1.21%,45.71%
188,BlackCoin,BLK,"$13,314,044",$0.174188,"76,434,908*","$187,846",-0.72%,-1.21%,1.83%
189,SaluS,SLS,"$13,274,619",$13.22,"1,004,420*","$341,905",-2.19%,0.51%,10.26%
190,Golos,GOLOS,"$13,060,787",$0.104890,"124,518,891","$23,737",-0.81%,-2.53%,21.63%
191,GridCoin,GRC,"$12,903,193",$0.033059,"390,312,753","$49,633",-0.33%,-3.17%,18.00%
192,E-coin,ECN,"$12,856,133",$3.01,"4,266,817","$46,626",-0.47%,-4.70%,-15.22%
193,Humaniq,HMQ,"$12,772,159",$0.078425,"162,858,880*","$187,063",-1.37%,-6.84%,-15.72%
194,ToaCoin,TOA,"$12,757,798",$0.007427,"1,717,733,870","$9,926",-0.83%,-2.57%,25.54%
195,Po.et,POE,"$12,120,864",$0.005674,"2,136,283,004*","$30,372",-1.36%,-14.80%,-31.63%
196,Burst,BURST,"$12,083,287",$0.006712,"1,800,339,818","$233,431",-1.37%,-2.23%,-2.67%
197,Agoras Tokens,AGRS,"$12,036,444",$0.286582,"42,000,000*","$129,615",-1.59%,-0.08%,14.66%
198,CasinoCoin,CSC,"$11,746,225",$0.304297,"38,601,187","$38,361",-27.91%,-34.77%,297.36%
199,Quantum,QAU,"$11,721,913",$0.147404,"79,522,355*","$16,118",-2.60%,-7.80%,-9.60%
200,Mysterium,MYST,"$11,659,629",$0.600114,"19,429,024*","$453,793",-0.20%,-2.22%,-13.51%
201,Rivetz,RVT,"$11,442,404",$0.435993,"26,244,468*","$25,823",-6.56%,-1.10%,-29.10%
202,Radium,RADS,"$11,350,001",$3.37,"3,368,543*","$69,993",-1.84%,-6.32%,-0.90%
203,Mooncoin,MOON,"$11,283,158",$0.000051,"222,423,788,293","$9,205",-0.66%,1.75%,3.38%
204,Kore,KORE,"$11,261,678",$5.57,"2,021,479*","$303,354",-5.35%,1.77%,-13.34%
205,Agrello,DLT,"$11,205,541",$0.130329,"85,978,873*","$13,290",-2.35%,-17.09%,-22.11%
206,OAX,OAX,"$10,862,993",$0.434359,"25,009,250*","$240,313",-1.15%,-4.74%,-16.18%
207,BCAP,BCAP,"$10,739,800",$1.07,"10,000,000*","$6,207",-1.21%,14.48%,11.37%
208,Synereo,AMP,"$10,718,822",$0.130310,"82,256,324*","$163,005",-0.60%,-8.98%,2.35%
209,Clams,CLAM,"$10,585,737",$3.97,"2,666,936*","$759,405",-1.83%,-4.74%,-64.95%
210,Shift,SHIFT,"$10,555,838",$0.933920,"11,302,722*","$64,864",-0.39%,-7.82%,-13.08%
211,Swarm City,SWT,"$10,555,418",$1.38,"7,648,022*","$10,516",-0.25%,-1.30%,-14.90%
212,LoMoCoin,LMC,"$10,494,199",$0.048198,"217,731,458*","$1,514,780",-1.61%,7.20%,10.54%
213,Databits,DTB,"$10,464,515",$0.460023,"22,747,809*","$36,027",1.56%,-2.56%,-0.90%
214,AirToken,AIR,"$10,395,357",$0.009900,"1,050,000,000*","$114,547",2.63%,-17.52%,-28.81%
215,Wagerr,WGR,"$10,344,276",$0.056526,"183,000,000*","$41,461",0.09%,7.69%,21.14%
216,DigitalNote,XDN,"$10,064,546",$0.001462,"6,885,695,758","$8,407,480",-1.41%,-7.02%,-7.63%
217,PRIZM,PZM,"$9,950,552",$1.03,"9,640,793*","$12,204",-0.41%,-1.04%,18.23%
218,BitDice,CSNO,"$9,885,190",$0.141217,"70,000,000*","$26,571",-0.62%,-6.82%,-4.72%
219,Matchpool,GUP,"$9,711,975",$0.129493,"75,000,000*","$191,614",-0.88%,-2.56%,-19.90%
220,VeriCoin,VRC,"$9,604,435",$0.315877,"30,405,617","$73,252",-1.36%,-1.91%,29.81%
221,Primas,PST,"$9,550,438",$0.186532,"51,200,000*","$6,725",-1.14%,-23.05%,-4.31%
222,Gambit,GAM,"$9,472,000",$7.92,"1,195,707*","$125,302",0.01%,-9.09%,-22.24%
223,Unobtanium,UNO,"$9,332,796",$47.18,"197,828","$114,081",0.64%,-6.15%,-51.08%
224,FlorinCoin,FLO,"$9,295,561",$0.066967,"138,808,914","$174,776",-1.37%,-2.98%,-5.01%
225,Soarcoin,SOAR,"$9,184,729",$0.012037,"763,073,048*","$13,327",2.85%,-7.21%,-28.49%
226,Obsidian,ODN,"$9,176,084",$0.376069,"24,400,000*","$169,441",-1.01%,4.78%,-21.70%
227,Hive,HVN,"$8,979,713",$0.023946,"375,000,000*","$355,731",4.38%,-15.34%,50.88%
228,BitSend,BSD,"$8,725,897",$0.518298,"16,835,675","$52,464",-1.05%,-4.29%,22.29%
229,E-Dinar Coin,EDR,"$8,577,885",$0.009679,"886,211,988","$689,270",5.87%,4.47%,8.51%
230,NeosCoin,NEOS,"$8,537,543",$2.42,"3,529,544","$54,049",-1.27%,1.74%,8.54%
231,InvestFeed,IFT,"$8,510,763",$0.044470,"191,381,257*","$65,185",-4.31%,-12.36%,-16.96%
232,Lampix,PIX,"$8,275,556",$0.073027,"113,322,017*","$20,690",-0.88%,-13.92%,-12.04%
233,Nimiq,NET,"$8,225,837",$0.783413,"10,500,000*","$116,963",-1.06%,5.89%,-7.47%
234,Centurion,CNT,"$8,122,432",$0.112634,"72,113,500","$29,722",-1.16%,-2.79%,17.97%
235,XCurrency,XC,"$8,028,396",$1.37,"5,858,048*",$997,-0.49%,-0.18%,-18.05%
236,vSlice,VSL,"$7,840,689",$0.234818,"33,390,496*","$464,086",-0.27%,-1.15%,-29.94%
237,Sphere,SPHR,"$7,835,293",$2.54,"3,082,940*","$27,945",3.40%,3.21%,19.32%
238,ExclusiveCoin,EXCL,"$7,755,680",$1.81,"4,284,977","$727,011",-0.32%,38.17%,113.85%
239,Dimecoin,DIME,"$7,731,392",$0.000014,"535,912,305,360","$4,175",-0.16%,18.57%,279.10%
240,OBITS,OBITS,"$7,634,901",$0.482629,"15,819,400*","$15,604",-2.70%,-6.20%,15.69%
241,Musicoin,MUSIC,"$7,577,851",$0.019426,"390,084,084","$110,750",-0.86%,1.10%,-4.06%
242,PinkCoin,PINK,"$7,537,785",$0.020701,"364,131,900","$325,673",0.51%,4.07%,17.98%
243,DAO.Casino,BET,"$7,472,084",$0.067963,"109,942,758*","$53,056",-1.22%,-7.97%,-19.70%
244,Pluton,PLU,"$7,429,268",$8.74,"850,000*","$131,956",-0.43%,-1.54%,-3.90%
245,Waves Communi...,WCT,"$7,365,160",$0.736970,"9,993,840*","$15,029",-1.67%,0.20%,-22.99%
246,NVO,NVST,"$7,268,685",$0.484579,"15,000,000*","$1,701",0.10%,-26.49%,8.79%
247,Prospectors Gold,PGL,"$7,221,936",$0.111968,"64,500,000*","$76,444",-16.03%,120.23%,2.67%
248,Voxels,VOX,"$7,173,012",$0.034157,"210,000,000*","$206,304",-2.47%,2.76%,-2.01%
