Numero,Nom,Simbol,Cap de mercat,Preu,Oferta circulant,Volum 24 hores,% 1h,% 2h,% 7d
141,TKNTokenCard,TKN,"$24,692,906",$1.04,"23,644,056*","$194,497",-1.27%,-3.38%,3.41%
142,ATBATBCoin,ATB,"$24,565,581",$0.632683,"38,827,629","$962,579",-0.72%,-10.97%,-37.88%
143,XELElastic,XEL,"$24,197,917",$0.277132,"87,315,492*","$1,289,180",-1.51%,1.80%,-10.42%
144,B3B3Coin,B3,"$24,050,026",$0.001508,"15,953,477,005","$418,126",-0.11%,51.33%,-9.14%
145,DNTdistrict0x,DNT,"$23,945,640",$0.039909,"600,000,000*","$2,174,900",0.69%,-3.09%,-7.09%
146,SKYSkycoin,SKY,"$23,309,755",$3.93,"5,933,198*","$22,908",-0.44%,6.92%,-2.12%
147,CDTCoinDash,CDT,"$23,034,641",$0.041503,"555,015,474*","$689,160",2.01%,7.59%,20.81%
148,XAURXaurum,XAUR,"$22,763,405",$0.179086,"127,108,790*","$54,304",-3.58%,0.33%,-13.97%
149,STXStox,STX,"$22,614,311",$0.763997,"29,600,000*","$867,093",-0.46%,15.20%,73.12%
150,PLRPillar,PLR,"$22,429,669",$0.098642,"227,384,800*","$152,438",-4.98%,-6.54%,-14.34%
151,XPAXPlay,XPA,"$22,382,100",$0.022382,"1,000,000,000*","$13,027",-0.19%,-3.66%,-2.59%
152,TRSTWeTrust,TRST,"$22,249,659",$0.241457,"92,147,500*","$172,648",-0.62%,-2.95%,-10.51%
153,CRWCrown,CRW,"$22,105,838",$1.39,"15,904,625","$113,501",-0.32%,1.34%,0.10%
154,AEONAeon,AEON,"$21,817,160",$1.49,"14,651,140","$119,810",-2.90%,1.28%,5.90%
155,RPXRed Pulse,RPX,"$21,707,316",$0.039951,"543,348,500*","$424,947",-0.18%,2.76%,-18.83%
156,DCTDECENT,DCT,"$21,505,563",$0.419162,"51,306,089*","$118,595",-1.56%,-2.53%,-11.41%
157,DMDDiamond,DMD,"$20,805,368",$8.31,"2,502,525","$616,201",-2.53%,27.38%,4.00%
158,EDOEidoo,EDO,"$20,799,574",$1.94,"10,708,403*","$1,394,900",-0.42%,8.94%,-12.98%
159,FTCFeathercoin,FTC,"$20,711,174",$0.114452,"180,959,480","$1,143,130",-3.01%,-1.50%,-26.53%
160,TCCThe ChampCoin,TCC,"$20,664,039",$0.125293,"164,925,727*","$431,479",0.71%,-10.15%,54.54%
161,PRGParagon,PRG,"$20,476,257",$0.324752,"63,051,980*","$7,797",-1.64%,-6.98%,-26.07%
162,DICEEtheroll,DICE,"$20,177,836",$2.88,"7,001,623*","$9,733",-0.29%,-5.27%,-10.62%
163,NMCNamecoin,NMC,"$20,142,154",$1.37,"14,736,400","$334,188",0.62%,7.28%,23.58%
164,BQbitqy,BQ,"$19,819,768",$0.013012,"1,523,203,187*","$79,818",-0.01%,16.96%,-66.30%
165,SAFEXSafe Exchange...,SAFEX,"$18,416,455",$0.008576,"2,147,483,647*","$651,182",2.56%,-3.05%,7.55%
166,TRIGTriggers,TRIG,"$18,381,310",$0.572527,"32,105,578*","$597,565",-1.87%,-4.69%,-17.11%
167,TGTTarget Coin,TGT,"$18,173,220",$0.019081,"952,429,892*",$535,-0.41%,35.10%,-3.34%
168,IONION,ION,"$18,041,234",$1.03,"17,454,248*","$41,555",-2.03%,-1.03%,-14.02%
169,PPYPeerplays,PPY,"$17,949,849",$4.70,"3,818,532*","$18,011",1.13%,21.11%,13.96%
170,OKOKCash,OK,"$17,811,792",$0.243462,"73,160,459*","$882,095",-0.16%,-4.53%,-26.80%
171,RBYRubycoin,RBY,"$17,363,088",$0.695782,"24,954,782*","$72,905",-0.45%,2.61%,-3.16%
172,VRCVeriCoin,VRC,"$17,022,962",$0.559229,"30,440,056","$953,996",2.85%,-3.95%,23.57%
173,SIBSIBCoin,SIB,"$16,920,006",$1.07,"15,772,846","$79,259",1.13%,0.77%,-6.56%
174,TIMEChronobank,TIME,"$16,729,335",$23.56,"710,113*","$395,096",-0.52%,0.47%,1.06%
175,SLRSolarCoin,SLR,"$16,541,593",$0.444309,"37,229,929*","$1,645,940",14.90%,57.83%,27.55%
176,BLKBlackCoin,BLK,"$16,410,330",$0.214583,"76,475,444*","$335,513",-0.26%,-1.21%,5.93%
177,PPPPayPie,PPP,"$16,405,290",$0.198852,"82,500,000*","$64,584",1.37%,-0.24%,3.62%
178,LBCLBRY Credits,LBC,"$15,752,362",$0.150892,"104,394,945","$309,677",-1.07%,-0.93%,4.30%
179,CNDCindicator,CND,"$15,641,707",$0.010817,"1,445,976,590*","$154,339",1.68%,7.42%,4.83%
180,TOAToaCoin,TOA,"$15,594,054",$0.009020,"1,728,798,293","$35,424",-0.24%,1.27%,8.95%
181,MTHMonetha,MTH,"$15,496,158",$0.071457,"216,860,198*","$737,040",-0.95%,3.02%,7.38%
182,XDNDigitalNote,XDN,"$15,467,683",$0.002246,"6,885,695,758","$2,409,730",-0.45%,-3.06%,9.19%
183,RRevain,R,"$15,317,835",$0.083046,"184,450,000*","$30,967",-0.60%,5.27%,?
184,DIMEDimecoin,DIME,"$15,159,053",$0.000028,"537,004,731,216","$5,707",1.68%,243.97%,164.30%
185,AGRSAgoras Tokens,AGRS,"$15,043,686",$0.358183,"42,000,000*","$21,085",-0.92%,3.12%,9.08%
186,GRCGridCoin,GRC,"$15,005,105",$0.038444,"390,312,753","$90,820",-1.24%,1.83%,-4.54%
187,DRTDomRaider,DRT,"$14,956,093",$0.029005,"515,634,901*","$115,798",-0.20%,-11.93%,-32.07%
188,CSNOBitDice,CSNO,"$14,900,900",$0.212870,"70,000,000*","$19,474",-0.39%,-10.52%,4.70%
189,XRLRialto,XRL,"$14,742,740",$0.173444,"85,000,000*","$28,114",3.69%,-5.25%,-16.15%
190,ENRGEnergycoin,ENRG,"$14,622,221",$0.120480,"121,366,376","$215,047",1.47%,12.10%,3.00%
191,PSTPrimas,PST,"$14,566,093",$0.284494,"51,200,000*","$82,007",7.22%,12.55%,49.11%
192,EXPExpanse,EXP,"$14,491,002",$1.83,"7,906,397","$506,990",-0.68%,2.46%,-20.42%
193,GOLOSGolos,GOLOS,"$14,438,713",$0.115956,"124,518,891","$32,710",1.08%,2.50%,10.77%
194,HMQHumaniq,HMQ,"$14,164,401",$0.086973,"162,859,933*","$412,086",-2.98%,0.57%,-8.57%
195,PEPECASHPepe Cash,PEPECASH,"$13,861,928",$0.019750,"701,884,009*","$4,663",-0.44%,4.97%,-2.56%
196,EMC2Einsteinium,EMC2,"$13,676,824",$0.063493,"215,406,808","$1,185,660",-0.87%,1.53%,-7.48%
197,DBIXDubaiCoin,DBIX,"$13,661,751",$9.40,"1,453,093","$215,161",0.02%,-6.91%,-25.22%
198,BMCBlackmoon Crypto,BMC,"$13,594,431",$0.452405,"30,049,251*","$415,372",-0.30%,-6.48%,0.95%
199,MSPMothership,MSP,"$13,439,678",$0.095998,"140,000,000*","$39,804",0.01%,-2.14%,-23.19%
200,SLSSaluS,SLS,"$13,162,017",$13.10,"1,004,772*","$59,510",-2.78%,1.03%,-13.91%
201,XRBRaiBlocks,XRB,"$13,082,890",$0.098184,"133,248,290","$129,731",-0.11%,1.09%,-13.27%
202,CLAMClams,CLAM,"$13,059,604",$4.83,"2,702,011*","$367,037",-0.67%,-0.75%,39.77%
203,POEPo.et,POE,"$13,031,017",$0.006043,"2,156,389,197*","$18,205",-3.95%,8.62%,18.63%
204,ECNE-coin,ECN,"$12,942,352",$2.89,"4,478,540","$9,092",-0.08%,-10.59%,-12.09%
205,NMRNumeraire,NMR,"$12,876,895",$10.31,"1,248,632*","$121,288",-2.40%,-4.60%,-12.98%
206,SANSantiment Net...,SAN,"$12,801,979",$0.211594,"60,502,560*","$308,424",-0.35%,-1.92%,-8.09%
207,XVCVcash,XVC,"$12,790,458",$0.838474,"15,254,447","$3,299,810",-2.02%,-28.58%,66.77%
208,TXTransferCoin,TX,"$12,671,968",$2.05,"6,192,292*","$231,330",-0.24%,-0.58%,30.40%
209,OMNIOmni,OMNI,"$12,638,439",$22.57,"560,068*","$299,432",-1.42%,6.11%,-0.30%
210,BTXBitcore,BTX,"$12,580,604",$10.52,"1,195,602","$247,489",-0.42%,24.07%,56.53%
211,NXCNexium,NXC,"$12,570,983",$0.188976,"66,521,586*","$266,516",-0.53%,-2.17%,-6.50%
212,MUEMonetaryUnit,MUE,"$12,455,073",$0.097403,"127,871,294","$93,298",0.64%,-3.93%,-14.78%
213,GUPMatchpool,GUP,"$12,328,425",$0.164379,"75,000,000*","$997,151",0.06%,15.53%,12.26%
214,AMPSynereo,AMP,"$12,184,794",$0.148132,"82,256,324*","$178,930",-0.60%,2.26%,-0.23%
215,XWCWhiteCoin,XWC,"$11,977,434",$0.048206,"248,463,029*","$246,956",-0.72%,-8.03%,59.17%
216,PLBTPolybius,PLBT,"$11,917,936",$3.12,"3,820,954*","$66,681",0.23%,15.48%,9.46%
217,AVTAventus,AVT,"$11,781,240",$1.96,"6,000,000*","$368,617",-1.32%,-0.92%,-18.52%
218,MYSTMysterium,MYST,"$11,682,944",$0.601314,"19,429,024*","$187,457",-0.95%,-1.99%,-16.64%
219,WCTWaves Communi...,WCT,"$11,662,882",$1.17,"9,974,925*","$38,382",0.38%,13.55%,87.89%
220,SHIFTShift,SHIFT,"$11,655,220",$1.02,"11,376,052*","$61,645",1.39%,3.52%,-4.54%
221,CREDOCredo,CREDO,"$11,503,185",$0.020919,"549,891,703*","$18,889",-7.81%,-12.94%,-10.62%
222,OAXOAX,OAX,"$11,482,272",$0.459121,"25,009,250*","$259,684",-0.17%,-6.23%,10.96%
223,ADTadToken,ADT,"$11,399,820",$0.019000,"600,000,000*","$67,554",-0.73%,-5.26%,-37.56%
224,FLOFlorinCoin,FLO,"$11,369,069",$0.081435,"139,609,296","$157,204",-0.73%,2.31%,-9.90%
225,ALISALIS,ALIS,"$11,334,850",$0.299447,"37,852,608*","$104,201",-0.73%,9.64%,17.71%
226,CNTCenturion,CNT,"$11,332,725",$0.155092,"73,070,986","$92,310",-7.33%,-6.54%,59.39%
227,LUNLunyr,LUN,"$11,049,962",$4.81,"2,297,853*","$150,349",-1.60%,-0.67%,-8.77%
228,XASAsch,XAS,"$10,923,957",$0.537316,"20,330,601","$207,025",-2.29%,-1.48%,-28.53%
229,DTBDatabits,DTB,"$10,793,630",$0.474491,"22,747,809*","$766,345",-0.23%,15.30%,18.96%
230,BURSTBurst,BURST,"$10,638,946",$0.005909,"1,800,339,818","$151,418",1.26%,0.88%,-4.30%
231,NVSTNVO,NVST,"$10,610,100",$0.707340,"15,000,000*","$25,945",0.48%,13.03%,-1.99%
232,PTOYPatientory,PTOY,"$10,563,350",$0.150905,"70,000,000*","$763,703",-1.08%,-1.85%,-19.28%
233,DLTAgrello,DLT,"$10,560,097",$0.122822,"85,978,873*","$11,749",3.53%,2.64%,-21.43%
234,RADSRadium,RADS,"$10,426,268",$3.08,"3,383,054*","$109,826",-1.02%,1.38%,-1.78%
235,UNOUnobtanium,UNO,"$10,404,533",$52.59,"197,838","$19,030",-0.66%,-3.63%,-9.87%
236,SOARSoarcoin,SOAR,"$10,325,308",$0.014511,"711,530,831*","$20,544",-0.47%,8.37%,28.44%
