Numero,Nom,Simbol,Cap de mercat,Preu,Oferta circulant,Volum 24 hores,% 1h,% 2h,% 7d
129,WeTrust,TRST,"$25,534,533",$0.277105,"92,147,500*","$276,005",-0.72%,2.93%,-9.14%
130,SmartCash,SMART,"$25,289,275",$0.036958,"684,261,388*","$63,605",-2.36%,6.12%,86.10%
131,BitBay,BAY,"$25,235,984",$0.025041,"1,007,786,604*","$149,169",0.03%,-4.32%,-2.10%
132,Viacoin,VIA,"$24,966,150",$1.09,"22,858,588","$528,169",-3.80%,11.99%,6.70%
133,KickCoin,KICK,"$24,915,828",$0.077586,"321,137,782*","$540,334",-3.71%,-13.42%,-10.75%
134,Blackmoon Crypto,BMC,"$24,735,582",$0.823168,"30,049,251*","$489,732",-1.26%,1.20%,3.56%
135,Substratum,SUB,"$24,270,465",$0.107348,"226,091,449*","$477,952",1.63%,5.03%,-21.19%
136,Credo,CREDO,"$23,683,561",$0.043069,"549,891,703*","$17,140",-0.12%,31.64%,-16.27%
137,Tierion,TNT,"$23,444,945",$0.055489,"422,513,667*","$243,172",-0.81%,0.00%,-8.20%
138,Emercoin,EMC,"$23,089,626",$0.565273,"40,846,858","$295,475",-0.81%,17.89%,11.85%
139,LEOcoin,LEO,"$22,784,836",$0.248354,"91,743,382*","$23,284",1.80%,10.79%,39.36%
140,ION,ION,"$22,609,689",$1.33,"16,943,585*","$62,716",-0.72%,14.97%,5.12%
141,The ChampCoin,TCC,"$22,245,347",$0.134881,"164,925,727*","$78,755",-1.39%,1.78%,9.61%
142,Everex,EVX,"$22,033,770",$1.34,"16,500,000*","$373,391",0.92%,-1.98%,?
143,Etheroll,DICE,"$22,016,392",$3.14,"7,001,623*","$37,802",3.07%,19.20%,10.41%
144,DECENT,DCT,"$21,559,999",$0.420223,"51,306,089*","$108,109",-0.67%,2.22%,-16.19%
145,CoinDash,CDT,"$21,105,962",$0.038028,"555,015,474*","$185,614",-1.09%,8.07%,-8.41%
146,FirstBlood,1ST,"$20,652,935",$0.241390,"85,558,371*","$465,221",-0.53%,-6.04%,-22.87%
147,PayPie,PPP,"$20,534,993",$0.248909,"82,500,000*","$118,336",7.61%,2.03%,?
148,Aventus,AVT,"$20,437,980",$3.41,"6,000,000*","$2,762,130",2.77%,8.64%,31.83%
149,SIBCoin,SIB,"$20,364,861",$1.30,"15,627,531","$61,425",-0.65%,2.44%,-2.06%
150,Peerplays,PPY,"$20,243,791",$5.31,"3,815,660*","$85,321",1.69%,22.38%,89.47%
151,XPlay,XPA,"$20,167,500",$0.020168,"1,000,000,000*","$14,800",-0.12%,5.00%,34.00%
152,Skycoin,SKY,"$19,922,255",$3.36,"5,933,198*","$1,891",-1.12%,6.37%,16.49%
153,Monetha,MTH,"$19,912,386",$0.091838,"216,819,832*","$233,800",-3.56%,-6.47%,-13.76%
154,Xaurum,XAUR,"$19,702,585",$0.155005,"127,109,348*","$97,391",-2.24%,3.38%,-7.19%
155,Patientory,PTOY,"$19,670,210",$0.281003,"70,000,000*","$555,984",-2.25%,1.59%,6.26%
156,Crown,CRW,"$19,522,569",$1.25,"15,629,684","$83,355",-1.60%,1.24%,-6.11%
157,adToken,ADT,"$19,194,480",$0.031991,"600,000,000*","$32,096",5.80%,12.26%,10.88%
158,Rialto,XRL,"$18,935,365",$0.222769,"85,000,000*","$49,594",0.79%,6.41%,-12.71%
159,Einsteinium,EMC2,"$18,741,805",$0.087271,"214,754,104","$1,561,770",-4.23%,-3.47%,13.76%
160,Safe Exchange...,SAFEX,"$18,704,346",$0.008710,"2,147,483,647*","$253,854",-4.05%,3.53%,-0.14%
161,Diamond,DMD,"$17,705,792",$7.17,"2,469,747","$197,076",-10.45%,-17.84%,-20.53%
162,RaiBlocks,XRB,"$17,695,672",$0.141154,"125,364,296","$510,506",-2.85%,47.86%,70.89%
163,Pepe Cash,PEPECASH,"$17,673,018",$0.025179,"701,884,009*","$38,267",-1.56%,-0.67%,132.24%
164,Viberate,VIB,"$17,240,640",$0.143672,"120,000,000*","$63,046",0.42%,5.78%,6.01%
165,Stox,STX,"$17,057,799",$0.576277,"29,600,000*","$585,011",-0.11%,2.84%,-21.64%
166,Santiment Net...,SAN,"$16,904,733",$0.302043,"55,967,968*","$385,359",-0.59%,5.72%,7.23%
167,LBRY Credits,LBC,"$16,869,805",$0.161596,"104,394,945","$328,858",-0.52%,4.15%,-10.21%
168,Namecoin,NMC,"$16,841,789",$1.14,"14,736,400","$148,785",-0.58%,-3.05%,-10.05%
169,Triggers,TRIG,"$16,806,467",$0.523475,"32,105,578*","$5,366,630",9.20%,31.26%,-6.42%
170,Voise,VOISE,"$16,280,742",$0.025320,"643,012,000*","$159,566",0.95%,-11.11%,14.00%
171,Mothership,MSP,"$15,686,860",$0.112049,"140,000,000*","$195,121",2.72%,16.13%,-4.04%
172,MonetaryUnit,MUE,"$15,063,331",$0.119329,"126,233,618","$148,629",-1.52%,-2.89%,-4.34%
173,ZenCash,ZEN,"$14,971,399",$6.72,"2,229,310","$125,606",1.18%,0.21%,13.01%
174,Polybius,PLBT,"$14,866,794",$3.90,"3,808,454*","$13,282",1.42%,-5.71%,11.35%
175,Po.et,POE,"$14,552,680",$0.006812,"2,136,283,004*","$21,882",-0.25%,7.43%,-23.21%
176,Pillar,PLR,"$14,501,648",$0.063776,"227,384,800*","$55,525",-14.81%,-10.17%,20.45%
177,PotCoin,POT,"$14,470,148",$0.066295,"218,270,053","$136,655",-2.36%,3.10%,9.03%
178,Chronobank,TIME,"$14,345,841",$20.20,"710,113*","$542,803",-0.56%,3.01%,12.28%
179,Expanse,EXP,"$13,942,851",$1.76,"7,906,397","$219,256",-3.00%,4.82%,5.03%
180,OKCash,OK,"$13,678,561",$0.187274,"73,040,362*","$3,046,240",-0.01%,10.43%,-16.00%
181,E-coin,ECN,"$13,661,131",$3.21,"4,251,619","$40,567",-0.53%,-11.11%,-10.18%
182,Quantum,QAU,"$13,434,427",$0.168939,"79,522,355*","$12,225",1.20%,3.53%,5.88%
183,Golos,GOLOS,"$13,431,604",$0.107868,"124,518,891","$455,142",-0.79%,-14.77%,15.77%
184,Omni,OMNI,"$13,379,689",$23.90,"559,934*","$1,125,990",-3.45%,2.46%,11.19%
185,Humaniq,HMQ,"$13,271,940",$0.081493,"162,858,880*","$220,192",-0.80%,5.99%,-11.63%
186,BlackCoin,BLK,"$13,207,433",$0.172799,"76,432,345*","$148,924",-2.58%,-4.71%,2.72%
187,Numeraire,NMR,"$13,186,176",$10.56,"1,248,667*","$103,504",-4.53%,-3.71%,-16.76%
188,Agrello,DLT,"$13,152,446",$0.152973,"85,978,873*","$18,380",0.28%,12.25%,-22.43%
189,GridCoin,GRC,"$13,150,027",$0.033691,"390,312,753","$113,356",-1.22%,6.56%,13.43%
190,Energycoin,ENRG,"$13,062,901",$0.107685,"121,306,600","$98,207",-4.96%,-3.22%,26.55%
191,SaluS,SLS,"$12,946,560",$12.89,"1,004,411*","$21,214",-3.74%,-14.87%,-4.82%
192,ToaCoin,TOA,"$12,801,079",$0.007455,"1,717,037,193","$20,637",-1.12%,0.63%,32.43%
193,Lunyr,LUN,"$12,704,830",$5.53,"2,297,853*","$206,422",-1.83%,6.55%,-5.93%
194,Rivetz,RVT,"$12,693,373",$0.483659,"26,244,468*","$25,460",-0.44%,7.63%,-15.46%
195,Burst,BURST,"$12,244,327",$0.006801,"1,800,339,818","$908,316",-3.98%,11.22%,-4.64%
196,Nexium,NXC,"$12,100,210",$0.181899,"66,521,586*","$159,767",7.69%,0.29%,-19.41%
197,Synereo,AMP,"$11,986,474",$0.145721,"82,256,324*","$123,189",-0.12%,3.56%,9.17%
198,Mysterium,MYST,"$11,955,825",$0.615359,"19,429,024*","$306,540",-0.12%,6.42%,-6.64%
199,AirToken,AIR,"$11,741,625",$0.011182,"1,050,000,000*","$53,628",-13.86%,5.01%,?
200,Kore,KORE,"$11,619,413",$5.75,"2,021,435*","$286,330",-1.78%,-2.96%,-7.97%
201,Agoras Tokens,AGRS,"$11,607,288",$0.276364,"42,000,000*","$88,824",-4.47%,-11.14%,-9.61%
202,OAX,OAX,"$11,594,788",$0.463620,"25,009,250*","$325,246",-0.36%,9.96%,-5.06%
203,Radium,RADS,"$11,502,927",$3.42,"3,367,624*","$75,735",0.12%,-1.61%,2.15%
204,DigitalNote,XDN,"$11,237,731",$0.001632,"6,885,695,758","$2,609,140",-0.33%,0.92%,-3.78%
205,Mooncoin,MOON,"$11,171,753",$0.000050,"222,412,400,077","$9,013",-1.47%,-5.80%,-2.00%
206,Swarm City,SWT,"$11,162,747",$1.46,"7,648,022*","$44,945",-0.82%,-0.61%,2.47%
207,Clams,CLAM,"$11,045,811",$4.14,"2,664,942*","$2,997,270",-1.21%,3.15%,-62.96%
208,Databits,DTB,"$10,835,964",$0.476352,"22,747,809*","$140,452",0.35%,11.76%,15.49%
209,Shift,SHIFT,"$10,724,444",$0.949227,"11,298,081*","$66,589",-4.62%,-11.66%,-12.81%
210,Gambit,GAM,"$10,546,578",$8.82,"1,195,575*","$82,923",-0.09%,-11.94%,11.77%
211,Jinn,JINN,"$10,419,254",$177.49,"58,703*","$19,524",-0.08%,7.68%,?
212,NVO,NVST,"$10,404,930",$0.693662,"15,000,000*","$4,251",-10.03%,16.84%,66.11%
213,Unobtanium,UNO,"$10,322,792",$52.18,"197,828","$24,114",-1.62%,0.11%,-61.23%
214,Hive,HVN,"$10,262,550",$0.027367,"375,000,000*","$720,893",-4.46%,49.19%,47.72%
215,PRIZM,PZM,"$10,057,634",$1.05,"9,620,203*","$12,266",-0.62%,4.87%,17.71%
216,InvestFeed,IFT,"$9,961,069",$0.052048,"191,381,257*","$28,560",-1.41%,4.28%,-1.27%
217,CasinoCoin,CSC,"$9,923,284",$0.257072,"38,601,187","$9,145",-10.29%,11.67%,177.26%
218,BCAP,BCAP,"$9,913,610",$0.991361,"10,000,000*","$12,867",0.18%,4.50%,2.87%
219,Matchpool,GUP,"$9,913,500",$0.132180,"75,000,000*","$527,216",1.09%,-19.74%,-25.68%
220,LoMoCoin,LMC,"$9,741,721",$0.044759,"217,649,765*","$194,659",-1.90%,1.19%,21.82%
221,FlorinCoin,FLO,"$9,697,387",$0.069895,"138,742,019","$209,361",0.16%,3.82%,-8.24%
222,Wagerr,WGR,"$9,620,877",$0.052573,"183,000,000*","$26,449",0.48%,10.38%,0.10%
223,VeriCoin,VRC,"$9,567,447",$0.314680,"30,403,734","$116,209",-3.19%,-0.74%,25.09%
224,BitDice,CSNO,"$9,513,980",$0.135914,"70,000,000*","$25,775",-1.42%,-7.10%,-15.35%
225,Lampix,PIX,"$9,126,094",$0.080532,"113,322,017*","$7,251",-3.47%,9.48%,-14.14%
226,Primas,PST,"$8,949,760",$0.174800,"51,200,000*","$2,514",0.28%,-13.11%,-22.85%
227,BitSend,BSD,"$8,949,605",$0.532059,"16,820,700","$68,096",-3.28%,4.66%,25.85%
228,E-Dinar Coin,EDR,"$8,625,129",$0.009733,"886,211,988","$659,426",-1.07%,0.60%,6.78%
229,NeosCoin,NEOS,"$8,614,280",$2.44,"3,527,797","$116,527",6.60%,12.19%,5.08%
230,ALIS,ALIS,"$8,577,098",$0.226592,"37,852,608*","$399,407",2.13%,-10.25%,?
231,XCurrency,XC,"$8,333,841",$1.42,"5,857,847*","$2,561",-0.64%,-7.94%,-14.45%
232,vSlice,VSL,"$8,257,236",$0.247293,"33,390,496*","$273,020",-2.62%,2.79%,-33.45%
233,OBITS,OBITS,"$8,254,484",$0.521795,"15,819,400*","$19,597",-4.11%,-6.28%,5.46%
234,Centurion,CNT,"$8,223,222",$0.114102,"72,069,040","$30,592",-1.24%,2.48%,21.03%
235,DAO.Casino,BET,"$8,200,894",$0.074592,"109,942,758*","$42,029",17.96%,2.69%,9.41%
236,Obsidian,ODN,"$8,166,436",$0.334690,"24,400,000*","$60,486",-0.47%,-14.62%,-16.15%
237,Sphere,SPHR,"$7,895,348",$2.56,"3,082,940*","$36,249",0.35%,-8.06%,8.90%
238,Nimiq,NET,"$7,736,894",$0.736847,"10,500,000*","$105,822",-0.49%,-3.91%,-21.33%
239,XTRABYTES,XBY,"$7,692,359",$0.018078,"425,500,000*","$8,861",-0.61%,-1.50%,-3.76%
240,Soarcoin,SOAR,"$7,686,740",$0.010073,"763,073,048*","$2,740",-7.43%,-29.48%,-35.72%
241,Pluton,PLU,"$7,660,790",$9.01,"850,000*","$101,097",-0.19%,1.92%,-3.08%
242,EncryptoTel [...,ETT,"$7,647,604",$0.123088,"62,131,190*",$926,0.64%,82.31%,94.79%
243,PinkCoin,PINK,"$7,550,783",$0.020744,"364,007,200","$156,251",4.71%,17.50%,16.23%
244,Spectrecoin,XSPEC,"$7,471,464",$0.365417,"20,446,404*","$18,860",0.99%,9.83%,-16.25%
245,Feathercoin,FTC,"$7,432,219",$0.041612,"178,605,880","$73,552",1.88%,9.34%,13.27%
246,iXledger,IXT,"$7,425,649",$0.207543,"35,778,844*","$41,807",0.28%,-3.23%,0.40%
247,MyBit Token,MYB,"$7,394,439",$2.83,"2,616,334*","$4,993",-0.24%,37.12%,28.57%
248,Musicoin,MUSIC,"$7,271,807",$0.018782,"387,164,826","$203,048",-3.11%,1.81%,-0.76%
249,SolarCoin,SLR,"$7,244,684",$0.197226,"36,732,905*","$51,480",-1.20%,-1.33%,6.79%
