Numero,Nom,Simbol,Cap de mercat,Preu,Oferta circulant,Volum 24 hores,% 1h,% 2h,% 7d
99,FAIRFairCoin,FAIR,"$42,595,386",$0.800758,"53,193,831*","$108,833",-0.50%,9.53%,27.43%
100,ATBATBCoin,ATB,"$42,194,080",$1.09,"38,647,054","$868,825",1.24%,7.64%,-5.67%
101,XELElastic,XEL,"$40,577,517",$0.464723,"87,315,492*","$13,599,000",9.57%,65.45%,81.62%
102,WINGSWings,WINGS,"$40,146,811",$0.447526,"89,708,333*","$393,637",-1.19%,2.33%,4.10%
103,QRLQuantum Resis...,QRL,"$38,101,908",$0.732729,"52,000,000*","$274,715",-0.73%,-0.56%,9.70%
104,EVXEverex,EVX,"$38,075,565",$2.31,"16,500,000*","$9,536,160",-0.40%,0.85%,104.80%
105,MLNMelon,MLN,"$36,852,491",$61.48,"599,400*","$330,521",0.20%,6.37%,1.25%
106,DCNDentacoin,DCN,"$36,408,408",$0.000120,"303,095,254,787*","$29,625",-23.12%,-20.01%,1.86%
107,MGOMobileGo,MGO,"$36,224,321",$0.369527,"98,028,887*","$276,724",0.22%,-0.75%,-11.59%
108,SNMSONM,SNM,"$35,006,017",$0.097347,"359,600,000*","$833,170",2.32%,3.95%,-7.19%
109,NLGGulden,NLG,"$34,275,668",$0.096471,"355,295,045","$119,731",0.35%,2.90%,6.62%
110,RDDReddCoin,RDD,"$34,238,464",$0.001195,"28,653,832,430*","$18,427,200",5.10%,19.72%,22.48%
111,CTRCentra,CTR,"$33,942,132",$0.499149,"68,000,000*","$731,970",-0.69%,-1.87%,-11.50%
112,MODModum,MOD,"$33,635,724",$1.94,"17,366,200*","$732,206",-3.70%,-16.36%,?
113,BQbitqy,BQ,"$32,179,141",$0.025871,"1,243,835,384*","$101,365",-4.76%,-30.35%,27.74%
114,ASTAirSwap,AST,"$30,866,550",$0.205777,"150,000,000*","$1,651,560",-0.37%,8.44%,-15.70%
115,ENGEnigma,ENG,"$30,797,779",$0.411536,"74,836,171*","$512,871",0.52%,0.88%,-4.58%
116,MDAMoeda Loyalty...,MDA,"$29,846,117",$1.52,"19,628,888*","$942,858",-1.46%,16.40%,22.82%
117,PPCPeercoin,PPC,"$29,594,497",$1.21,"24,409,443","$91,499",-0.16%,1.32%,-1.47%
118,SUBSubstratum,SUB,"$29,545,857",$0.130681,"226,091,449*","$608,825",-0.16%,2.98%,-7.50%
119,VIAViacoin,VIA,"$29,211,311",$1.28,"22,873,338","$5,618,420",-3.50%,4.24%,13.47%
120,REQRequest Network,REQ,"$29,131,598",$0.045804,"636,000,000*","$840,866",0.18%,-3.52%,-8.36%
121,1STFirstBlood,1ST,"$28,278,410",$0.330516,"85,558,371*","$873,268",4.89%,10.88%,16.92%
122,CLOAKCloakCoin,CLOAK,"$27,494,117",$5.37,"5,119,699*","$247,518",-0.14%,-0.56%,-2.08%
123,TKNTokenCard,TKN,"$27,433,725",$1.16,"23,644,056*","$229,063",-0.73%,-0.35%,-5.54%
124,BAYBitBay,BAY,"$27,096,237",$0.026886,"1,007,812,063*","$233,450",1.56%,8.72%,22.67%
125,LEOLEOcoin,LEO,"$26,854,374",$0.290643,"92,396,425*","$14,980",0.60%,9.07%,6.74%
126,TRSTWeTrust,TRST,"$26,601,048",$0.288679,"92,147,500*","$280,076",-0.50%,1.68%,-5.06%
127,PLRPillar,PLR,"$26,225,199",$0.115334,"227,384,800*","$94,183",3.55%,-5.61%,0.43%
128,DNTdistrict0x,DNT,"$26,010,360",$0.043351,"600,000,000*","$2,959,420",-1.57%,-4.28%,-30.38%
129,RISERise,RISE,"$25,703,642",$0.227186,"113,139,200*","$261,140",1.98%,5.58%,-3.53%
130,CFICofound.it,CFI,"$25,386,335",$0.078112,"325,000,000*","$179,835",0.63%,-5.90%,2.16%
131,XAURXaurum,XAUR,"$25,226,302",$0.198462,"127,108,978*","$102,993",0.31%,4.23%,8.99%
132,TGTTarget Coin,TGT,"$25,124,529",$0.026379,"952,429,892*","$7,822",-0.15%,58.77%,37.49%
133,GRSGroestlcoin,GRS,"$24,872,132",$0.362091,"68,690,279","$25,813,400",2.35%,19.14%,357.81%
134,TNTTierion,TNT,"$24,400,122",$0.057750,"422,513,667*","$344,601",-0.05%,-0.90%,18.00%
135,XCPCounterparty,XCP,"$24,334,354",$9.30,"2,617,540*","$1,212,760",-0.10%,3.28%,16.70%
136,EDOEidoo,EDO,"$24,318,034",$2.27,"10,708,403*","$878,810",-0.57%,-5.53%,3.86%
137,VIBViberate,VIB,"$24,312,600",$0.202605,"120,000,000*","$941,112",6.88%,14.63%,41.05%
138,MANADecentraland,MANA,"$24,184,347",$0.010636,"2,273,755,650*","$336,961",1.05%,4.59%,13.62%
139,DICEEtheroll,DICE,"$23,409,715",$3.34,"7,001,623*","$13,013",-0.43%,6.97%,11.34%
140,XPAXPlay,XPA,"$22,875,200",$0.022875,"1,000,000,000*","$10,693",-0.18%,6.79%,28.61%
141,DCTDECENT,DCT,"$22,426,148",$0.437105,"51,306,089*","$195,690",-6.96%,-3.07%,-2.37%
142,IONION,ION,"$22,397,426",$1.30,"17,246,168*","$3,858,190",1.23%,-25.18%,18.23%
143,XDNDigitalNote,XDN,"$21,879,711",$0.003178,"6,885,695,758","$26,140,900",-5.15%,106.01%,137.68%
144,TRIGTriggers,TRIG,"$21,848,937",$0.680534,"32,105,578*","$4,770,520",-1.30%,1.13%,7.29%
145,CRWCrown,CRW,"$21,404,023",$1.36,"15,792,481","$34,520",-0.36%,3.96%,-7.09%
146,AEONAeon,AEON,"$21,132,951",$1.44,"14,651,140","$80,686",-0.84%,-3.62%,-13.16%
147,EMCEmercoin,EMC,"$20,956,366",$0.512423,"40,896,614","$83,067",0.29%,-3.78%,3.54%
148,CDTCoinDash,CDT,"$20,107,323",$0.036228,"555,015,474*","$394,654",-0.24%,7.24%,2.92%
149,DIMEDimecoin,DIME,"$20,062,138",$0.000037,"536,591,538,576","$10,280",-2.16%,60.47%,371.57%
150,SLSSaluS,SLS,"$20,041,407",$19.95,"1,004,647*","$228,946",0.67%,-4.04%,47.90%
151,CMPCompcoin,CMP,"$20,014,601",$4.65,"4,303,734","$21,509",-3.69%,-4.41%,-17.85%
152,CNDCindicator,CND,"$19,266,481",$0.013324,"1,445,976,590*","$140,164",-0.20%,14.59%,-7.61%
153,GRCGridCoin,GRC,"$18,914,517",$0.048460,"390,312,753","$328,452",19.00%,37.39%,42.07%
154,DMDDiamond,DMD,"$18,614,339",$7.48,"2,489,157","$82,371",-0.27%,0.77%,6.69%
155,XRLRialto,XRL,"$18,353,285",$0.215921,"85,000,000*","$84,158",-0.92%,6.32%,10.07%
156,SIBSIBCoin,SIB,"$18,350,226",$1.17,"15,708,658","$56,473",-0.25%,4.03%,-0.49%
157,SKYSkycoin,SKY,"$18,193,262",$3.07,"5,933,198*","$4,329",-8.28%,-1.19%,-12.79%
158,CSNOBitDice,CSNO,"$17,896,200",$0.255660,"70,000,000*","$90,231",5.28%,-6.28%,46.68%
159,ADTadToken,ADT,"$17,886,000",$0.029810,"600,000,000*","$114,797",2.69%,-2.93%,9.27%
160,SAFEXSafe Exchange...,SAFEX,"$17,710,405",$0.008247,"2,147,483,647*","$445,667",1.42%,-0.48%,-18.30%
161,MSPMothership,MSP,"$17,641,820",$0.126013,"140,000,000*","$85,849",0.32%,1.12%,20.10%
162,BMCBlackmoon Crypto,BMC,"$17,487,853",$0.581973,"30,049,251*","$543,909",-0.20%,5.06%,-29.07%
163,RBYRubycoin,RBY,"$17,123,749",$0.687075,"24,922,678*","$1,459,710",0.73%,-9.31%,-26.62%
164,POTPotCoin,POT,"$17,113,901",$0.078351,"218,424,960","$339,963",-0.17%,3.76%,16.98%
165,FTCFeathercoin,FTC,"$17,077,226",$0.094873,"179,999,960","$11,519,600",-2.27%,34.06%,126.54%
166,TCCThe ChampCoin,TCC,"$16,751,836",$0.101572,"164,925,727*","$158,583",-0.38%,-2.00%,-2.87%
167,NMCNamecoin,NMC,"$16,358,583",$1.11,"14,736,400","$70,253",0.12%,2.19%,-9.16%
168,MTHMonetha,MTH,"$16,290,715",$0.075135,"216,819,832*","$271,099",0.31%,-0.35%,-11.57%
169,KICKKickCoin,KICK,"$16,179,339",$0.050381,"321,137,782*","$180,379",1.68%,4.77%,-14.35%
170,LBCLBRY Credits,LBC,"$15,674,692",$0.150148,"104,394,945","$597,817",0.04%,10.43%,4.86%
171,PPYPeerplays,PPY,"$15,646,126",$4.10,"3,817,506*","$2,646",0.27%,2.20%,-1.17%
172,NMRNumeraire,NMR,"$15,606,218",$12.50,"1,248,667*","$240,717",0.65%,1.59%,2.59%
173,TIMEChronobank,TIME,"$15,276,444",$21.51,"710,113*","$404,960",-1.63%,3.78%,10.85%
174,AVTAventus,AVT,"$15,072,540",$2.51,"6,000,000*","$667,520",-0.18%,-3.87%,-16.61%
175,EXPExpanse,EXP,"$15,062,950",$1.91,"7,906,397","$956,200",3.06%,-0.06%,12.03%
176,XRBRaiBlocks,XRB,"$15,025,743",$0.112765,"133,248,290","$95,839",-0.50%,3.85%,-1.14%
177,MUEMonetaryUnit,MUE,"$15,001,312",$0.117931,"127,204,142","$88,603",0.90%,7.02%,-2.45%
178,PEPECASHPepe Cash,PEPECASH,"$14,890,048",$0.021214,"701,884,009*","$5,176",-0.05%,0.85%,-10.44%
179,XASAsch,XAS,"$14,819,585",$0.728930,"20,330,601","$95,437",-1.68%,4.81%,14.91%
180,DLTAgrello,DLT,"$14,673,326",$0.170662,"85,978,873*","$8,121",0.07%,3.29%,4.29%
181,ENRGEnergycoin,ENRG,"$14,629,729",$0.120566,"121,342,082","$63,031",1.99%,-2.51%,-10.49%
182,OKOKCash,OK,"$14,582,878",$0.199481,"73,104,097*","$652,299",-0.45%,0.30%,8.52%
183,BLKBlackCoin,BLK,"$14,531,583",$0.190060,"76,457,870*","$340,300",2.55%,8.29%,10.56%
184,PPPPayPie,PPP,"$14,531,055",$0.176134,"82,500,000*","$76,780",-0.26%,-6.01%,-13.86%
185,HMQHumaniq,HMQ,"$14,354,058",$0.088138,"162,858,897*","$884,822",2.89%,-4.37%,17.90%
186,CREDOCredo,CREDO,"$14,295,370",$0.025997,"549,891,703*","$12,616",-1.71%,-10.84%,-5.91%
187,EMC2Einsteinium,EMC2,"$14,099,897",$0.065472,"215,358,320","$307,361",-0.46%,-0.11%,-8.15%
188,FLOFlorinCoin,FLO,"$13,731,079",$0.098499,"139,403,229","$1,085,800",-2.00%,4.82%,23.66%
189,ARTMaecenas,ART,"$13,655,063",$0.452902,"30,150,150*","$29,349",2.98%,9.40%,30.11%
190,TOAToaCoin,TOA,"$13,577,054",$0.007875,"1,724,131,687","$50,188",-0.77%,3.61%,4.78%
191,STXStox,STX,"$13,510,506",$0.456436,"29,600,000*","$461,550",0.03%,2.84%,0.29%
192,AGRSAgoras Tokens,AGRS,"$13,407,912",$0.319236,"42,000,000*","$26,110",-2.74%,-1.12%,2.65%
193,PTOYPatientory,PTOY,"$13,379,940",$0.191142,"70,000,000*","$669,679",4.31%,10.59%,2.05%
194,NXCNexium,NXC,"$13,311,834",$0.200113,"66,521,586*","$740,587",-2.52%,-14.25%,26.51%
195,GUPMatchpool,GUP,"$12,483,000",$0.166440,"75,000,000*","$1,972,490",0.95%,-15.83%,22.74%
196,LMCLoMoCoin,LMC,"$12,336,868",$0.056464,"218,492,029*","$1,735,760",-4.73%,2.66%,17.14%
197,MYSTMysterium,MYST,"$12,319,847",$0.634095,"19,429,024*","$289,825",0.15%,4.88%,9.98%
198,OMNIOmni,OMNI,"$12,147,158",$21.69,"560,014*","$350,792",-2.75%,-3.10%,3.83%
199,SHIFTShift,SHIFT,"$12,122,118",$1.07,"11,344,137*","$143,821",-0.40%,-8.21%,23.61%
200,B@Bankcoin,B@,"$12,082,926",$1.84,"6,559,998*","$3,622",14.51%,36.73%,-8.13%
201,AMPSynereo,AMP,"$12,015,839",$0.146078,"82,256,324*","$166,502",-0.40%,0.94%,15.99%
202,GOLOSGolos,GOLOS,"$11,955,270",$0.096012,"124,518,891","$131,942",-1.91%,2.22%,-11.45%
203,LUNLunyr,LUN,"$11,945,297",$5.20,"2,297,853*","$152,635",-0.11%,6.42%,-9.66%
204,HVNHive,HVN,"$11,903,250",$0.031742,"375,000,000*","$273,255",-5.33%,-13.11%,0.26%
205,DBIXDubaiCoin,DBIX,"$11,897,013",$8.51,"1,398,313","$329,222",-2.73%,24.93%,101.36%
206,SANSantiment Net...,SAN,"$11,827,711",$0.211330,"55,967,968*","$536,934",-0.20%,5.53%,-8.31%
207,TIXBlocktix,TIX,"$11,690,800",$0.292270,"40,000,000*","$1,532,580",0.18%,-7.71%,140.19%
208,BURSTBurst,BURST,"$11,665,392",$0.006480,"1,800,339,818","$321,087",1.34%,2.42%,9.16%
209,QAUQuantum,QAU,"$11,571,298",$0.145510,"79,522,355*","$5,726",1.29%,8.12%,15.42%
210,PLBTPolybius,PLBT,"$11,522,400",$3.03,"3,808,454*","$29,958",-1.19%,5.44%,-19.48%
211,RVTRivetz,RVT,"$11,475,971",$0.437272,"26,244,468*","$9,241",-1.45%,3.76%,-8.33%
212,BTXBitcore,BTX,"$11,439,639",$8.87,"1,289,148","$353,922",-1.55%,-4.74%,45.72%
213,POEPo.et,POE,"$11,183,185",$0.005235,"2,136,283,004*","$13,662",5.69%,4.67%,-11.25%
214,UNOUnobtanium,UNO,"$11,160,621",$56.41,"197,834","$8,819",-3.41%,-2.97%,-26.09%
215,VRCVeriCoin,VRC,"$10,957,628",$0.360206,"30,420,448","$546,467",1.41%,10.07%,-0.50%
216,ECNE-coin,ECN,"$10,686,576",$2.43,"4,393,808",$931,0.00%,1.04%,-18.07%
217,KOREKore,KORE,"$10,246,175",$5.07,"2,021,963*","$500,455",-0.53%,8.83%,0.35%
218,PSTPrimas,PST,"$10,218,650",$0.199583,"51,200,000*","$10,851",9.86%,5.55%,-1.85%
219,NVSTNVO,NVST,"$10,207,080",$0.680472,"15,000,000*","$1,550",0.22%,10.28%,43.98%
220,PZMPRIZM,PZM,"$10,132,911",$1.04,"9,784,675*","$11,984",-0.13%,0.21%,4.35%
221,BCAPBCAP,BCAP,"$10,132,700",$1.01,"10,000,000*","$1,173",9.81%,14.74%,18.63%
222,CLAMClams,CLAM,"$9,945,293",$3.70,"2,685,493*","$263,982",-0.04%,2.42%,3.26%
223,BSDBitSend,BSD,"$9,891,222",$0.582848,"16,970,500","$61,455",1.91%,0.03%,7.06%
224,RADSRadium,RADS,"$9,880,085",$2.93,"3,376,768*","$182,776",-1.65%,-3.02%,-3.63%
225,OAXOAX,OAX,"$9,832,161",$0.393141,"25,009,250*","$222,804",-0.40%,2.81%,-5.79%
226,WGRWagerr,WGR,"$9,807,354",$0.053592,"183,000,000*","$27,750",-3.81%,4.54%,10.09%
227,SWTSwarm City,SWT,"$9,561,011",$1.25,"7,658,550*","$76,787",2.27%,-5.31%,8.82%
228,SLRSolarCoin,SLR,"$9,486,155",$0.258191,"36,740,844*","$217,117",1.21%,12.13%,-7.50%
229,IXTiXledger,IXT,"$9,287,508",$0.259581,"35,778,844*","$70,799",0.16%,4.99%,58.27%
230,DTBDatabits,DTB,"$9,248,986",$0.406588,"22,747,809*","$53,288",0.26%,0.92%,13.84%
231,ALISALIS,ALIS,"$9,245,159",$0.244241,"37,852,608*","$101,492",-1.19%,-4.70%,-26.03%
232,XBYXTRABYTES,XBY,"$9,005,885",$0.020968,"429,500,000*","$61,391",1.42%,-1.23%,-1.68%
233,GAMGambit,GAM,"$8,973,435",$7.50,"1,196,319*","$52,575",-5.24%,3.50%,5.22%
234,IFTInvestFeed,IFT,"$8,774,735",$0.045850,"191,381,257*","$57,887",-4.43%,15.46%,3.55%
235,SPHRSphere,SPHR,"$8,694,262",$2.82,"3,082,940*","$73,395",4.12%,15.05%,9.06%
236,EDRE-Dinar Coin,EDR,"$8,425,049",$0.009507,"886,211,988","$656,136",3.56%,6.08%,2.06%
237,XCXCurrency,XC,"$8,348,040",$1.42,"5,860,083*","$3,678",25.30%,30.81%,34.83%
238,AIRAirToken,AIR,"$8,194,232",$0.007804,"1,050,000,000*","$59,446",0.20%,8.09%,-0.74%
