Numero,Nom,Simbol,Cap de mercat,Preu,Oferta circulant,Volum 24 hores,% 1h,% 2h,% 7d
150,1STFirstBlood,1ST,"$36,089,462",$0.421811,"85,558,371*","$603,246",2.91%,8.75%,2.12%
151,ASTAirSwap,AST,"$36,029,700",$0.240198,"150,000,000*","$3,452,110",0.64%,0.36%,4.26%
152,MODModum,MOD,"$35,869,712",$2.07,"17,366,200*","$2,710,120",0.85%,9.45%,4.58%
153,TNTTierion,TNT,"$35,801,484",$0.084735,"422,513,667*","$5,126,240",2.84%,10.64%,-13.90%
154,NMRNumeraire,NMR,"$35,801,032",$27.60,"1,297,106*","$1,295,250",0.99%,5.86%,71.04%
155,CLOAKCloakCoin,CLOAK,"$35,523,553",$6.93,"5,124,065*","$328,222",0.17%,0.69%,-3.26%
156,TAASTaaS,TAAS,"$34,000,511",$4.17,"8,146,001*","$427,667",-0.39%,-4.46%,-8.10%
157,LBCLBRY Credits,LBC,"$33,522,056",$0.296142,"113,195,885","$1,932,940",5.65%,15.38%,26.04%
158,TIXBlocktix,TIX,"$33,383,760",$0.834594,"40,000,000*","$26,649,600",1.07%,27.19%,72.48%
159,XWCWhiteCoin,XWC,"$33,289,854",$0.133947,"248,530,043*","$1,803,750",9.35%,48.97%,116.98%
160,SAFEXSafe Exchange...,SAFEX,"$33,223,075",$0.015471,"2,147,483,647*","$4,638,120",-0.20%,6.41%,56.37%
161,TRIGTriggers,TRIG,"$33,072,598",$1.03,"32,105,578*","$3,433,080",-1.05%,9.59%,-16.42%
162,GRIDGrid+,GRID,"$33,006,913",$0.841230,"39,236,491*","$11,307",0.60%,2.40%,-1.95%
163,NLGGulden,NLG,"$32,476,999",$0.090889,"357,326,745","$424,747",1.84%,3.71%,-1.15%
164,OKOKCash,OK,"$31,894,793",$0.434736,"73,365,889*","$2,820,770",2.37%,4.67%,7.07%
165,CTRCentra,CTR,"$31,614,560",$0.464920,"68,000,000*","$1,296,630",-0.30%,1.36%,-7.59%
166,SIBSIBCoin,SIB,"$31,351,281",$1.97,"15,938,142","$182,076",0.30%,6.06%,32.52%
167,CNDCindicator,CND,"$31,208,224",$0.021583,"1,445,976,590*","$367,505",1.02%,-0.55%,9.96%
168,DMDDiamond,DMD,"$30,782,065",$12.12,"2,540,802","$86,668",0.71%,4.39%,28.58%
169,MDAMoeda Loyalty...,MDA,"$30,517,228",$1.55,"19,628,888*","$1,528,190",1.64%,16.20%,-21.62%
170,BTXBitcore,BTX,"$30,350,838",$25.39,"1,195,602","$3,144,730",1.62%,-10.86%,-32.31%
171,AMBAmbrosus,AMB,"$29,687,853",$0.205323,"144,590,975*","$282,564",-0.89%,8.77%,10.52%
172,CDTCoinDash,CDT,"$29,677,003",$0.052933,"560,650,080*","$1,084,890",0.50%,2.61%,35.26%
173,BLKBlackCoin,BLK,"$28,860,381",$0.377133,"76,525,736*","$723,903",3.16%,14.88%,17.14%
174,ATBATBCoin,ATB,"$28,845,237",$0.732092,"39,401,109","$2,479,910",1.01%,-6.95%,-3.12%
175,XPAXPlay,XPA,"$27,991,900",$0.027992,"1,000,000,000*","$12,870",0.13%,?,-13.47%
176,DNTdistrict0x,DNT,"$27,864,060",$0.046440,"600,000,000*","$2,191,620",0.27%,6.13%,4.65%
177,BBRBoolberry,BBR,"$27,858,190",$2.60,"10,713,864","$64,664",-0.60%,9.16%,?
178,ICOSICOS,ICOS,"$27,485,693",$46.96,"585,260*","$33,785",2.30%,10.35%,-0.14%
179,VOXVoxels,VOX,"$27,330,240",$0.130144,"210,000,000*","$14,476,400",-0.77%,-8.29%,48.45%
180,IONION,ION,"$27,166,610",$1.51,"18,050,064*","$125,402",1.19%,7.22%,6.29%
181,SHIFTShift,SHIFT,"$27,071,280",$2.36,"11,466,994*","$349,459",-1.51%,6.03%,11.28%
182,BDLBitdeal,BDL,"$26,735,442",$0.152266,"175,583,793","$111,397",-3.50%,-15.61%,-24.77%
183,XAURXaurum,XAUR,"$26,453,340",$0.208117,"127,108,020*","$182,602",-0.24%,3.64%,6.83%
184,LEOLEOcoin,LEO,"$26,368,314",$0.279944,"94,191,387*","$1,321,530",-0.04%,10.07%,-7.37%
185,XELElastic,XEL,"$25,894,445",$0.295157,"87,731,088*","$304,764",-0.38%,4.68%,1.10%
186,GVTGenesis Vision,GVT,"$25,362,011",$6.81,"3,726,781*","$1,214,940",-0.04%,14.43%,46.46%
187,TKNTokenCard,TKN,"$24,399,720",$1.03,"23,644,056*","$976,104",-0.02%,4.62%,-27.42%
188,DCNDentacoin,DCN,"$24,217,891",$0.000074,"325,190,215,376*","$32,932",-5.12%,-6.46%,2.10%
189,CRWCrown,CRW,"$24,183,234",$1.49,"16,262,228","$104,979",0.38%,4.75%,-11.63%
190,FUELEtherparty,FUEL,"$24,006,914",$0.049591,"484,096,253*","$656,243",-0.96%,12.68%,-0.48%
191,SMARTSmartCash,SMART,"$23,986,784",$0.060256,"398,077,942","$39,922",-0.04%,4.11%,33.11%
192,GRCGridCoin,GRC,"$23,699,751",$0.060720,"390,312,753","$198,235",1.58%,14.61%,22.57%
193,PEPECASHPepe Cash,PEPECASH,"$23,593,901",$0.033615,"701,884,009*","$19,701",-0.02%,23.32%,25.28%
194,YOYOWYOYOW,YOYOW,"$23,484,697",$0.126645,"185,437,223*","$9,416,630",0.07%,-10.58%,114.63%
195,PAYXPaypex,PAYX,"$23,457,506",$0.343045,"68,380,258*","$22,629",0.48%,1.40%,48.50%
196,EDOEidoo,EDO,"$23,251,691",$2.17,"10,708,403*","$955,583",0.26%,3.99%,-12.04%
197,CLAMClams,CLAM,"$23,242,613",$8.47,"2,743,197*","$252,624",-0.14%,6.50%,18.89%
198,UKGUnikoin Gold,UKG,"$23,166,478",$0.173156,"133,789,637*","$151,867",-1.72%,-15.95%,-10.03%
199,VIBViberate,VIB,"$23,046,052",$0.143173,"160,966,468*","$3,016,150",1.29%,8.88%,1.86%
200,AMPSynereo,AMP,"$23,029,385",$0.279971,"82,256,324*","$690,796",0.24%,6.76%,7.93%
201,HVNHive,HVN,"$22,701,375",$0.060537,"375,000,000*","$490,838",2.50%,23.51%,86.77%
202,EVXEverex,EVX,"$22,458,315",$1.36,"16,500,000*","$2,745,500",-2.03%,-1.23%,-4.35%
203,RBYRubycoin,RBY,"$22,417,647",$0.895030,"25,046,810*","$177,321",-1.60%,5.19%,2.61%
204,STXStox,STX,"$22,121,402",$0.517645,"42,734,697*","$1,235,700",0.06%,3.85%,-10.54%
205,PPYPeerplays,PPY,"$22,054,767",$5.77,"3,823,185*",$608,0.00%,42.44%,1.91%
206,BQbitqy,BQ,"$21,944,484",$0.008796,"2,494,941,640*","$9,067",-0.69%,0.17%,17.42%
207,RPXRed Pulse,RPX,"$21,799,957",$0.040121,"543,348,500*","$509,307",-0.83%,15.97%,-16.51%
208,FRDFarad,FRD,"$21,447,360",$0.134046,"160,000,000*","$40,830",9.80%,7.10%,127.78%
209,OMNIOmni,OMNI,"$21,434,566",$38.26,"560,217*","$309,451",0.98%,16.63%,35.87%
210,THCHempCoin,THC,"$21,247,606",$0.092530,"229,630,122","$23,083,700",0.32%,71.94%,272.06%
211,DICEEtheroll,DICE,"$21,166,185",$3.02,"7,001,623*","$13,603",0.94%,-1.03%,1.77%
212,HMQHumaniq,HMQ,"$21,099,666",$0.129555,"162,862,616*","$584,346",1.25%,10.37%,25.46%
213,DPYDelphy,DPY,"$20,789,199",$0.738078,"28,166,669*","$22,756",0.08%,8.56%,-10.67%
214,LMCLoMoCoin,LMC,"$20,774,648",$0.093995,"221,018,888*","$3,291,880",1.41%,26.71%,65.24%
215,CSNOBitDice,CSNO,"$20,493,340",$0.292762,"70,000,000*","$55,958",-1.06%,15.03%,13.96%
216,RADSRadium,RADS,"$20,313,790",$5.97,"3,401,016*","$1,718,450",2.25%,20.76%,47.64%
217,XRLRialto,XRL,"$20,005,855",$0.235363,"85,000,000*","$31,380",1.02%,4.77%,-1.75%
218,DRTDomRaider,DRT,"$19,811,642",$0.033494,"591,500,000*","$287,042",0.13%,5.44%,-10.13%
219,DLTAgrello,DLT,"$19,738,600",$0.229575,"85,978,873*","$1,877,470",-0.06%,6.58%,-9.61%
220,SNCSunContract,SNC,"$19,668,106",$0.182599,"107,712,011*","$639,883",0.92%,21.47%,63.54%
221,MUEMonetaryUnit,MUE,"$19,635,901",$0.164680,"119,236,705","$844,935",0.14%,7.52%,13.36%
222,OCTOracleChain,OCT,"$19,185,420",$0.639514,"30,000,000*","$30,414",-4.57%,-6.47%,?
223,ENJEnjin Coin,ENJ,"$19,145,661",$0.025319,"756,192,535*","$521,966",-0.82%,-3.62%,5.53%
224,WGRWagerr,WGR,"$18,820,269",$0.102843,"183,000,000*","$106,605",-1.99%,-2.77%,44.01%
225,XDNDigitalNote,XDN,"$18,516,944",$0.002689,"6,885,695,758","$4,930,660",0.94%,7.49%,11.84%
226,SLSSaluS,SLS,"$18,461,718",$18.37,"1,005,080*","$133,988",1.63%,5.08%,13.86%
227,GUPMatchpool,GUP,"$18,391,950",$0.245226,"75,000,000*","$1,168,620",-0.68%,1.52%,19.26%
228,BSDBitSend,BSD,"$18,328,890",$1.06,"17,371,050","$485,094",-0.42%,15.61%,16.74%
229,GOLOSGolos,GOLOS,"$18,240,772",$0.146490,"124,518,891","$211,835",1.75%,14.53%,21.20%
230,SOARSoarcoin,SOAR,"$18,230,732",$0.025286,"720,981,268*","$61,943",-4.94%,3.01%,10.63%
231,TXTransferCoin,TX,"$18,177,990",$2.92,"6,227,365*","$543,090",1.29%,13.29%,62.65%
232,GCRGlobal Curren...,GCR,"$17,995,867",$0.173932,"103,464,957*","$1,423,770",2.12%,11.65%,159.21%
233,PLBTPolybius,PLBT,"$17,741,414",$4.64,"3,820,954*","$254,229",-0.47%,5.25%,21.23%
234,TGTTarget Coin,TGT,"$17,712,434",$0.018597,"952,429,892*","$5,441",7.40%,16.54%,0.69%
235,SLRSolarCoin,SLR,"$17,689,488",$0.474904,"37,248,555*","$616,384",-0.24%,16.15%,7.38%
236,AVTAventus,AVT,"$17,641,260",$2.94,"6,000,000*","$659,363",1.67%,6.56%,-0.34%
