Numero,Nom,Simbol,Cap de mercat,Preu,Oferta circulant,Volum 24 hores,% 1h,% 2h,% 7d
68,DGBDigiByte,DGB,"$80,762,080",$0.008622,"9,367,216,529","$2,978,680",-0.82%,1.37%,-6.12%
69,BNTBancor,BNT,"$75,565,992",$1.85,"40,772,871*","$1,680,970",-1.97%,-0.76%,-6.60%
70,ATMATMChain,ATM,"$75,393,822",$0.025877,"2,913,534,434*","$268,293",-2.03%,11.78%,-0.45%
71,PURAPura,PURA,"$68,009,524",$0.396070,"171,710,869","$89,837",-0.68%,-2.34%,-7.15%
72,GNOGnosis,GNO,"$67,295,710",$60.92,"1,104,590*","$360,917",-0.90%,-3.41%,-17.82%
73,VENVeChain,VEN,"$65,484,107",$0.236266,"277,162,633*","$1,196,430",-1.19%,12.72%,10.00%
74,PARTParticl,PART,"$62,428,536",$8.04,"7,762,889*","$131,478",-1.21%,-7.23%,12.48%
75,KCSKuCoin Shares,KCS,"$60,187,121",$0.661084,"91,043,076*","$858,618",-0.17%,-6.36%,-20.25%
76,FUNFunFair,FUN,"$60,132,400",$0.015033,"4,000,000,000*","$905,520",-2.51%,-1.20%,-22.89%
77,BQXBitquence,BQX,"$60,094,744",$0.835918,"71,890,716*","$1,333,860",-1.56%,1.98%,-2.69%
78,LINKChainLink,LINK,"$58,391,900",$0.166834,"350,000,000*","$1,605,160",-1.96%,-3.17%,-19.34%
79,MCOMonaco,MCO,"$57,788,807",$5.89,"9,814,875*","$4,201,570",-1.02%,4.73%,-33.83%
80,NXTNxt,NXT,"$56,241,699",$0.056298,"998,999,942*","$2,795,900",-1.81%,-1.21%,-4.23%
81,NXSNexus,NXS,"$53,405,874",$0.996565,"53,589,956","$301,486",2.13%,6.32%,-10.39%
82,ADXAdEx,ADX,"$52,671,599",$0.934631,"56,355,501*","$4,312,070",-0.49%,13.76%,-0.88%
83,XZCZCoin,XZC,"$51,330,738",$15.20,"3,376,778","$1,994,930",-1.06%,-0.47%,-1.81%
84,GRSGroestlcoin,GRS,"$50,441,956",$0.733741,"68,746,269","$9,826,540",2.85%,2.24%,59.60%
85,MCAPMCAP,MCAP,"$50,238,903",$1.31,"38,295,641*","$1,298,330",0.60%,-6.67%,-27.19%
86,ZENZenCash,ZEN,"$50,120,206",$20.68,"2,424,041","$1,372,810",-1.14%,-2.87%,7.63%
87,STORJStorj,STORJ,"$49,960,895",$0.491621,"101,624,819*","$2,969,470",0.09%,-2.16%,13.43%
88,NAVNAV Coin,NAV,"$48,999,465",$0.790349,"61,997,250*","$865,805",0.30%,-1.95%,-16.50%
89,ZSCZeusshield,ZSC,"$47,975,840",$0.041599,"1,153,282,016*","$315,115",-1.05%,-3.58%,-11.41%
90,NEBLNeblio,NEBL,"$46,849,899",$3.74,"12,525,103*","$284,045",-3.60%,-0.86%,-13.25%
91,BDLBitdeal,BDL,"$45,726,049",$0.292722,"156,209,812","$325,734",-1.13%,-4.56%,-2.95%
92,LRCLoopring,LRC,"$44,488,964",$0.155463,"286,170,756*","$852,794",0.27%,1.62%,-3.55%
93,FAIRFairCoin,FAIR,"$44,320,037",$0.833180,"53,193,831*","$67,683",-5.21%,-6.72%,-7.14%
94,SMARTSmartCash,SMART,"$43,935,501",$0.052132,"842,767,655*","$79,459",-0.29%,-7.03%,-44.45%
95,UBQUbiq,UBQ,"$43,519,865",$1.12,"38,708,409","$291,506",2.35%,2.88%,-11.93%
96,EDGEdgeless,EDG,"$43,355,064",$0.528422,"82,046,288*","$718,269",0.36%,4.46%,-15.78%
97,RLCiExec RLC,RLC,"$42,860,956",$0.542058,"79,070,793*","$270,729",-2.53%,-2.77%,-23.55%
98,NLC2NoLimitCoin,NLC2,"$40,114,601",$0.196429,"204,219,342*","$154,105",-2.30%,-8.27%,-5.92%
99,MODModum,MOD,"$38,345,959",$2.21,"17,366,200*","$1,971,280",0.49%,15.68%,44.96%
100,IOCI/O Coin,IOC,"$37,125,116",$2.27,"16,378,053*","$143,128",0.18%,3.24%,-38.09%
101,ASTAirSwap,AST,"$36,532,950",$0.243553,"150,000,000*","$1,855,380",-0.75%,-0.52%,16.70%
102,TAASTaaS,TAAS,"$36,324,728",$4.46,"8,146,001*","$363,574",0.71%,0.82%,-27.34%
103,ANTAragon,ANT,"$35,995,581",$1.10,"32,685,221*","$641,613",-1.28%,-7.07%,-25.02%
104,VIAViacoin,VIA,"$34,446,637",$1.51,"22,882,505","$628,397",-1.63%,-6.70%,8.58%
105,WINGSWings,WINGS,"$33,926,346",$0.378185,"89,708,333*","$448,079",-0.46%,-3.56%,-14.69%
106,KINKin,KIN,"$33,771,551",$0.000045,"756,097,560,976*","$26,824",-1.09%,-2.10%,-16.73%
107,MLNMelon,MLN,"$33,695,151",$56.21,"599,400*","$646,263",0.13%,-2.48%,-6.65%
108,PPCPeercoin,PPC,"$32,278,509",$1.32,"24,423,072","$264,493",-1.01%,-2.44%,13.62%
109,XCPCounterparty,XCP,"$31,984,539",$12.22,"2,617,521*","$567,137",-0.22%,9.06%,19.75%
110,NLGGulden,NLG,"$31,629,451",$0.088904,"355,771,245","$151,271",-0.35%,-0.01%,-5.88%
111,MDAMoeda Loyalty...,MDA,"$31,529,687",$1.61,"19,628,888*","$689,793",-0.97%,-3.29%,5.28%
112,POTPotCoin,POT,"$31,092,537",$0.142278,"218,533,695*","$34,886,900",-6.53%,38.35%,75.63%
113,QRLQuantum Resis...,QRL,"$30,891,276",$0.594063,"52,000,000*","$133,757",-0.78%,0.38%,-15.82%
114,DCNDentacoin,DCN,"$30,764,286",$0.000095,"323,507,001,026*","$12,481",-25.24%,-27.95%,-33.37%
115,SNMSONM,SNM,"$30,368,939",$0.084452,"359,600,000*","$778,231",-0.38%,8.15%,-8.39%
116,AMBAmber,AMB,"$30,278,796",$0.209410,"144,590,975*","$212,345",-4.64%,-7.31%,-17.06%
117,RDDReddCoin,RDD,"$30,250,654",$0.001056,"28,656,221,646*","$632,218",-5.58%,-7.99%,-6.19%
118,CFICofound.it,CFI,"$30,157,172",$0.092791,"325,000,000*","$1,498,870",-8.43%,12.43%,4.58%
119,REQRequest Network,REQ,"$29,410,675",$0.046243,"636,000,000*","$871,631",-3.40%,7.62%,3.67%
120,LEOLEOcoin,LEO,"$29,114,387",$0.313704,"92,808,467*","$1,081,730",-0.25%,-2.03%,-0.66%
121,RISERise,RISE,"$27,921,736",$0.246791,"113,139,200*","$742,078",-2.83%,-4.12%,13.59%
122,ATBATBCoin,ATB,"$27,901,398",$0.718843,"38,814,314","$932,759",-0.59%,-16.68%,-37.01%
123,MANADecentraland,MANA,"$27,459,465",$0.012077,"2,273,755,650*","$564,926",-0.61%,-2.43%,22.85%
124,ENGEnigma,ENG,"$27,163,959",$0.362979,"74,836,171*","$543,075",-1.61%,-0.99%,-7.00%
125,1STFirstBlood,1ST,"$27,144,933",$0.317268,"85,558,371*","$503,794",-1.47%,5.05%,0.59%
126,EMCEmercoin,EMC,"$26,865,302",$0.656428,"40,926,502","$1,163,990",-2.12%,25.33%,29.06%
127,MGOMobileGo,MGO,"$26,785,805",$0.273244,"98,028,887*","$319,253",-0.45%,-5.45%,-23.92%
128,CTRCentra,CTR,"$25,247,448",$0.371286,"68,000,000*","$1,478,170",1.55%,-1.88%,-21.91%
129,TKNTokenCard,TKN,"$25,013,047",$1.06,"23,644,056*","$701,159",-1.90%,-3.76%,-5.11%
130,EVXEverex,EVX,"$24,833,160",$1.51,"16,500,000*","$489,894",0.50%,1.56%,-14.95%
131,CLOAKCloakCoin,CLOAK,"$24,515,674",$4.79,"5,123,304*","$301,691",-1.55%,5.61%,-14.59%
132,DNTdistrict0x,DNT,"$24,367,860",$0.040613,"600,000,000*","$2,381,190",-0.55%,9.02%,-15.91%
133,XELElastic,XEL,"$24,305,140",$0.278360,"87,315,492*","$434,024",-2.41%,-0.05%,-23.61%
134,SUBSubstratum,SUB,"$23,723,097",$0.104927,"226,091,449*","$292,339",-1.68%,-5.58%,-17.13%
135,TNTTierion,TNT,"$23,599,712",$0.055856,"422,513,667*","$294,695",0.12%,-0.12%,4.59%
136,BAYBitBay,BAY,"$23,471,507",$0.023289,"1,007,827,945*","$119,721",-2.80%,0.35%,-13.62%
137,TRSTWeTrust,TRST,"$23,392,933",$0.253864,"92,147,500*","$271,315",-1.94%,1.74%,-9.51%
138,PLRPillar,PLR,"$23,241,228",$0.102211,"227,384,800*","$91,348",-1.30%,-4.87%,-16.60%
139,ACTAchain,ACT,"$23,144,145",$0.078225,"295,866,721*","$80,134",-4.08%,-3.07%,2.31%
140,TCCThe ChampCoin,TCC,"$23,076,078",$0.139918,"164,925,727*","$647,844",-1.13%,28.19%,39.89%
141,XPAXPlay,XPA,"$23,006,100",$0.023006,"1,000,000,000*","$18,450",-0.59%,0.69%,-0.02%
142,VIBViberate,VIB,"$23,004,742",$0.144395,"159,318,135*","$1,377,440",-2.08%,-6.79%,-27.90%
143,XAURXaurum,XAUR,"$22,756,674",$0.179033,"127,108,824*","$99,345",-1.44%,-2.53%,-12.16%
144,CRWCrown,CRW,"$21,687,769",$1.36,"15,893,832","$162,197",-1.30%,1.22%,3.36%
145,DCTDECENT,DCT,"$21,657,634",$0.422126,"51,306,089*","$187,241",-1.13%,-7.22%,-8.82%
146,AEONAeon,AEON,"$21,146,724",$1.44,"14,651,140","$184,677",-3.16%,-4.75%,0.92%
147,PRGParagon,PRG,"$21,082,186",$0.334362,"63,051,980*","$10,681",7.92%,17.35%,-38.23%
148,RPXRed Pulse,RPX,"$20,963,744",$0.038582,"543,348,500*","$528,112",-2.46%,-2.77%,-29.14%
149,CDTCoinDash,CDT,"$20,958,383",$0.037762,"555,015,474*","$573,608",-2.38%,-4.85%,8.90%
150,FTCFeathercoin,FTC,"$20,873,290",$0.115407,"180,866,760","$723,515",-1.31%,-6.72%,5.65%
151,DICEEtheroll,DICE,"$20,865,326",$2.98,"7,001,623*","$54,925",-7.08%,-8.38%,-11.66%
152,STXStox,STX,"$20,335,585",$0.687013,"29,600,000*","$1,005,790",-0.64%,16.77%,52.15%
153,EDOEidoo,EDO,"$19,255,850",$1.80,"10,708,403*","$486,997",0.28%,-4.57%,-19.90%
154,SKYSkycoin,SKY,"$19,106,500",$3.22,"5,933,198*","$6,940",-14.70%,-20.28%,-7.85%
155,TRIGTriggers,TRIG,"$18,851,721",$0.587179,"32,105,578*","$963,534",-2.69%,-4.25%,-9.86%
156,OKOKCash,OK,"$18,625,697",$0.254600,"73,156,703*","$1,853,620",-0.97%,-1.39%,13.30%
157,NMCNamecoin,NMC,"$18,530,876",$1.26,"14,736,400","$132,335",-0.71%,-2.02%,16.13%
158,PPYPeerplays,PPY,"$18,287,510",$4.79,"3,818,458*","$8,938",-0.32%,21.96%,21.17%
159,SAFEXSafe Exchange...,SAFEX,"$18,123,452",$0.008439,"2,147,483,647*","$1,068,940",-0.79%,14.94%,4.10%
160,IONION,ION,"$17,906,933",$1.03,"17,434,120*","$28,821",-2.85%,-4.69%,-16.56%
161,VRCVeriCoin,VRC,"$17,475,067",$0.574093,"30,439,435","$1,921,250",-6.36%,-3.38%,33.30%
162,BQbitqy,BQ,"$17,395,432",$0.011445,"1,519,942,017*","$78,788",6.78%,-72.17%,-73.14%
163,DRTDomRaider,DRT,"$16,892,663",$0.032761,"515,634,901*","$131,366",4.13%,-2.76%,-26.23%
164,BLKBlackCoin,BLK,"$16,883,185",$0.220771,"76,473,746*","$396,180",-0.04%,-3.86%,11.64%
165,SIBSIBCoin,SIB,"$16,831,874",$1.07,"15,767,268","$55,805",-0.23%,2.07%,-7.08%
166,RBYRubycoin,RBY,"$16,809,128",$0.673667,"24,951,686*","$52,417",-0.97%,-2.56%,-6.97%
167,PPPPayPie,PPP,"$16,791,885",$0.203538,"82,500,000*","$36,146",4.22%,5.04%,3.92%
168,TIMEChronobank,TIME,"$16,726,210",$23.55,"710,113*","$438,833",0.21%,-0.14%,-6.67%
169,DMDDiamond,DMD,"$16,489,004",$6.59,"2,501,244","$78,956",-2.70%,-1.42%,-11.69%
170,CSNOBitDice,CSNO,"$15,917,370",$0.227391,"70,000,000*","$34,796",-2.95%,4.19%,9.66%
171,XVCVcash,XVC,"$15,549,163",$1.02,"15,254,447","$3,972,760",-6.72%,-26.84%,81.71%
172,XDNDigitalNote,XDN,"$15,499,977",$0.002251,"6,885,695,758","$3,780,790",-2.24%,-2.14%,-3.53%
173,LBCLBRY Credits,LBC,"$15,454,941",$0.148043,"104,394,945","$430,970",-4.22%,5.00%,-1.10%
174,TOAToaCoin,TOA,"$15,118,223",$0.008747,"1,728,345,979","$26,383",-1.65%,-6.03%,8.76%
175,XRLRialto,XRL,"$14,821,960",$0.174376,"85,000,000*","$68,917",-2.37%,-1.42%,-18.38%
176,RRevain,R,"$14,768,395",$0.080067,"184,450,000*","$45,220",-0.93%,-16.87%,?
177,GRCGridCoin,GRC,"$14,765,649",$0.037830,"390,312,753","$133,292",-0.80%,-2.11%,-5.89%
178,AGRSAgoras Tokens,AGRS,"$14,604,282",$0.347721,"42,000,000*","$30,305",-2.12%,-3.29%,6.27%
179,EXPExpanse,EXP,"$14,558,839",$1.84,"7,906,397","$419,929",-4.36%,2.20%,-11.95%
180,ECNE-coin,ECN,"$14,542,883",$3.25,"4,474,141","$9,558",-0.33%,5.23%,34.34%
181,MTHMonetha,MTH,"$14,279,745",$0.065848,"216,860,198*","$487,117",-1.93%,-9.59%,-6.92%
182,CNDCindicator,CND,"$14,213,386",$0.009830,"1,445,976,590*","$119,076",-3.55%,-5.80%,-9.82%
183,GOLOSGolos,GOLOS,"$14,190,671",$0.113964,"124,518,891","$41,119",-1.07%,-5.24%,9.14%
184,DBIXDubaiCoin,DBIX,"$14,101,303",$9.74,"1,447,755","$349,261",-4.21%,7.94%,-26.82%
185,HMQHumaniq,HMQ,"$13,999,625",$0.085961,"162,859,818*","$178,817",-1.30%,-1.42%,-5.96%
186,CREDOCredo,CREDO,"$13,929,032",$0.025330,"549,891,703*","$3,354",10.18%,11.42%,0.42%
187,MSPMothership,MSP,"$13,923,350",$0.099452,"140,000,000*","$47,265",0.73%,4.40%,-19.48%
188,EMC2Einsteinium,EMC2,"$13,829,273",$0.064202,"215,402,196","$1,165,220",-2.65%,7.56%,-6.38%
189,BMCBlackmoon Crypto,BMC,"$13,769,859",$0.458243,"30,049,251*","$602,620",-3.45%,-5.57%,-10.89%
190,B3B3Coin,B3,"$13,648,923",$0.001013,"13,479,352,653","$174,357",2.39%,-5.23%,-45.42%
191,TGTTarget Coin,TGT,"$13,590,984",$0.014270,"952,429,892*","$1,523",-1.09%,-3.98%,8.67%
192,PSTPrimas,PST,"$13,396,429",$0.261649,"51,200,000*","$35,484",6.18%,32.92%,39.72%
193,PEPECASHPepe Cash,PEPECASH,"$13,291,648",$0.018937,"701,884,009*","$3,218",-0.30%,5.85%,-4.21%
194,NMRNumeraire,NMR,"$13,217,522",$10.59,"1,248,632*","$57,971",-2.71%,-4.61%,-18.14%
195,SLSSaluS,SLS,"$13,191,179",$13.13,"1,004,767*","$46,326",-0.81%,-3.30%,-24.95%
196,XRBRaiBlocks,XRB,"$13,181,827",$0.098927,"133,248,290","$125,621",1.33%,-9.06%,-13.55%
197,CLAMClams,CLAM,"$13,102,684",$4.85,"2,700,532*","$1,006,030",-0.87%,-4.43%,34.75%
198,XWCWhiteCoin,XWC,"$13,073,733",$0.052619,"248,460,785*","$279,876",-0.72%,9.50%,72.05%
199,MUEMonetaryUnit,MUE,"$13,027,612",$0.101932,"127,806,890","$175,362",1.42%,5.03%,-8.14%
200,SANSantiment Net...,SAN,"$12,962,189",$0.214242,"60,502,560*","$363,641",-0.82%,-2.57%,0.24%
201,TXTransferCoin,TX,"$12,861,492",$2.08,"6,191,089*","$317,851",-1.89%,-4.75%,95.19%
202,ENRGEnergycoin,ENRG,"$12,848,933",$0.105871,"121,364,046","$19,609",-2.37%,-4.50%,-14.90%
203,NXCNexium,NXC,"$12,795,028",$0.192344,"66,521,586*","$404,878",-0.60%,11.84%,-11.31%
204,ADTadToken,ADT,"$12,169,560",$0.020283,"600,000,000*","$236,487",-0.06%,3.96%,-27.71%
205,OAXOAX,OAX,"$12,110,229",$0.484230,"25,009,250*","$419,811",-3.24%,12.54%,14.11%
206,B@Bankcoin,B@,"$12,057,473",$1.84,"6,559,998*","$4,284",-1.19%,82.73%,19.62%
207,OMNIOmni,OMNI,"$12,046,782",$21.51,"560,063*","$284,050",-0.61%,-3.80%,-1.30%
208,POEPo.et,POE,"$12,038,625",$0.005583,"2,156,389,197*","$7,450",-1.30%,4.71%,14.67%
209,MYSTMysterium,MYST,"$11,871,794",$0.611034,"19,429,024*","$322,005",-0.70%,-1.89%,0.47%
210,CNTCenturion,CNT,"$11,831,019",$0.162018,"73,022,866","$132,909",-1.44%,4.60%,64.59%
211,AVTAventus,AVT,"$11,815,440",$1.97,"6,000,000*","$453,156",-1.58%,-6.15%,-21.36%
212,AMPSynereo,AMP,"$11,743,324",$0.142765,"82,256,324*","$324,173",-3.34%,0.97%,-3.58%
213,DLTAgrello,DLT,"$11,438,285",$0.133036,"85,978,873*","$18,050",-4.35%,4.93%,-22.82%
214,SHIFTShift,SHIFT,"$11,396,517",$1.00,"11,372,975*","$91,050",0.12%,0.42%,-8.25%
215,XASAsch,XAS,"$11,174,857",$0.549657,"20,330,601","$152,550",-0.49%,-0.88%,-27.82%
216,LUNLunyr,LUN,"$11,060,371",$4.81,"2,297,853*","$175,306",-0.86%,6.56%,-10.44%
217,NVSTNVO,NVST,"$11,035,995",$0.735733,"15,000,000*","$2,827",13.76%,28.83%,2.68%
218,UNOUnobtanium,UNO,"$10,827,298",$54.73,"197,838","$17,233",-0.49%,-6.64%,-2.40%
219,FLOFlorinCoin,FLO,"$10,739,114",$0.076926,"139,603,354","$159,134",-3.90%,-4.22%,-27.03%
220,SLRSolarCoin,SLR,"$10,690,834",$0.287161,"37,229,408*","$89,086",0.49%,-0.50%,-0.83%
221,PTOYPatientory,PTOY,"$10,611,930",$0.151599,"70,000,000*","$374,990",-2.40%,2.43%,-20.63%
222,BTXBitcore,BTX,"$10,533,745",$8.81,"1,195,602","$183,611",3.38%,1.90%,40.99%
223,BURSTBurst,BURST,"$10,509,880",$0.005838,"1,800,339,818","$157,640",-1.47%,4.84%,-8.77%
224,GUPMatchpool,GUP,"$10,495,350",$0.139938,"75,000,000*","$496,894",-0.94%,3.90%,-12.39%
225,ALISALIS,ALIS,"$10,445,579",$0.275954,"37,852,608*","$99,149",-0.83%,-2.94%,-0.75%
226,RADSRadium,RADS,"$10,335,128",$3.06,"3,382,445*","$138,952",-0.86%,-2.20%,-1.29%
227,WCTWaves Communi...,WCT,"$10,230,084",$1.03,"9,974,925*","$21,386",-4.73%,-11.39%,54.17%
228,BSDBitSend,BSD,"$10,143,812",$0.594429,"17,064,800","$123,719",0.16%,-1.63%,3.41%
229,GREGreencoin,GRE,"$10,057,978",$0.002866,"3,509,388,641*","$1,111",1.45%,113.80%,1335.42%
230,NVCNovacoin,NVC,"$9,915,306",$5.25,"1,889,281","$240,911",1.37%,-2.59%,74.04%
231,XSPECSpectrecoin,XSPEC,"$9,898,857",$0.476244,"20,785,264*","$64,998",1.64%,11.62%,57.58%
232,KICKKickCoin,KICK,"$9,826,623",$0.030599,"321,137,782*","$307,709",-4.15%,-2.81%,-29.87%
233,PLBTPolybius,PLBT,"$9,772,471",$2.56,"3,820,954*","$23,207",-5.66%,-6.59%,-11.71%
234,PZMPRIZM,PZM,"$9,626,774",$0.977402,"9,849,350*","$10,575",-0.84%,-5.83%,-1.62%
235,BCAPBCAP,BCAP,"$9,536,190",$0.953619,"10,000,000*","$1,272",-0.59%,-8.08%,-19.86%
