Numero,Nom,Simbol,Cap de mercat,Preu,Oferta circulant,Volum 24 hores,% 1h,% 2h,% 7d
112,ENGEnigma,ENG,"$31,023,110",$0.414547,"74,836,171*","$398,321",0.73%,-2.28%,-3.06%
113,EVXEverex,EVX,"$29,694,885",$1.80,"16,500,000*","$2,515,040",5.34%,28.22%,66.59%
114,PPCPeercoin,PPC,"$28,906,646",$1.18,"24,406,152","$129,230",1.27%,2.82%,-5.62%
115,DNTdistrict0x,DNT,"$28,882,560",$0.048138,"600,000,000*","$2,909,330",0.75%,-6.29%,-22.71%
116,SUBSubstratum,SUB,"$28,878,661",$0.127730,"226,091,449*","$297,863",1.15%,-0.79%,-1.55%
117,RDDReddCoin,RDD,"$27,789,233",$0.000970,"28,652,828,828*","$162,947",-0.61%,-2.61%,-2.72%
118,ASTAirSwap,AST,"$27,735,750",$0.184905,"150,000,000*","$1,759,170",-1.35%,-9.49%,-20.49%
119,TKNTokenCard,TKN,"$27,719,818",$1.17,"23,644,056*","$197,367",0.19%,-0.05%,-3.22%
120,CFICofound.it,CFI,"$27,664,000",$0.085120,"325,000,000*","$151,396",0.09%,-3.22%,4.53%
121,PLRPillar,PLR,"$27,068,569",$0.119043,"227,384,800*","$161,673",-4.16%,-6.98%,17.37%
122,CLOAKCloakCoin,CLOAK,"$26,923,424",$5.26,"5,119,699*","$215,925",-0.37%,-7.02%,-8.95%
123,TRSTWeTrust,TRST,"$26,136,164",$0.283634,"92,147,500*","$245,753",0.78%,-3.63%,-5.40%
124,EDOEidoo,EDO,"$25,920,653",$2.42,"10,708,403*","$972,527",-2.20%,-5.08%,8.34%
125,MDAMoeda Loyalty...,MDA,"$25,302,814",$1.29,"19,628,888*","$104,874",0.13%,-2.60%,2.47%
126,1STFirstBlood,1ST,"$25,127,467",$0.293688,"85,558,371*","$557,774",2.02%,-1.03%,13.12%
127,TNTTierion,TNT,"$24,936,207",$0.059019,"422,513,667*","$307,700",-1.26%,9.92%,28.22%
128,LEOLEOcoin,LEO,"$24,760,841",$0.268146,"92,340,894*","$34,368",-0.07%,-1.79%,-0.19%
129,RISERise,RISE,"$24,698,966",$0.218306,"113,139,200*","$203,257",0.58%,-0.43%,-4.77%
130,VIAViacoin,VIA,"$24,467,546",$1.07,"22,871,996","$532,238",4.16%,3.06%,20.12%
131,XAURXaurum,XAUR,"$23,468,773",$0.184635,"127,109,013*","$70,931",0.84%,-0.41%,-5.98%
132,DCTDECENT,DCT,"$23,408,865",$0.456259,"51,306,089*","$108,558",-1.24%,2.79%,5.90%
133,MANADecentraland,MANA,"$23,139,556",$0.010177,"2,273,755,650*","$311,636",0.57%,2.35%,-4.41%
134,BAYBitBay,BAY,"$22,762,189",$0.022586,"1,007,809,752*","$134,570",-2.29%,6.63%,-0.89%
135,XELElastic,XEL,"$22,757,461",$0.261652,"86,976,062*","$205,359",-0.64%,7.31%,3.53%
136,EMCEmercoin,EMC,"$22,253,472",$0.544184,"40,893,285","$220,639",0.64%,3.87%,4.72%
137,AEONAeon,AEON,"$22,026,964",$1.50,"14,651,140","$80,839",-1.15%,-5.73%,-2.94%
138,UNITYSuperNET,UNITY,"$21,962,807",$26.91,"816,061*","$2,853",-0.10%,0.25%,-23.75%
139,TRIGTriggers,TRIG,"$21,739,842",$0.677136,"32,105,578*","$2,185,270",-2.54%,-13.20%,21.62%
140,XCPCounterparty,XCP,"$21,728,145",$8.30,"2,617,546*","$115,152",0.19%,0.15%,6.05%
141,SLSSaluS,SLS,"$21,624,564",$21.53,"1,004,602*","$777,992",-1.82%,-20.29%,52.20%
142,DICEEtheroll,DICE,"$21,497,432",$3.07,"7,001,623*","$37,720",-2.22%,-4.71%,-3.41%
143,XPAXPlay,XPA,"$20,996,400",$0.020996,"1,000,000,000*","$112,391",-0.22%,1.30%,18.19%
144,VIBViberate,VIB,"$20,553,120",$0.171276,"120,000,000*","$654,548",1.85%,9.34%,17.22%
145,CMPCompcoin,CMP,"$20,067,944",$4.66,"4,302,428","$212,106",-0.03%,1.65%,-20.75%
146,CRWCrown,CRW,"$19,923,620",$1.26,"15,777,586","$107,818",-1.15%,-4.16%,-7.59%
147,GRSGroestlcoin,GRS,"$19,257,135",$0.280381,"68,682,024","$15,410,700",10.85%,87.76%,268.25%
148,IONION,ION,"$19,045,030",$1.11,"17,218,492*","$132,622",-4.43%,-1.73%,-6.98%
149,DMDDiamond,DMD,"$18,508,143",$7.44,"2,487,406","$32,914",1.30%,-0.06%,2.41%
150,RBYRubycoin,RBY,"$18,453,654",$0.740562,"24,918,446*","$679,992",-0.18%,-9.08%,-6.82%
151,CSNOBitDice,CSNO,"$18,329,640",$0.261852,"70,000,000*","$108,475",-6.13%,11.74%,61.86%
152,CDTCoinDash,CDT,"$18,216,884",$0.032822,"555,015,474*","$209,316",0.17%,-1.38%,-8.73%
153,SKYSkycoin,SKY,"$17,703,595",$2.98,"5,933,198*","$5,763",0.24%,-4.13%,-6.99%
154,TGTTarget Coin,TGT,"$17,692,242",$0.018576,"952,429,892*","$1,276",-0.18%,2.42%,-14.70%
155,SIBSIBCoin,SIB,"$17,437,697",$1.11,"15,701,574","$53,156",-0.65%,-1.29%,-7.59%
156,SAFEXSafe Exchange...,SAFEX,"$17,383,837",$0.008095,"2,147,483,647*","$816,722",-1.79%,-14.32%,-18.71%
157,BMCBlackmoon Crypto,BMC,"$17,361,646",$0.577773,"30,049,251*","$538,014",0.46%,1.37%,-27.21%
158,ADTadToken,ADT,"$17,310,540",$0.028851,"600,000,000*","$167,492",-3.55%,6.35%,1.15%
159,POTPotCoin,POT,"$17,005,515",$0.077858,"218,417,898","$346,445",0.38%,-9.64%,14.48%
160,TCCThe ChampCoin,TCC,"$16,879,488",$0.102346,"164,925,727*","$139,410",0.36%,-5.12%,-7.07%
161,CNDCindicator,CND,"$16,742,095",$0.011578,"1,445,976,590*","$117,718",-1.04%,-4.36%,-22.72%
162,NXCNexium,NXC,"$16,555,294",$0.248871,"66,521,586*","$2,371,160",-2.32%,6.71%,54.56%
163,MSPMothership,MSP,"$16,479,540",$0.117711,"140,000,000*","$72,765",1.91%,-0.65%,9.74%
164,NMCNamecoin,NMC,"$16,359,614",$1.11,"14,736,400","$52,677",3.65%,1.34%,-8.46%
165,PPPPayPie,PPP,"$16,243,178",$0.196887,"82,500,000*","$44,903",1.03%,2.26%,-5.38%
166,XRLRialto,XRL,"$16,122,545",$0.189677,"85,000,000*","$85,750",-2.26%,-4.48%,-5.09%
167,MTHMonetha,MTH,"$16,065,612",$0.074097,"216,819,832*","$342,670",-1.81%,6.33%,-7.44%
168,AVTAventus,AVT,"$16,048,920",$2.67,"6,000,000*","$332,705",1.28%,1.84%,-11.51%
169,KICKKickCoin,KICK,"$15,659,064",$0.048761,"321,137,782*","$147,814",-0.21%,-1.49%,-15.83%
170,CREDOCredo,CREDO,"$15,191,088",$0.027626,"549,891,703*","$16,170",-32.82%,-7.47%,-12.23%
171,ENRGEnergycoin,ENRG,"$15,009,609",$0.123700,"121,338,792","$14,159",0.24%,1.63%,-21.66%
172,PEPECASHPepe Cash,PEPECASH,"$14,767,148",$0.021039,"701,884,009*","$11,018",2.20%,0.11%,-5.15%
173,NMRNumeraire,NMR,"$14,676,086",$11.75,"1,248,667*","$126,293",0.17%,1.85%,-9.10%
174,GUPMatchpool,GUP,"$14,675,850",$0.195678,"75,000,000*","$3,412,220",-0.57%,37.92%,61.35%
175,OKOKCash,OK,"$14,603,600",$0.199782,"73,097,675*","$370,699",-1.90%,0.51%,11.04%
176,TIMEChronobank,TIME,"$14,392,495",$20.27,"710,113*","$609,530",3.88%,2.28%,2.72%
177,XRBRaiBlocks,XRB,"$14,386,685",$0.107969,"133,248,290","$102,767",-0.56%,-2.78%,-7.33%
178,EMC2Einsteinium,EMC2,"$14,366,490",$0.066712,"215,351,880","$313,108",1.14%,-5.27%,-9.26%
179,DLTAgrello,DLT,"$14,270,171",$0.165973,"85,978,873*","$14,476",1.51%,5.71%,-4.41%
180,EXPExpanse,EXP,"$14,044,844",$1.78,"7,906,397","$146,786",-0.78%,3.21%,5.37%
181,LBCLBRY Credits,LBC,"$14,028,801",$0.134382,"104,394,945","$223,298",0.07%,-0.11%,-2.71%
182,HVNHive,HVN,"$13,857,525",$0.036953,"375,000,000*","$337,613",-0.50%,-10.92%,22.55%
183,XASAsch,XAS,"$13,782,806",$0.677934,"20,330,601","$148,182",-0.42%,-0.13%,91.12%
184,AGRSAgoras Tokens,AGRS,"$13,721,736",$0.326708,"42,000,000*","$28,652",-0.09%,-5.44%,-2.83%
185,TIXBlocktix,TIX,"$13,720,440",$0.343011,"40,000,000*","$2,080,790",-2.42%,-10.76%,152.55%
186,GRCGridCoin,GRC,"$13,625,779",$0.034910,"390,312,753","$36,068",-0.33%,-0.93%,3.35%
187,MUEMonetaryUnit,MUE,"$13,510,800",$0.106288,"127,115,006","$108,650",-4.21%,-5.48%,3.11%
188,BLKBlackCoin,BLK,"$13,437,212",$0.175752,"76,455,530*","$125,216",-0.01%,-1.14%,3.13%
189,OMNIOmni,OMNI,"$13,412,953",$23.95,"560,007*","$584,770",-0.13%,8.43%,8.09%
190,TOAToaCoin,TOA,"$13,107,967",$0.007605,"1,723,510,131","$88,493",0.89%,1.35%,-1.15%
191,STXStox,STX,"$12,992,358",$0.438931,"29,600,000*","$443,870",-0.36%,-1.10%,-8.80%
192,SHIFTShift,SHIFT,"$12,897,086",$1.14,"11,339,892*","$116,216",-0.31%,6.15%,25.47%
193,FLOFlorinCoin,FLO,"$12,773,353",$0.091665,"139,347,897","$260,448",0.56%,-3.69%,16.59%
194,ARTMaecenas,ART,"$12,723,635",$0.422009,"30,150,150*","$2,921",2.48%,-0.61%,31.51%
195,PPYPeerplays,PPY,"$12,686,261",$3.32,"3,817,506*","$3,612",-9.02%,-19.47%,-11.19%
196,HMQHumaniq,HMQ,"$12,562,365",$0.077136,"162,858,897*","$146,323",0.51%,7.82%,2.92%
197,AMPSynereo,AMP,"$12,264,253",$0.149098,"82,256,324*","$201,118",3.22%,16.33%,21.57%
198,LMCLoMoCoin,LMC,"$12,218,549",$0.055932,"218,453,244*","$536,693",2.38%,11.66%,21.39%
199,BTXBitcore,BTX,"$12,142,183",$9.55,"1,272,064","$230,713",0.18%,9.20%,58.83%
200,PTOYPatientory,PTOY,"$12,072,060",$0.172458,"70,000,000*","$409,595",-0.13%,-4.49%,-14.45%
201,FTCFeathercoin,FTC,"$11,721,809",$0.065167,"179,872,840","$361,473",3.03%,33.54%,67.81%
202,RVTRivetz,RVT,"$11,488,726",$0.437758,"26,244,468*","$11,233",6.37%,-24.31%,-5.78%
203,GOLOSGolos,GOLOS,"$11,327,334",$0.090969,"124,518,891","$32,661",-2.02%,-7.20%,-17.88%
204,LUNLunyr,LUN,"$11,308,516",$4.92,"2,297,853*","$113,833",0.08%,-2.69%,2.02%
205,SANSantiment Net...,SAN,"$11,294,616",$0.201805,"55,967,968*","$299,695",0.35%,-2.30%,-7.33%
206,BURSTBurst,BURST,"$11,287,771",$0.006270,"1,800,339,818","$117,516",-0.07%,-4.61%,3.69%
207,UNOUnobtanium,UNO,"$11,190,741",$56.57,"197,833","$14,198",0.76%,-4.51%,-29.21%
208,RADSRadium,RADS,"$11,182,162",$3.31,"3,375,931*","$283,486",8.88%,15.81%,9.39%
209,MYSTMysterium,MYST,"$11,070,580",$0.569796,"19,429,024*","$332,596",-0.17%,-8.80%,-3.68%
210,PLBTPolybius,PLBT,"$10,916,742",$2.87,"3,808,454*","$18,565",-1.24%,-7.40%,-31.45%
211,POEPo.et,POE,"$10,614,400",$0.004969,"2,136,283,004*","$103,912",-2.18%,7.65%,-12.26%
212,XDNDigitalNote,XDN,"$10,585,518",$0.001537,"6,885,695,758","$3,371,230",0.23%,-2.12%,26.12%
213,QAUQuantum,QAU,"$10,561,205",$0.132808,"79,522,355*","$5,215",0.49%,-5.07%,4.59%
214,ALISALIS,ALIS,"$10,474,384",$0.276715,"37,852,608*","$123,837",2.35%,-3.72%,3.97%
215,ECNE-coin,ECN,"$10,405,358",$2.38,"4,381,074","$30,401",-3.46%,-10.73%,-17.88%
216,BSDBitSend,BSD,"$9,949,244",$0.586745,"16,956,675","$87,954",-0.29%,-5.13%,3.33%
217,PSTPrimas,PST,"$9,752,422",$0.190477,"51,200,000*","$2,633",-0.24%,3.32%,-4.26%
218,PZMPRIZM,PZM,"$9,710,550",$0.993564,"9,773,452*","$11,604",0.15%,-2.14%,-11.37%
219,VRCVeriCoin,VRC,"$9,692,602",$0.318632,"30,419,424","$72,188",0.28%,-1.39%,-13.16%
220,CLAMClams,CLAM,"$9,628,005",$3.59,"2,683,660*","$535,035",0.15%,-1.77%,2.68%
221,XBYXTRABYTES,XBY,"$9,440,488",$0.022006,"429,000,000*","$125,695",3.32%,-18.26%,13.10%
222,DTBDatabits,DTB,"$9,422,825",$0.414230,"22,747,809*","$45,493",2.09%,-3.29%,14.29%
223,DBIXDubaiCoin,DBIX,"$9,414,437",$6.77,"1,391,277","$201,357",-1.75%,0.27%,54.17%
224,NVSTNVO,NVST,"$9,342,495",$0.622833,"15,000,000*","$5,386",0.27%,26.68%,31.82%
225,WGRWagerr,WGR,"$9,336,971",$0.051022,"183,000,000*","$31,435",-0.36%,3.75%,-6.45%
226,OAXOAX,OAX,"$9,315,020",$0.372463,"25,009,250*","$366,716",-0.21%,-3.80%,-5.16%
227,CSCCasinoCoin,CSC,"$9,145,856",$0.236932,"38,601,187","$3,146",1.39%,-8.22%,-46.62%
228,IXTiXledger,IXT,"$8,939,809",$0.249863,"35,778,844*","$91,572",-0.65%,-9.92%,62.61%
229,SWTSwarm City,SWT,"$8,931,708",$1.17,"7,658,550*","$39,932",7.23%,8.37%,2.98%
230,GAMGambit,GAM,"$8,866,369",$7.41,"1,196,281*","$10,639",4.07%,2.46%,-0.66%
231,B@Bankcoin,B@,"$8,809,225",$1.34,"6,559,998*","$1,020",0.09%,-2.39%,-31.62%
232,B3B3Coin,B3,"$8,627,889",$0.003923,"2,199,151,874","$192,319",-4.08%,-18.64%,-64.71%
233,SOARSoarcoin,SOAR,"$8,575,298",$0.011232,"763,443,048*","$6,038",0.30%,10.56%,-2.87%
234,COSSCOSS,COSS,"$8,530,076",$0.102772,"83,000,000*","$552,509",-1.84%,9.34%,-17.84%
235,SLRSolarCoin,SLR,"$8,309,766",$0.226176,"36,740,263*","$40,355",-0.02%,-4.62%,-36.93%
236,NEOSNeosCoin,NEOS,"$7,870,571",$2.22,"3,543,977","$114,624",2.12%,3.90%,4.20%
237,WCTWaves Communi...,WCT,"$7,855,728",$0.786057,"9,993,840*","$6,610",-0.13%,-0.64%,-0.22%
