Numero,Nom,Simbol,Cap de mercat,Preu,Oferta circulant,Volum 24 hores,% 1h,% 2h,% 7d
50,POWRPower Ledger,POWR,"$134,348,985",$0.384994,"348,963,840*","$56,765,800",0.95%,33.15%,159.07%
51,SCSiacoin,SC,"$132,944,736",$0.004292,"30,978,473,009","$2,757,920",0.98%,3.99%,10.76%
52,TRXTRON,TRX,"$129,406,275",$0.001972,"65,613,192,465*","$4,457,460",-1.03%,-1.37%,7.73%
53,WTCWalton,WTC,"$122,379,027",$4.92,"24,898,178*","$17,351,500",0.87%,-3.04%,3.42%
54,GAMEGameCredits,GAME,"$122,051,212",$1.90,"64,355,352","$1,089,640",0.38%,-0.92%,16.15%
55,AEAeternity,AE,"$120,469,720",$0.516992,"233,020,472*","$1,022,060",-0.38%,1.41%,34.02%
56,ETPMetaverse ETP,ETP,"$117,353,734",$3.22,"36,410,319","$4,002,900",1.18%,0.43%,10.14%
57,PURAPura,PURA,"$116,549,252",$0.678344,"171,814,378","$434,252",1.52%,9.23%,58.23%
58,BTMBytom,BTM,"$113,501,052",$0.114996,"987,000,000*","$442,311",0.45%,0.99%,-5.05%
59,RDNRaiden Networ...,RDN,"$109,511,500",$2.19,"50,000,000*","$1,447,800",4.33%,7.16%,45.85%
60,SYSSyscoin,SYS,"$107,432,595",$0.203093,"528,982,262","$1,746,450",0.57%,-5.80%,3.58%
61,ICNIconomi,ICN,"$106,612,837",$1.07,"99,788,314*","$988,122",-0.73%,1.46%,7.41%
62,BLOCKBlocknet,BLOCK,"$106,534,384",$21.78,"4,891,790*","$152,976",-2.74%,-1.73%,8.14%
63,SNTStatus,SNT,"$100,772,438",$0.029037,"3,470,483,788*","$2,008,140",0.63%,0.32%,8.68%
64,BQXBitquence,BQX,"$100,464,557",$1.39,"72,516,119*","$1,451,430",-0.06%,3.49%,43.09%
65,ZRX0x,ZRX,"$99,352,500",$0.198705,"500,000,000*","$1,609,570",-0.42%,-2.21%,5.06%
66,CVCCivic,CVC,"$94,636,262",$0.276149,"342,700,000*","$1,890,990",0.35%,-1.68%,-0.56%
67,LKKLykke,LKK,"$93,736,227",$0.357122,"262,476,763*","$307,812",0.41%,-0.59%,2.04%
68,GXSGXShares,GXS,"$91,721,527",$2.26,"40,510,000*","$3,456,320",0.54%,1.43%,11.50%
69,XVGVerge,XVG,"$87,487,857",$0.006124,"14,287,020,671","$3,168,300",-0.12%,-0.63%,9.58%
70,ATMATMChain,ATM,"$87,485,548",$0.026389,"3,315,252,992*","$116,941",-1.30%,-34.35%,13.32%
71,DGBDigiByte,DGB,"$86,763,367",$0.009201,"9,430,032,062","$2,623,310",1.78%,2.72%,17.35%
72,BNTBancor,BNT,"$84,471,603",$2.07,"40,772,871*","$1,904,450",0.26%,2.50%,11.97%
73,SNGLSSingularDTV,SNGLS,"$81,264,600",$0.135441,"600,000,000*","$1,742,380",0.13%,5.19%,4.37%
74,MTLMetal,MTL,"$80,659,047",$4.18,"19,300,994*","$4,404,160",-0.18%,-3.68%,5.84%
75,XZCZCoin,XZC,"$78,721,038",$22.68,"3,470,593","$1,411,160",-1.57%,-6.13%,55.12%
76,NXTNxt,NXT,"$76,272,247",$0.076349,"998,999,942*","$3,868,860",-1.17%,2.07%,25.11%
77,GNOGnosis,GNO,"$75,782,275",$68.61,"1,104,590*","$575,752",0.26%,2.92%,21.97%
78,VENVeChain,VEN,"$68,343,871",$0.246584,"277,162,633*","$1,130,220",0.16%,-4.46%,14.64%
79,FUNFunFair,FUN,"$67,255,600",$0.016814,"4,000,000,000*","$1,224,820",-1.26%,4.05%,26.84%
80,PARTParticl,PART,"$66,922,900",$8.60,"7,777,410*","$85,222",-1.05%,-2.58%,21.55%
81,STORJStorj,STORJ,"$64,548,430",$0.618190,"104,415,197*","$6,102,830",-2.00%,-0.09%,39.61%
82,B3B3Coin,B3,"$62,818,637",$0.000322,"195,316,399,064","$349,120",0.91%,-8.00%,-50.37%
83,CNXCryptonex,CNX,"$61,395,088",$1.37,"44,971,168","$98,494",-0.44%,6.87%,36.11%
84,OTNOpen Trading ...,OTN,"$60,816,453",$35.59,"1,708,985*","$7,266,570",0.09%,0.32%,7.80%
85,KCSKuCoin Shares,KCS,"$59,060,918",$0.648714,"91,043,076*","$340,441",1.60%,-1.48%,15.60%
86,XASAsch,XAS,"$58,271,510",$0.644118,"90,467,135","$567,392",4.00%,8.18%,21.95%
87,ADXAdEx,ADX,"$57,922,832",$1.01,"57,254,670*","$2,812,190",2.93%,-6.09%,20.23%
88,LINKChainLink,LINK,"$57,712,550",$0.164893,"350,000,000*","$1,732,760",1.33%,-2.66%,-9.17%
89,NXSNexus,NXS,"$55,754,019",$1.04,"53,863,933","$180,835",-0.01%,-3.09%,16.59%
90,KINKin,KIN,"$55,125,334",$0.000073,"756,097,560,976*","$44,902",-2.92%,10.57%,39.76%
91,MCOMonaco,MCO,"$54,027,944",$5.50,"9,814,875*","$2,818,250",2.38%,-3.48%,7.35%
92,LRCLoopring,LRC,"$53,644,711",$0.187457,"286,170,756*","$3,873,090",4.72%,2.26%,35.27%
93,EDGEdgeless,EDG,"$53,128,910",$0.647548,"82,046,288*","$725,637",-1.43%,-2.94%,13.22%
94,NAVNAV Coin,NAV,"$52,255,116",$0.842125,"62,051,495*","$1,119,820",1.10%,0.42%,18.82%
95,FAIRFairCoin,FAIR,"$51,969,788",$0.976989,"53,193,831*","$43,122",-0.35%,-1.70%,17.35%
96,ZENZenCash,ZEN,"$51,918,782",$21.14,"2,455,648","$714,225",-1.35%,-1.64%,2.29%
97,BAYBitBay,BAY,"$51,311,613",$0.050912,"1,007,853,052*","$2,804,780",3.94%,17.70%,139.00%
98,ANTAragon,ANT,"$50,964,174",$1.57,"32,513,859*","$752,207",-3.92%,6.95%,37.00%
99,ZSCZeusshield,ZSC,"$49,196,330",$0.042649,"1,153,522,016*","$2,154,970",0.86%,-4.16%,6.04%
100,DATAStreamr DATAcoin,DATA,"$49,113,069",$0.072529,"677,154,514*","$904,013",0.15%,-6.39%,-3.98%
101,UBQUbiq,UBQ,"$48,694,613",$1.25,"38,908,689","$358,116",0.06%,-2.57%,12.05%
102,IOCI/O Coin,IOC,"$46,743,111",$2.85,"16,381,721*","$212,401",4.43%,9.37%,26.66%
103,RCNRipio Credit ...,RCN,"$45,851,414",$0.094511,"485,142,647*","$3,967,080",1.12%,-7.76%,-14.25%
104,WINGSWings,WINGS,"$44,443,213",$0.495419,"89,708,333*","$541,868",0.20%,0.60%,36.17%
105,MGOMobileGo,MGO,"$44,144,172",$0.450318,"98,028,887*","$255,253",-0.77%,2.45%,0.58%
106,RLCiExec RLC,RLC,"$43,836,215",$0.554392,"79,070,793*","$296,495",1.29%,4.59%,11.44%
107,MLNMelon,MLN,"$40,808,830",$68.08,"599,400*","$514,929",-0.21%,6.59%,3.08%
108,XCPCounterparty,XCP,"$40,413,900",$15.44,"2,617,497*","$254,768",-0.82%,-3.78%,13.65%
109,PPPPayPie,PPP,"$39,991,793",$0.484749,"82,500,000*","$691,427",-4.39%,7.45%,93.44%
110,CTRCentra,CTR,"$39,687,452",$0.583639,"68,000,000*","$2,231,390",1.13%,-2.72%,-0.29%
111,PLRPillar,PLR,"$39,002,633",$0.171527,"227,384,800*","$524,748",4.12%,-10.34%,48.42%
112,PPCPeercoin,PPC,"$38,565,926",$1.58,"24,452,767","$536,549",-0.37%,-2.75%,11.27%
113,ACTAchain,ACT,"$38,503,800",$0.128346,"300,000,000*","$360,645",-0.72%,7.58%,30.21%
114,GRSGroestlcoin,GRS,"$37,695,230",$0.547619,"68,834,774","$10,832,000",0.32%,-8.23%,16.82%
115,AEONAeon,AEON,"$37,691,084",$2.57,"14,651,140","$324,204",-3.77%,9.86%,80.64%
116,DCNDentacoin,DCN,"$37,056,756",$0.000115,"323,507,001,026*","$37,778",19.30%,12.01%,8.36%
117,BTXBitcore,BTX,"$36,329,207",$30.39,"1,195,602","$6,727,940",-1.41%,-1.13%,190.06%
118,MNXMinexCoin,MNX,"$36,277,800",$12.09,"3,000,000","$214,983",-3.07%,30.78%,101.48%
119,TAASTaaS,TAAS,"$35,940,237",$4.41,"8,146,001*","$381,816",-2.18%,-2.57%,1.08%
120,QRLQuantum Resis...,QRL,"$35,495,824",$0.682612,"52,000,000*","$207,406",-0.18%,1.80%,18.58%
121,BDLBitdeal,BDL,"$35,034,937",$0.199534,"175,583,793","$82,034",-0.49%,2.99%,-44.12%
122,NEBLNeblio,NEBL,"$34,800,822",$2.77,"12,561,116*","$381,656",-3.34%,-18.82%,-25.09%
123,MODModum,MOD,"$34,105,133",$1.96,"17,366,200*","$1,308,620",1.02%,-6.21%,21.92%
124,NLC2NoLimitCoin,NLC2,"$33,724,558",$0.165013,"204,375,161*","$104,354",-2.11%,-10.95%,-2.86%
125,GRIDGrid+,GRID,"$33,140,671",$0.844639,"39,236,491*","$70,185",3.02%,-7.12%,-5.18%
126,RRevain,R,"$32,859,030",$0.178146,"184,450,000*","$413,425",-0.30%,9.11%,147.48%
127,VIAViacoin,VIA,"$32,553,275",$1.42,"22,896,946","$562,707",2.16%,0.65%,10.64%
128,SUBSubstratum,SUB,"$32,464,019",$0.143588,"226,091,449*","$728,278",-0.25%,1.20%,29.87%
129,FTCFeathercoin,FTC,"$31,434,938",$0.172469,"182,264,280","$1,273,970",0.99%,32.71%,81.62%
130,CLOAKCloakCoin,CLOAK,"$31,412,590",$6.13,"5,124,202*","$164,284",-4.46%,-2.57%,12.48%
131,ASTAirSwap,AST,"$31,322,700",$0.208818,"150,000,000*","$1,805,240",-1.55%,1.89%,-7.26%
132,OKOKCash,OK,"$31,220,334",$0.426286,"73,237,999*","$4,364,620",-0.22%,-1.44%,28.77%
133,NLGGulden,NLG,"$31,123,082",$0.087296,"356,522,345","$138,854",-0.06%,0.51%,7.93%
134,REQRequest Network,REQ,"$30,855,540",$0.048515,"636,000,000*","$692,482",-0.85%,4.51%,1.24%
135,SNMSONM,SNM,"$30,850,444",$0.085791,"359,600,000*","$1,349,580",-0.25%,4.77%,2.34%
136,EMCEmercoin,EMC,"$30,531,862",$0.745478,"40,956,088","$93,205",-0.24%,2.92%,24.32%
137,RDDReddCoin,RDD,"$30,044,634",$0.001048,"28,671,005,751*","$400,385",-2.47%,-3.48%,13.00%
138,ATBATBCoin,ATB,"$29,673,853",$0.759180,"39,086,715","$988,881",2.87%,-5.10%,27.78%
139,CFICofound.it,CFI,"$29,587,903",$0.091040,"325,000,000*","$272,558",-0.44%,-0.22%,18.47%
140,TKNTokenCard,TKN,"$29,467,350",$1.25,"23,644,056*","$200,713",-0.17%,-0.94%,2.34%
141,ENGEnigma,ENG,"$29,418,024",$0.393099,"74,836,171*","$936,141",0.10%,-3.16%,-1.72%
142,LEOLEOcoin,LEO,"$29,301,544",$0.313472,"93,474,199*","$941,746",-0.05%,3.35%,12.47%
143,MANADecentraland,MANA,"$29,173,877",$0.012831,"2,273,755,650*","$396,303",0.89%,-2.12%,17.59%
144,1STFirstBlood,1ST,"$29,062,039",$0.339675,"85,558,371*","$611,861",-0.44%,3.40%,18.51%
145,ICOSICOS,ICOS,"$28,843,990",$51.09,"564,610*","$28,218",0.49%,4.92%,14.78%
146,RISERise,RISE,"$28,610,301",$0.252877,"113,139,200*","$478,651",-0.91%,-0.60%,12.79%
147,EVXEverex,EVX,"$28,372,575",$1.72,"16,500,000*","$1,546,190",1.62%,8.55%,1.67%
148,POTPotCoin,POT,"$27,783,610",$0.127053,"218,677,321*","$257,904",-0.07%,0.90%,10.51%
149,RHOCRChain,RHOC,"$27,652,037",$0.151965,"181,963,195*","$15,333",0.87%,6.44%,7.15%
150,XPAXPlay,XPA,"$27,450,800",$0.027451,"1,000,000,000*","$43,710",0.87%,3.11%,25.72%
151,SKYSkycoin,SKY,"$26,908,418",$4.54,"5,933,198*","$25,601",-1.55%,0.63%,17.76%
152,EMC2Einsteinium,EMC2,"$26,504,749",$0.122705,"216,003,820","$2,264,870",0.13%,2.27%,104.22%
153,DCTDECENT,DCT,"$26,464,604",$0.515818,"51,306,089*","$502,519",1.94%,6.53%,44.38%
154,AMBAmber,AMB,"$25,659,982",$0.177466,"144,590,975*","$200,768",1.60%,-4.54%,-15.16%
155,MDAMoeda Loyalty...,MDA,"$25,243,339",$1.29,"19,628,888*","$1,727,360",-3.16%,-3.12%,5.16%
156,PRGParagon,PRG,"$25,149,662",$0.387295,"64,936,706*","$236,428",-2.70%,-2.46%,20.37%
157,DMDDiamond,DMD,"$24,846,671",$9.86,"2,520,327","$73,018",-1.48%,-3.78%,27.46%
158,RPXRed Pulse,RPX,"$24,695,624",$0.045451,"543,348,500*","$1,153,460",0.48%,-4.49%,10.54%
159,SANSantiment Net...,SAN,"$24,512,370",$0.405146,"60,502,560*","$2,470,730",0.81%,20.42%,65.79%
160,DNTdistrict0x,DNT,"$24,318,660",$0.040531,"600,000,000*","$3,313,510",0.12%,5.47%,10.02%
161,NMCNamecoin,NMC,"$23,031,372",$1.56,"14,736,400","$94,986",1.16%,-2.18%,12.88%
162,TRSTWeTrust,TRST,"$23,000,385",$0.249604,"92,147,500*","$315,700",-0.12%,-5.89%,14.60%
163,EDOEidoo,EDO,"$22,794,656",$2.13,"10,708,403*","$834,953",-1.78%,-0.60%,4.62%
164,STXStox,STX,"$22,670,405",$0.513178,"44,176,494*","$642,210",-0.02%,0.65%,-4.34%
165,XELElastic,XEL,"$22,527,610",$0.257255,"87,569,184*","$274,146",0.09%,-1.32%,-3.48%
166,XAURXaurum,XAUR,"$21,993,459",$0.173029,"127,108,513*","$147,021",4.67%,1.55%,11.16%
167,IONION,ION,"$21,688,493",$1.22,"17,731,671*","$37,025",-0.33%,3.41%,26.76%
168,CNDCindicator,CND,"$21,636,871",$0.014963,"1,445,976,590*","$152,622",1.11%,8.27%,-1.30%
169,LBCLBRY Credits,LBC,"$21,285,581",$0.188042,"113,195,885","$469,270",-0.09%,-2.75%,10.16%
170,TNTTierion,TNT,"$20,826,670",$0.049292,"422,513,667*","$284,237",-2.21%,-5.78%,-5.18%
171,CRWCrown,CRW,"$20,625,975",$1.28,"16,054,216","$69,730",0.22%,-3.57%,8.28%
172,SIBSIBCoin,SIB,"$20,512,819",$1.29,"15,850,786","$54,666",-0.05%,2.65%,11.60%
173,SLRSolarCoin,SLR,"$19,558,509",$0.525225,"37,238,344*","$321,657",2.70%,0.41%,59.89%
174,VIBViberate,VIB,"$19,367,498",$0.120556,"160,651,468*","$2,108,770",0.80%,0.72%,-13.87%
175,BLKBlackCoin,BLK,"$19,187,360",$0.250819,"76,498,828*","$1,034,510",-0.40%,5.94%,31.40%
176,XRBRaiBlocks,XRB,"$19,066,365",$0.143089,"133,248,290*","$165,538",-3.06%,-4.84%,15.25%
177,TIPSFedoraCoin,TIPS,"$18,909,100",$0.000043,"443,168,182,458",$635,-0.96%,-39.25%,135.10%
178,DICEEtheroll,DICE,"$18,878,755",$2.70,"7,001,623*","$33,122",0.30%,11.97%,8.38%
179,RBYRubycoin,RBY,"$18,864,034",$0.754633,"24,997,626*","$17,172",-0.53%,1.92%,31.18%
180,SAFEXSafe Exchange...,SAFEX,"$18,819,602",$0.008764,"2,147,483,647*","$117,276",-1.50%,0.02%,-10.85%
181,DRTDomRaider,DRT,"$18,739,844",$0.031682,"591,500,000*","$200,945",-6.07%,-4.45%,-11.82%
182,CDTCoinDash,CDT,"$18,636,850",$0.033242,"560,650,080*","$541,555",1.46%,-1.53%,-4.19%
183,SMARTSmartCash,SMART,"$18,339,938",$0.058313,"314,506,406*","$92,478",-0.42%,1.33%,9.33%
184,PEPECASHPepe Cash,PEPECASH,"$18,168,127",$0.025885,"701,884,009*","$4,939",-0.51%,-6.58%,18.69%
185,ENJEnjin Coin,ENJ,"$18,012,128",$0.023820,"756,192,535*","$905,675",-1.94%,15.32%,27.70%
186,TRIGTriggers,TRIG,"$17,775,991",$0.553673,"32,105,578*","$2,492,650",1.37%,-4.36%,14.25%
187,TOAToaCoin,TOA,"$17,675,075",$0.010187,"1,735,095,918","$43,808",-0.18%,4.81%,27.46%
188,CSNOBitDice,CSNO,"$17,490,060",$0.249858,"70,000,000*","$55,091",-1.72%,-1.25%,27.95%
189,TIMEChronobank,TIME,"$17,124,015",$24.11,"710,113*","$1,624,410",-1.40%,4.25%,22.18%
190,ALISALIS,ALIS,"$16,675,096",$0.440527,"37,852,608*","$397,954",-0.38%,-13.81%,21.67%
191,SOARSoarcoin,SOAR,"$16,603,029",$0.023301,"712,530,501*","$23,073",3.48%,6.52%,50.32%
192,COBCobinhood,COB,"$16,303,040",$0.066604,"244,773,856*","$44,254",3.11%,2.54%,1.95%
193,SWTSwarm City,SWT,"$16,063,944",$2.08,"7,717,855*","$5,948,440",-2.33%,27.97%,112.40%
194,AGRSAgoras Tokens,AGRS,"$16,036,482",$0.381821,"42,000,000*","$27,481",0.14%,2.78%,25.75%
195,TCCThe ChampCoin,TCC,"$16,008,285",$0.097064,"164,925,727*","$121,736",-0.50%,2.90%,13.82%
196,MSPMothership,MSP,"$15,971,200",$0.114080,"140,000,000*","$161,391",1.14%,-2.53%,25.12%
197,GRCGridCoin,GRC,"$15,804,115",$0.040491,"390,312,753","$35,038",-0.23%,-2.34%,17.54%
198,HMQHumaniq,HMQ,"$15,715,913",$0.096499,"162,861,223*","$229,681",0.17%,0.06%,20.91%
199,XDNDigitalNote,XDN,"$15,163,610",$0.002202,"6,885,695,758","$3,477,600",-0.29%,2.35%,23.37%
200,DBIXDubaiCoin,DBIX,"$15,065,452",$9.87,"1,526,930","$212,833",0.18%,-5.67%,33.32%
201,CLAMClams,CLAM,"$14,872,104",$5.47,"2,720,585*","$248,404",-0.29%,1.22%,34.01%
202,XRLRialto,XRL,"$14,831,565",$0.174489,"85,000,000*","$29,022",0.85%,1.28%,-1.19%
203,SHIFTShift,SHIFT,"$14,820,029",$1.30,"11,418,380*","$88,282",0.08%,2.09%,42.80%
204,EXPExpanse,EXP,"$14,675,300",$1.86,"7,906,397","$523,636",4.62%,3.45%,16.95%
205,VRCVeriCoin,VRC,"$14,651,950",$0.481111,"30,454,408","$514,196",-0.76%,4.69%,21.06%
206,AVTAventus,AVT,"$14,571,660",$2.43,"6,000,000*","$423,757",-0.68%,-0.04%,-0.78%
207,MTHMonetha,MTH,"$14,541,169",$0.067052,"216,863,420*","$555,220",-2.38%,-6.47%,-8.22%
208,NMRNumeraire,NMR,"$14,536,486",$11.64,"1,248,592*","$78,471",-1.16%,9.81%,24.12%
209,BSDBitSend,BSD,"$14,535,364",$0.844354,"17,214,775","$150,398",1.57%,-2.74%,49.08%
210,MERMercury,MER,"$14,473,700",$0.144737,"100,000,000*","$2,236,360",1.16%,8.92%,577.56%
211,BMCBlackmoon Crypto,BMC,"$14,356,691",$0.477772,"30,049,251*","$768,545",-0.71%,-9.06%,3.84%
212,GUPMatchpool,GUP,"$14,217,375",$0.189565,"75,000,000*","$785,547",2.13%,-15.12%,22.57%
213,SLSSaluS,SLS,"$14,003,869",$13.93,"1,005,021*","$24,031",0.97%,3.34%,23.81%
214,DLTAgrello,DLT,"$13,998,478",$0.162813,"85,978,873*","$84,037",-2.64%,-8.32%,-8.22%
215,GOLOSGolos,GOLOS,"$13,891,203",$0.111559,"124,518,891","$33,105",-1.35%,-4.45%,15.96%
216,POEPo.et,POE,"$13,847,447",$0.006422,"2,156,389,197*","$16,324",0.98%,-1.66%,20.64%
217,XWCWhiteCoin,XWC,"$13,753,133",$0.055346,"248,494,165*","$191,205",-0.36%,-7.32%,43.07%
218,DIMEDimecoin,DIME,"$13,727,044",$0.000026,"537,562,848,976","$3,750",3.49%,215.10%,515.21%
219,MUEMonetaryUnit,MUE,"$13,419,998",$0.104221,"128,764,814","$120,516",-0.38%,-1.39%,23.11%
220,HTML5HTMLCOIN,HTML5,"$13,167,505",$0.000324,"40,659,020,000","$308,488",-6.80%,8.34%,103.47%
221,RADSRadium,RADS,"$13,133,098",$3.87,"3,391,410*","$54,546",-0.46%,-1.34%,27.22%
222,MCAPMCAP,MCAP,"$12,929,068",$0.337612,"38,295,641*","$1,161,250",-10.76%,-35.66%,-3.09%
223,ECNE-coin,ECN,"$12,915,422",$2.86,"4,508,268","$7,756",0.36%,23.08%,-5.26%
224,AMPSynereo,AMP,"$12,908,567",$0.156931,"82,256,324*","$329,311",-2.40%,3.14%,17.54%
225,OMNIOmni,OMNI,"$12,659,291",$22.60,"560,138*","$102,232",-3.73%,-5.44%,6.50%
226,BTDXBitcloud,BTDX,"$12,648,543",$0.836288,"15,124,626","$22,157",-0.44%,5.76%,54.51%
227,IFTInvestFeed,IFT,"$12,568,007",$0.065670,"191,381,257*","$75,643",-0.06%,-3.05%,29.35%
228,ENRGEnergycoin,ENRG,"$12,408,202",$0.102210,"121,399,099","$31,102",1.22%,-4.63%,8.74%
229,NEOSNeosCoin,NEOS,"$12,266,380",$3.43,"3,574,808","$2,303,220",5.17%,31.52%,58.69%
230,PLBTPolybius,PLBT,"$12,171,418",$3.19,"3,820,954*","$123,950",-3.61%,4.87%,20.12%
231,BCAPBCAP,BCAP,"$11,943,900",$1.19,"10,000,000*","$1,815",0.88%,93.43%,34.51%
232,PSTPrimas,PST,"$11,510,221",$0.224809,"51,200,000*","$9,003",0.62%,-7.26%,-16.11%
233,XVCVcash,XVC,"$11,422,384",$0.743860,"15,355,557","$1,343,380",1.84%,-17.55%,0.87%
234,UNOUnobtanium,UNO,"$11,420,208",$57.72,"197,844","$18,869",0.34%,11.11%,51.87%
235,NETNimiq,NET,"$11,415,495",$1.09,"10,500,000*","$148,093",-0.13%,8.82%,25.23%
236,ADTadToken,ADT,"$11,407,500",$0.019013,"600,000,000*","$58,665",-0.90%,-3.35%,7.75%
237,ARTMaecenas,ART,"$11,360,969",$0.376813,"30,150,150*","$3,068",-0.17%,-4.33%,6.18%
