Numero,Nom,Simbol,Cap de mercat,Preu,Oferta circulant,Volum 24 hores,% 1h,% 2h,% 7d
19,Waves,WAVES,"$378,767,000",$3.79,"100,000,000*","$7,141,380",-1.61%,-6.93%,-24.78%
20,Hshare,HSR,"$341,890,405",$10.14,"33,718,000","$17,329,400",0.25%,3.60%,47.50%
21,Stratis,STRAT,"$305,536,798",$3.10,"98,579,973*","$9,289,310",0.12%,-6.26%,-17.16%
22,Stellar Lumens,XLM,"$296,623,549",$0.017882,"16,587,642,975*","$15,141,500",0.59%,-4.67%,10.67%
23,Bytecoin,BCN,"$267,900,175",$0.001462,"183,253,534,612","$2,847,020",-1.27%,4.44%,14.70%
24,Ark,ARK,"$257,004,908",$2.62,"97,981,284*","$3,044,360",-2.30%,-3.67%,-0.14%
25,Steem,STEEM,"$253,737,423",$1.04,"243,690,081","$1,577,050",4.04%,-0.02%,-14.02%
26,EOS,EOS,"$245,653,225",$0.610378,"402,460,811*","$10,139,400",1.87%,3.56%,1.53%
27,Ardor,ARDR,"$215,587,088",$0.215803,"998,999,495*","$3,476,180",-0.76%,0.63%,11.91%
28,TenX,PAY,"$203,025,149",$1.94,"104,661,310*","$3,770,770",-1.82%,-5.64%,-13.34%
29,Augur,REP,"$201,246,100",$18.30,"11,000,000*","$1,989,330",-0.03%,-1.63%,-3.84%
30,MonaCoin,MONA,"$199,133,192",$3.65,"54,586,800","$43,312,300",2.47%,80.43%,613.96%
31,PIVX,PIVX,"$188,963,054",$3.47,"54,473,480*","$1,541,440",-5.00%,-6.04%,-1.35%
32,Gas,GAS,"$184,987,129",$21.58,"8,573,110*","$1,461,910",-1.25%,-8.83%,-25.05%
33,Basic Attenti...,BAT,"$176,186,000",$0.176186,"1,000,000,000*","$5,421,400",-1.30%,-3.20%,-24.86%
34,Veritaseum,VERI,"$172,848,140",$85.74,"2,016,034*","$358,990",3.03%,-1.58%,22.32%
35,Golem,GNT,"$171,497,131",$0.205871,"833,032,000*","$3,083,220",-0.40%,-5.60%,-12.63%
36,SALT,SALT,"$167,984,564",$3.07,"54,675,000*","$2,673,100",0.45%,-11.16%,-27.19%
37,MaidSafeCoin,MAID,"$166,084,020",$0.366994,"452,552,412*","$3,944,050",1.69%,-6.07%,-20.56%
38,Komodo,KMD,"$165,966,532",$1.64,"100,945,510","$1,300,790",-2.55%,-11.15%,-17.45%
39,Decred,DCR,"$164,755,982",$27.71,"5,945,809","$1,080,870",0.49%,1.71%,-8.06%
40,Kyber Network,KNC,"$162,906,566",$1.18,"137,995,600*","$3,787,600",-4.32%,-8.07%,-28.48%
41,FirstCoin,FRST,"$158,984,659",$13.44,"11,831,416","$2,352,230",-1.10%,9.30%,27.13%
42,ChainLink,LINK,"$155,140,650",$0.443259,"350,000,000*","$8,973,350",1.23%,-2.87%,0.47%
43,Walton,WTC,"$147,942,484",$5.94,"24,898,178*","$18,944,700",0.84%,-8.18%,-10.87%
44,Iconomi,ICN,"$145,074,289",$1.45,"99,900,350*","$1,676,390",1.72%,-2.26%,-23.72%
45,TRON,TRX,"$142,024,207",$0.002172,"65,394,999,999*","$180,224",-2.86%,-11.97%,-31.15%
46,Factom,FCT,"$137,455,513",$15.72,"8,745,102*","$2,801,940",1.09%,-6.09%,-12.24%
47,DigixDAO,DGD,"$136,848,800",$68.42,"2,000,000*","$306,226",-1.77%,-8.10%,-2.40%
48,Metal,MTL,"$135,076,269",$7.00,"19,300,994*","$2,904,100",-1.77%,-0.85%,-14.59%
49,Binance Coin,BNB,"$128,116,000",$1.28,"100,000,000*","$5,950,510",-0.57%,-6.41%,-22.04%
50,Populous,PPT,"$128,049,447",$3.10,"41,252,246*","$264,744",1.78%,1.02%,11.15%
51,Siacoin,SC,"$125,506,472",$0.004175,"30,061,502,325","$3,299,280",-4.62%,-7.34%,-10.73%
52,BitShares,BTS,"$124,946,761",$0.048049,"2,600,430,000*","$7,311,730",0.86%,-2.79%,-19.68%
53,Dogecoin,DOGE,"$116,102,896",$0.001042,"111,476,616,876","$6,495,640",1.07%,-2.49%,1.11%
54,GameCredits,GAME,"$115,031,330",$1.79,"64,355,352","$1,814,840",-2.26%,-6.63%,-23.17%
55,Civic,CVC,"$111,712,154",$0.328372,"340,200,000*","$2,283,080",-1.99%,-1.78%,-8.94%
56,Gnosis,GNO,"$111,649,748",$101.08,"1,104,590*","$1,045,320",-2.20%,-9.68%,-18.87%
57,Blocknet,BLOCK,"$107,565,553",$22.23,"4,838,909*","$114,273",-1.07%,3.37%,-6.80%
58,MCAP,MCAP,"$105,610,953",$2.76,"38,295,641*","$752,070",0.65%,11.70%,0.72%
59,Lykke,LKK,"$103,381,820",$0.384287,"269,022,423*","$453,846",0.91%,4.60%,14.20%
60,Byteball Bytes,GBYTE,"$102,791,474",$176.04,"583,896*","$418,782",2.73%,-1.98%,-8.64%
61,BitcoinDark,BTCD,"$100,521,455",$77.99,"1,288,862","$144,544",-1.81%,-8.11%,-15.42%
62,Regalcoin,REC,"$99,128,370",$35.28,"2,810,000","$10,022,900",1.48%,-8.05%,185.76%
63,Bancor,BNT,"$95,633,584",$2.35,"40,772,871*","$1,032,480",1.51%,5.49%,5.80%
64,FunFair,FUN,"$94,986,400",$0.023747,"4,000,000,000*","$1,138,510",-1.06%,-8.62%,-12.15%
65,0x,ZRX,"$94,547,500",$0.189095,"500,000,000*","$3,425,120",-0.22%,-3.18%,2.90%
66,Status,SNT,"$91,570,103",$0.026385,"3,470,483,788*","$1,717,350",1.17%,1.14%,-5.02%
67,DigiByte,DGB,"$84,951,364",$0.009717,"8,742,253,657","$5,705,000",-1.06%,-11.31%,-29.62%
68,Nexus,NXS,"$84,045,241",$1.58,"53,052,166","$590,810",1.44%,-3.25%,1.22%
69,Bytom,BTM,"$79,899,229",$0.080952,"987,000,000*","$179,626",-2.00%,3.86%,-16.18%
70,Aeternity,AE,"$79,720,731",$0.342119,"233,020,472*","$487,934",-1.11%,-4.91%,-8.74%
71,SingularDTV,SNGLS,"$78,795,000",$0.131325,"600,000,000*","$1,196,120",1.39%,-12.87%,-21.19%
72,Metaverse ETP,ETP,"$77,963,220",$3.45,"22,600,000","$25,267,200",8.97%,32.62%,171.55%
73,Syscoin,SYS,"$77,439,712",$0.146627,"528,140,872","$974,630",-2.99%,-1.46%,-3.72%
74,Bitdeal,BDL,"$74,994,925",$0.480091,"156,209,812","$402,359",2.20%,2.86%,19.79%
75,Verge,XVG,"$74,735,460",$0.005298,"14,105,767,508","$3,012,850",-1.89%,-6.49%,-14.75%
76,GXShares,GXS,"$72,922,051",$1.80,"40,510,000*","$849,782",-1.01%,-2.62%,-16.33%
77,Monaco,MCO,"$68,053,793",$6.93,"9,814,875*","$3,331,880",-1.04%,-13.98%,-4.36%
78,Kin,KIN,"$64,866,668",$0.000086,"756,097,560,976*","$118,747",-0.16%,11.52%,-12.42%
79,Nxt,NXT,"$62,044,190",$0.062106,"998,999,942*","$4,114,220",-0.76%,-3.90%,-5.71%
80,Centra,CTR,"$61,474,516",$0.904037,"68,000,000*","$762,224",-4.09%,-3.95%,-21.63%
81,Pura,PURA,"$60,338,325",$0.351898,"171,465,383","$417,670",3.99%,-9.62%,-18.90%
82,ATMChain,ATM,"$60,248,911",$0.027746,"2,171,437,109*","$24,967",4.43%,2.05%,7.58%
83,VeChain,VEN,"$58,524,134",$0.209983,"278,708,913*","$782,420",7.86%,-8.02%,-33.15%
84,Aragon,ANT,"$57,733,788",$1.76,"32,832,390*","$473,142",1.56%,1.84%,-4.59%
85,AdEx,ADX,"$49,478,604",$0.879217,"56,275,759*","$4,776,270",-3.32%,-7.44%,-30.19%
86,Ubiq,UBQ,"$48,738,696",$1.27,"38,328,035","$449,249",3.05%,1.47%,-20.38%
87,I/O Coin,IOC,"$48,495,700",$2.96,"16,372,454*","$430,222",-4.56%,4.11%,-8.46%
88,Vertcoin,VTC,"$47,675,000",$1.18,"40,272,850","$2,314,790",-5.45%,-4.97%,-9.41%
89,Melon,MLN,"$47,271,022",$78.86,"599,400*","$656,695",1.15%,3.63%,16.32%
90,Wings,WINGS,"$45,953,363",$0.512253,"89,708,333*","$742,784",-0.32%,-3.01%,-13.22%
91,Loopring,LRC,"$44,510,141",$0.155537,"286,170,756*","$845,613",-0.93%,-8.80%,-35.97%
92,TaaS,TAAS,"$43,472,518",$5.34,"8,146,001*","$357,867",1.37%,6.44%,31.30%
93,Edgeless,EDG,"$43,433,828",$0.529382,"82,046,288*","$1,518,390",-2.17%,-8.15%,-23.08%
94,SONM,SNM,"$43,348,701",$0.120547,"359,600,000*","$1,213,700",0.08%,-5.93%,-32.69%
95,Storj,STORJ,"$42,474,502",$0.427605,"99,331,163*","$955,380",-2.53%,-6.93%,-5.70%
96,Rubycoin,RBY,"$42,392,018",$1.70,"24,864,666*","$1,930,510",54.49%,112.39%,158.78%
97,Sprouts,SPRTS,"$42,325,805",$0.000056,"750,466,848,108*","$1,977",0.50%,11.66%,89.54%
98,Particl,PART,"$42,238,985",$5.46,"7,735,454*","$198,965",-1.84%,-7.49%,-18.49%
99,iExec RLC,RLC,"$41,282,545",$0.522096,"79,070,793*","$289,211",-1.77%,-3.74%,-7.94%
100,NAV Coin,NAV,"$40,823,117",$0.659657,"61,885,369*","$1,217,750",-0.87%,-4.00%,-15.43%
101,Bitquence,BQX,"$40,377,017",$0.563626,"71,637,960*","$534,194",-1.21%,-11.40%,-13.32%
102,ATBCoin,ATB,"$39,212,581",$1.02,"38,300,643","$770,481",2.25%,5.83%,11.34%
103,MobileGo,MGO,"$37,975,116",$0.387387,"98,028,887*","$366,966",2.72%,-16.00%,-31.11%
104,FairCoin,FAIR,"$37,788,206",$0.710387,"53,193,831*","$22,084",0.51%,1.39%,6.62%
105,Dentacoin,DCN,"$36,656,037",$0.000121,"303,095,254,787*","$27,248",-0.39%,12.29%,1.10%
106,Gulden,NLG,"$34,530,700",$0.097450,"354,341,645","$186,492",-0.15%,-1.72%,-14.64%
107,Peercoin,PPC,"$32,496,198",$1.33,"24,381,535","$998,663",1.72%,2.41%,8.05%
108,Cofound.it,CFI,"$32,176,820",$0.099006,"325,000,000*","$261,588",0.09%,-2.99%,-23.67%
109,Moeda Loyalty...,MDA,"$32,018,053",$1.63,"19,628,888*","$698,274",3.82%,-15.22%,-42.87%
110,CloakCoin,CLOAK,"$31,947,605",$6.24,"5,116,127*","$353,086",-0.02%,1.76%,-8.96%
111,KickCoin,KICK,"$31,513,186",$0.098130,"321,137,782*","$91,790",4.26%,7.52%,-52.23%
112,ZCoin,XZC,"$31,283,252",$9.78,"3,198,952","$1,194,080",-0.11%,-2.28%,-12.26%
113,ReddCoin,RDD,"$30,921,798",$0.001080,"28,641,106,777*","$860,867",-0.12%,0.67%,4.58%
114,Rise,RISE,"$30,412,156",$0.268803,"113,139,200*","$685,834",0.08%,-6.42%,-25.66%
115,Cindicator,CND,"$30,388,210",$0.021016,"1,445,976,590*","$863,728",0.38%,?,?
116,Elastic,XEL,"$30,008,568",$0.345021,"86,976,062*","$631,811",-1.82%,-2.72%,-19.20%
117,TokenCard,TKN,"$28,699,864",$1.21,"23,644,056*","$454,757",-2.06%,-10.30%,-22.71%
118,Quantum Resis...,QRL,"$28,231,684",$0.542917,"52,000,000*","$401,605",-4.16%,1.48%,-5.49%
119,SuperNET,UNITY,"$28,205,427",$34.56,"816,061*",$727,0.21%,0.79%,?
120,Credo,CREDO,"$27,847,836",$0.050642,"549,891,703*","$17,801",-2.20%,0.07%,-1.54%
121,Substratum,SUB,"$26,344,402",$0.116521,"226,091,449*","$713,085",-2.37%,-10.88%,-15.88%
122,Aeon,AEON,"$26,153,018",$1.79,"14,651,140","$470,623",3.30%,-4.56%,13.38%
123,Neblio,NEBL,"$25,622,718",$2.06,"12,456,656*","$94,571",-4.36%,12.91%,-22.48%
124,Compcoin,CMP,"$25,243,834",$5.89,"4,283,880","$331,296",0.62%,27.10%,50.59%
125,Diamond,DMD,"$25,232,800",$10.24,"2,465,031","$115,171",5.40%,2.28%,1.40%
126,NoLimitCoin,NLC2,"$25,076,709",$0.122974,"203,918,786*","$70,922",-6.38%,-13.09%,-20.64%
127,Tierion,TNT,"$24,821,072",$0.058746,"422,513,667*","$332,243",0.75%,-1.36%,-22.22%
128,Monetha,MTH,"$24,013,447",$0.110753,"216,819,832*","$465,562",-6.51%,5.99%,-21.51%
129,Blackmoon Crypto,BMC,"$23,980,174",$0.798029,"30,049,251*","$769,925",-1.61%,-7.68%,-0.86%
130,Rialto,XRL,"$23,970,510",$0.282006,"85,000,000*","$51,670",-1.39%,-9.23%,-9.79%
131,WeTrust,TRST,"$23,426,843",$0.254232,"92,147,500*","$495,865",1.34%,-7.24%,-24.14%
132,FirstBlood,1ST,"$23,160,309",$0.270696,"85,558,371*","$592,351",-2.44%,-12.52%,-25.20%
133,PayPie,PPP,"$22,986,645",$0.278626,"82,500,000*","$164,714",0.84%,-9.61%,?
134,Xaurum,XAUR,"$22,891,765",$0.180095,"127,109,386*","$134,618",5.19%,4.82%,5.19%
135,SIBCoin,SIB,"$22,776,776",$1.46,"15,608,229","$174,233",-0.26%,8.17%,17.27%
136,ION,ION,"$22,640,313",$1.34,"16,869,822*","$41,076",-1.12%,-0.28%,-4.59%
137,The ChampCoin,TCC,"$22,635,561",$0.137247,"164,925,727*","$277,908",1.42%,5.30%,10.72%
138,Asch,XAS,"$22,624,425",$0.301659,"75,000,000","$15,860",-1.13%,-5.27%,-11.80%
139,CoinDash,CDT,"$22,588,908",$0.040700,"555,015,474*","$382,293",-3.04%,-1.00%,-3.02%
140,Decentraland,MANA,"$22,514,956",$0.009902,"2,273,755,650*","$273,272",-2.48%,-3.63%,-30.71%
141,Crown,CRW,"$22,395,709",$1.44,"15,590,035","$83,615",-0.52%,2.70%,9.68%
142,BitBay,BAY,"$22,332,211",$0.022160,"1,007,780,364*","$154,429",0.13%,-9.90%,-27.75%
143,Target Coin,TGT,"$22,290,479",$0.023404,"952,429,892*","$6,848",0.45%,-8.12%,-6.73%
144,DECENT,DCT,"$22,247,500",$0.433623,"51,306,089*","$167,406",0.46%,-7.18%,-31.15%
145,Emercoin,EMC,"$21,896,315",$0.536145,"40,840,286","$495,101",0.50%,-3.80%,-9.93%
146,Counterparty,XCP,"$21,689,204",$8.29,"2,617,623*","$320,832",-2.98%,-0.65%,-14.65%
147,Viacoin,VIA,"$21,646,927",$0.947142,"22,854,997","$1,239,230",-2.49%,-12.52%,-22.58%
148,adToken,ADT,"$21,098,640",$0.035164,"600,000,000*","$112,306",7.03%,12.62%,9.91%
149,Patientory,PTOY,"$20,791,190",$0.297017,"70,000,000*","$1,306,590",-4.45%,-1.74%,-15.08%
150,district0x,DNT,"$20,703,300",$0.034506,"600,000,000*","$436,838",-0.36%,-8.84%,-28.97%
151,Everex,EVX,"$20,695,125",$1.25,"16,500,000*","$720,282",2.71%,-12.13%,?
152,Safe Exchange...,SAFEX,"$20,488,841",$0.009541,"2,147,483,647*","$221,863",0.46%,7.17%,-5.79%
153,LEOcoin,LEO,"$20,403,122",$0.222780,"91,584,173*","$31,006",0.26%,6.06%,7.75%
154,Skycoin,SKY,"$20,224,255",$3.41,"5,933,198*","$26,289",8.32%,8.25%,15.83%
155,Etheroll,DICE,"$20,027,862",$2.86,"7,001,623*","$47,244",6.26%,2.24%,-5.85%
156,Einsteinium,EMC2,"$19,582,173",$0.091191,"214,736,824","$5,527,690",-1.91%,-7.61%,7.19%
157,XPlay,XPA,"$19,471,000",$0.019471,"1,000,000,000*","$107,394",0.29%,29.01%,29.17%
158,SmartCash,SMART,"$19,006,985",$0.028844,"658,960,288*","$48,436",11.05%,22.34%,36.79%
159,Omni,OMNI,"$18,244,153",$32.58,"559,915*","$13,897,300",-0.71%,-7.43%,44.08%
160,Stox,STX,"$18,006,686",$0.608334,"29,600,000*","$1,068,120",0.63%,-1.73%,-41.06%
161,Namecoin,NMC,"$17,149,043",$1.16,"14,736,400","$381,325",-0.24%,-3.75%,-3.61%
162,E-coin,ECN,"$16,822,640",$3.99,"4,215,894","$42,623",0.59%,17.84%,11.71%
163,Clams,CLAM,"$16,786,572",$6.31,"2,659,684*","$14,965,400",2.69%,-44.90%,-31.39%
164,Mothership,MSP,"$16,688,000",$0.119200,"140,000,000*","$213,799",-2.18%,2.63%,-18.06%
165,Santiment Net...,SAN,"$15,939,957",$0.284805,"55,967,968*","$916,436",-0.85%,-5.39%,-6.10%
166,ZenCash,ZEN,"$15,743,632",$7.06,"2,229,310","$461,669",0.34%,8.48%,-0.95%
167,Viberate,VIB,"$15,544,320",$0.129536,"120,000,000*","$156,009",-2.87%,-5.82%,?
168,Po.et,POE,"$15,385,767",$0.007202,"2,136,283,004*","$51,845",-0.17%,-5.73%,-30.02%
169,MonetaryUnit,MUE,"$15,316,390",$0.121561,"125,997,566","$282,353",-3.56%,-9.67%,-20.67%
170,Voise,VOISE,"$15,190,837",$0.023624,"643,012,000*","$272,045",-0.38%,-21.00%,13.03%
171,PotCoin,POT,"$14,977,945",$0.068628,"218,247,039","$162,257",-0.76%,-1.74%,13.96%
172,Polybius,PLBT,"$14,882,180",$3.91,"3,808,454*","$21,593",0.74%,2.32%,-11.82%
173,Peerplays,PPY,"$14,791,998",$3.88,"3,815,193*","$3,508",1.84%,-29.84%,39.24%
174,Aventus,AVT,"$14,742,840",$2.46,"6,000,000*","$2,857,170",0.39%,-13.15%,-16.07%
175,Rivetz,RVT,"$14,722,254",$0.560966,"26,244,468*","$30,622",1.18%,-2.75%,-19.80%
176,Numeraire,NMR,"$14,683,203",$11.76,"1,248,667*","$435,824",-2.69%,-6.33%,-19.11%
177,Pillar,PLR,"$14,607,336",$0.064241,"227,384,800*","$42,872",0.35%,2.37%,2.09%
178,Triggers,TRIG,"$14,596,737",$0.454648,"32,105,578*","$660,570",0.16%,-12.70%,-43.56%
179,Expanse,EXP,"$14,558,522",$1.84,"7,906,397","$380,142",1.79%,2.87%,-3.41%
180,SaluS,SLS,"$14,441,193",$14.38,"1,004,402*","$29,222",2.29%,8.49%,-0.15%
181,Chronobank,TIME,"$14,110,865",$19.87,"710,113*","$614,353",1.38%,1.81%,5.11%
182,Humaniq,HMQ,"$13,508,835",$0.082948,"162,858,880*","$216,896",-1.49%,-11.40%,-28.96%
183,Golos,GOLOS,"$13,454,391",$0.108051,"124,518,891","$358,162",-1.02%,-1.73%,3.59%
184,Agrello,DLT,"$13,393,617",$0.155778,"85,978,873*","$21,951",-1.63%,-2.96%,-30.99%
185,OKCash,OK,"$13,349,677",$0.182808,"73,025,670*","$1,440,560",-1.27%,-11.41%,-18.76%
186,BlackCoin,BLK,"$13,307,549",$0.174123,"76,426,139*","$498,378",-0.79%,-3.26%,-5.51%
187,Kore,KORE,"$13,136,528",$6.50,"2,021,166*","$1,652,530",0.64%,-6.87%,-5.97%
188,Quantum,QAU,"$13,085,483",$0.164551,"79,522,355*","$111,954",1.51%,6.59%,-4.21%
189,ToaCoin,TOA,"$12,875,476",$0.007506,"1,715,364,716","$33,935",0.31%,8.41%,47.11%
190,Soarcoin,SOAR,"$12,792,996",$0.016765,"763,073,048*","$2,120",0.65%,16.73%,5.54%
191,Lunyr,LUN,"$12,617,948",$5.49,"2,297,853*","$287,064",-1.95%,-5.72%,-23.15%
192,Energycoin,ENRG,"$12,414,711",$0.102349,"121,297,825","$310,131",-1.27%,-19.43%,-8.46%
193,PRIZM,PZM,"$12,334,969",$1.29,"9,556,435*","$3,123",45.49%,62.69%,49.73%
194,OAX,OAX,"$12,222,345",$0.488713,"25,009,250*","$178,416",-0.36%,2.65%,-26.53%
195,Radium,RADS,"$11,859,985",$3.52,"3,365,346*","$230,318",1.05%,-2.34%,-21.30%
196,GridCoin,GRC,"$11,704,113",$0.029986,"390,312,753","$356,048",6.55%,0.96%,-6.25%
197,Mysterium,MYST,"$11,691,843",$0.601772,"19,429,024*","$283,921",-0.95%,-10.65%,-24.38%
198,AirToken,AIR,"$11,593,470",$0.011041,"1,050,000,000*","$197,079",-8.23%,-14.11%,?
199,Burst,BURST,"$11,583,062",$0.006434,"1,800,339,818","$419,765",0.26%,-2.79%,-17.64%
200,Agoras Tokens,AGRS,"$11,523,960",$0.274380,"42,000,000*","$118,957",-4.60%,-5.92%,-13.29%
201,Shift,SHIFT,"$11,263,084",$0.997899,"11,286,798*","$119,515",-0.90%,-11.37%,-15.15%
202,Gambit,GAM,"$11,209,091",$9.38,"1,195,360*","$221,286",-2.75%,3.59%,-9.74%
203,LBRY Credits,LBC,"$11,137,908",$0.162539,"68,524,524","$1,106,260",-1.90%,-3.78%,-22.62%
204,Swarm City,SWT,"$11,115,559",$1.45,"7,648,022*","$36,673",-1.12%,-15.08%,-18.11%
205,DigitalNote,XDN,"$11,052,712",$0.001605,"6,885,695,758","$3,615,750",-1.85%,-7.39%,-22.36%
206,Unobtanium,UNO,"$10,995,566",$55.58,"197,826","$187,725",1.04%,-6.50%,-56.82%
207,Jinn,JINN,"$10,894,925",$185.59,"58,703*",$928,0.07%,14.74%,13.04%
208,Nexium,NXC,"$10,798,516",$0.162331,"66,521,586*","$260,087",-1.21%,-21.00%,-50.45%
209,BCAP,BCAP,"$10,712,300",$1.07,"10,000,000*","$44,824",0.29%,-4.02%,11.78%
210,InvestFeed,IFT,"$10,696,164",$0.055889,"191,381,257*","$84,391",-1.48%,5.69%,-23.21%
211,Matchpool,GUP,"$10,621,800",$0.141624,"75,000,000*","$488,962",-0.84%,-19.59%,-19.00%
212,Databits,DTB,"$10,606,234",$0.466253,"22,747,809*","$85,279",-1.54%,-6.93%,-7.12%
213,BitDice,CSNO,"$10,601,570",$0.151451,"70,000,000*","$77,315",0.70%,-16.51%,-5.27%
214,Primas,PST,"$10,506,957",$0.205214,"51,200,000*","$2,420",-0.08%,0.96%,-8.61%
215,Obsidian,ODN,"$10,140,176",$0.415581,"24,400,000*","$261,495",-0.15%,-12.22%,-38.17%
216,Prospectors Gold,PGL,"$10,061,484",$0.155992,"64,500,000*","$1,560",0.47%,64.45%,?
217,RaiBlocks,XRB,"$9,939,124",$0.080118,"124,055,296","$71,394",1.64%,-4.47%,8.00%
218,Pepe Cash,PEPECASH,"$9,905,619",$0.014113,"701,884,009*","$13,339",0.62%,21.50%,24.29%
219,Dimecoin,DIME,"$9,817,934",$0.000018,"535,729,206,800","$19,739",-6.77%,-44.43%,443.56%
220,Synereo,AMP,"$9,755,024",$0.118593,"82,256,324*","$447,397",-0.58%,-10.28%,-24.17%
221,VeriCoin,VRC,"$9,748,907",$0.320705,"30,398,364","$394,532",-1.39%,-6.64%,14.17%
222,FlorinCoin,FLO,"$9,623,043",$0.069439,"138,583,087","$278,696",-1.37%,-10.01%,7.05%
223,Mooncoin,MOON,"$9,619,486",$0.000043,"222,390,160,825","$12,851",8.03%,-2.72%,-6.49%
224,Sphere,SPHR,"$9,461,143",$3.07,"3,082,940*","$27,169",5.37%,26.18%,24.90%
225,LoMoCoin,LMC,"$9,402,947",$0.043247,"217,425,757*","$496,464",0.06%,-1.86%,-10.26%
226,Pluton,PLU,"$9,152,965",$10.77,"850,000*","$87,462",10.60%,11.02%,0.99%
227,E-Dinar Coin,EDR,"$9,020,043",$0.010178,"886,211,988","$691,596",0.62%,-1.42%,-0.97%
228,DAO.Casino,BET,"$8,990,910",$0.081778,"109,942,758*","$13,796",0.29%,-7.04%,-16.25%
229,Waves Communi...,WCT,"$8,920,961",$0.892646,"9,993,840*","$33,376",5.86%,-0.30%,-24.05%
230,Wagerr,WGR,"$8,903,792",$0.048655,"183,000,000*","$58,624",-0.30%,-6.05%,-3.29%
231,Spectrecoin,XSPEC,"$8,573,198",$0.419301,"20,446,404*","$33,531",0.83%,-5.78%,-2.39%
232,Nimiq,NET,"$8,460,197",$0.805733,"10,500,000*","$118,616",-0.82%,-7.69%,-22.00%
233,Lampix,PIX,"$8,427,962",$0.074372,"113,322,017*","$41,624",-2.08%,-15.27%,-33.64%
234,Ecobit,ECOB,"$8,421,244",$0.018948,"444,444,444*","$1,999",0.55%,-3.34%,0.99%
235,BitSend,BSD,"$8,405,695",$0.500804,"16,784,400","$76,030",1.39%,10.72%,17.37%
236,NVO,NVST,"$8,243,865",$0.549591,"15,000,000*","$2,782",-3.30%,-0.63%,42.47%
237,Centurion,CNT,"$8,181,061",$0.113694,"71,956,840","$37,353",1.04%,12.29%,23.85%
238,vSlice,VSL,"$8,105,042",$0.242735,"33,390,496*","$232,849",-0.63%,-0.25%,-55.66%
239,HEAT,HEAT,"$8,085,871",$0.274865,"29,417,608*","$6,008",10.05%,8.67%,16.13%
240,CasinoCoin,CSC,"$8,001,408",$0.207284,"38,601,187","$30,393",-3.53%,27.27%,237.78%
241,NeosCoin,NEOS,"$7,727,583",$2.19,"3,523,428","$1,030,870",0.58%,-11.28%,-4.70%
242,iXledger,IXT,"$7,707,407",$0.215418,"35,778,844*","$102,031",0.95%,-9.49%,-12.10%
243,Voxels,VOX,"$7,664,727",$0.036499,"210,000,000*","$94,642",-2.85%,-2.03%,-12.95%
244,Musicoin,MUSIC,"$7,632,584",$0.020002,"381,589,128","$175,751",-0.61%,-1.10%,-12.14%
245,Feathercoin,FTC,"$7,579,180",$0.042516,"178,267,800","$67,897",2.01%,5.48%,5.04%
246,SolarCoin,SLR,"$7,515,256",$0.204606,"36,730,377*","$37,871",3.46%,-4.48%,-2.97%
247,XTRABYTES,XBY,"$7,436,421",$0.017477,"425,500,000*","$19,795",0.59%,-2.13%,-11.34%
248,ALIS,ALIS,"$7,247,336",$0.191462,"37,852,608*","$374,285",3.14%,?,?
