Numero,Nom,Simbol,Cap de mercat,Preu,Oferta circulant,Volum 24 hores,% 1h,% 2h,% 7d
33,REPAugur,REP,"$388,590,400",$35.33,"11,000,000*","$6,290,960",0.65%,-1.32%,24.61%
34,KMDKomodo,KMD,"$359,665,142",$3.47,"103,688,145","$13,373,500",0.57%,10.79%,12.38%
35,STEEMSteem,STEEM,"$358,653,457",$1.45,"246,659,966*","$7,704,750",0.16%,2.38%,26.53%
36,DCRDecred,DCR,"$356,317,813",$56.58,"6,297,994","$3,533,620",-0.91%,-0.22%,2.09%
37,QASHQASH,QASH,"$349,734,700",$0.999242,"350,000,000*","$16,612,800",3.13%,15.18%,-22.33%
38,SALTSALT,SALT,"$331,255,204",$6.53,"50,741,341*","$14,342,800",0.24%,0.22%,52.76%
39,SCSiacoin,SC,"$328,978,095",$0.010490,"31,362,310,719","$25,006,000",5.33%,2.44%,65.32%
40,VERIVeritaseum,VERI,"$301,578,890",$148.85,"2,026,045*","$901,966",-0.43%,41.21%,47.31%
41,GNTGolem,GNT,"$299,769,064",$0.359853,"833,032,000*","$6,086,910",0.40%,1.84%,3.07%
42,PIVXPIVX,PIVX,"$296,607,616",$5.39,"55,061,217*","$4,137,130",1.44%,1.22%,24.93%
43,PAYTenX,PAY,"$286,024,708",$2.73,"104,661,310*","$17,336,500",-0.02%,6.22%,5.72%
44,MAIDMaidSafeCoin,MAID,"$281,393,922",$0.621793,"452,552,412*","$3,495,610",0.40%,7.47%,13.82%
45,DOGEDogecoin,DOGE,"$280,147,132",$0.002496,"112,217,753,045","$9,658,660",-1.26%,6.52%,14.84%
46,BNBBinance Coin,BNB,"$255,925,446",$2.58,"99,014,000*","$48,047,800",-0.01%,5.95%,35.27%
47,SNTStatus,SNT,"$253,185,674",$0.072954,"3,470,483,788*","$18,451,400",0.15%,-4.00%,72.58%
48,POWRPower Ledger,POWR,"$245,408,661",$0.698992,"351,089,370*","$31,046,200",-1.27%,-3.59%,9.39%
49,EMC2Einsteinium,EMC2,"$243,059,738",$1.12,"216,089,596","$60,976,400",1.94%,28.05%,150.17%
50,WTCWalton,WTC,"$235,296,994",$9.45,"24,898,178*","$15,601,200",-0.50%,2.62%,67.07%
51,DGDDigixDAO,DGD,"$233,436,000",$116.72,"2,000,000*","$2,885,580",-0.33%,-1.25%,-0.27%
52,BATBasic Attenti...,BAT,"$220,980,000",$0.220980,"1,000,000,000*","$9,712,380",1.43%,10.52%,14.31%
53,FCTFactom,FCT,"$213,773,144",$24.44,"8,745,102*","$7,008,760",-0.06%,5.35%,2.02%
54,KNCKyber Network,KNC,"$202,787,177",$1.51,"134,132,697*","$22,951,100",0.80%,17.51%,25.83%
55,SYSSyscoin,SYS,"$199,740,516",$0.377338,"529,341,111","$10,942,200",-0.06%,-0.65%,23.93%
56,SANSantiment Net...,SAN,"$192,214,203",$3.18,"60,522,560*","$36,319,200",6.30%,31.18%,160.55%
57,BTCDBitcoinDark,BTCD,"$190,964,266",$148.16,"1,288,862","$151,546",1.59%,1.81%,9.48%
58,GASGas,GAS,"$181,485,137",$21.11,"8,597,035*","$1,684,730",-0.45%,-5.09%,-2.61%
59,GBYTEByteball Bytes,GBYTE,"$180,497,643",$279.75,"645,222*","$1,465,560",0.29%,0.73%,1.69%
60,XUCExchange Union,XUC,"$180,283,635",$7.27,"24,798,538*","$1,354,740",-0.36%,4.45%,-19.73%
61,VENVeChain,VEN,"$179,213,359",$0.646600,"277,162,633*","$23,117,800",3.45%,36.36%,139.19%
62,RDNRaiden Networ...,RDN,"$167,558,628",$3.34,"50,148,936*","$15,264,500",-2.90%,3.58%,-24.63%
63,XZCZCoin,XZC,"$167,158,352",$46.57,"3,589,061","$13,121,200",3.98%,15.69%,10.35%
64,ICNIconomi,ICN,"$162,040,256",$1.62,"99,788,314*","$1,253,890",-0.25%,3.97%,7.44%
65,GNOGnosis,GNO,"$159,925,854",$144.78,"1,104,590*","$4,036,240",-0.06%,19.23%,25.35%
66,CNXCryptonex,CNX,"$155,211,126",$3.45,"44,996,688","$176,772",-2.42%,2.92%,54.93%
67,DGBDigiByte,DGB,"$152,993,781",$0.016093,"9,506,852,740","$13,028,500",2.67%,-5.55%,30.51%
68,MCOMonaco,MCO,"$146,247,164",$13.64,"10,722,876*","$209,600,000",1.26%,31.57%,98.28%
69,GAMEGameCredits,GAME,"$143,542,682",$2.23,"64,355,352","$4,102,950",0.24%,2.21%,5.02%
70,CVCCivic,CVC,"$139,534,417",$0.407162,"342,700,000*","$11,270,400",0.43%,9.16%,18.50%
71,AEAeternity,AE,"$137,929,245",$0.591919,"233,020,472*","$892,023",0.27%,1.42%,7.51%
72,TRXTRON,TRX,"$136,918,638",$0.002082,"65,748,192,475*","$7,772,340",-0.58%,-1.92%,-10.56%
73,MTLMetal,MTL,"$129,962,664",$6.73,"19,300,994*","$12,325,000",0.41%,1.88%,22.73%
74,FUNFunFair,FUN,"$127,075,896",$0.029901,"4,249,873,622*","$2,644,420",-0.68%,-0.32%,13.40%
75,BTMBytom,BTM,"$123,307,884",$0.124932,"987,000,000*","$2,665,350",-0.05%,3.47%,-3.46%
76,PURAPura,PURA,"$122,303,883",$0.711230,"171,961,086","$630,199",2.44%,16.06%,20.06%
77,MNXMinexCoin,MNX,"$121,899,900",$40.63,"3,000,000","$359,930",0.99%,-9.74%,66.60%
78,BLOCKBlocknet,BLOCK,"$118,818,831",$24.18,"4,914,194*","$810,744",2.98%,-4.82%,-0.17%
79,EDGEdgeless,EDG,"$113,730,103",$1.39,"82,046,288*","$15,520,200",1.41%,3.54%,61.68%
80,BNTBancor,BNT,"$113,657,639",$2.79,"40,772,871*","$8,346,280",-0.71%,7.76%,5.97%
81,ETHOSEthos,ETHOS,"$113,560,237",$1.51,"75,166,627*","$1,109,850",0.09%,-2.95%,-6.19%
82,NXSNexus,NXS,"$111,636,161",$2.06,"54,196,521","$5,901,140",-3.82%,25.24%,55.45%
83,STORJStorj,STORJ,"$111,509,756",$1.06,"105,413,683*","$17,437,900",-1.48%,2.91%,36.57%
84,XVGVerge,XVG,"$108,287,318",$0.007547,"14,349,019,896","$6,421,120",0.90%,-1.38%,17.49%
85,GXSGXShares,GXS,"$108,274,723",$2.67,"40,510,000*","$6,957,700",0.10%,-0.62%,-9.36%
86,ZRX0x,ZRX,"$107,708,500",$0.215417,"500,000,000*","$4,890,590",0.23%,-1.77%,-5.23%
87,NAVNAV Coin,NAV,"$105,940,761",$1.71,"62,124,777*","$10,419,900",-2.84%,26.94%,54.60%
88,ETPMetaverse ETP,ETP,"$100,380,356",$2.75,"36,564,573","$5,505,480",0.95%,-2.66%,-25.70%
89,SNGLSSingularDTV,SNGLS,"$99,568,200",$0.165947,"600,000,000*","$3,713,290",0.11%,0.14%,11.38%
90,SKYSkycoin,SKY,"$92,953,200",$15.49,"6,000,000*","$403,159",-1.68%,12.53%,79.74%
91,POTPotCoin,POT,"$90,110,025",$0.411667,"218,890,571*","$3,786,700",-0.70%,-2.77%,43.48%
92,SUBSubstratum,SUB,"$89,899,386",$0.397624,"226,091,449*","$5,215,880",6.56%,29.98%,12.30%
93,UBQUbiq,UBQ,"$89,756,397",$2.29,"39,151,508","$2,092,570",4.59%,8.57%,25.23%
94,ZENZenCash,ZEN,"$89,001,275",$36.24,"2,455,648","$2,859,910",-0.95%,5.44%,12.78%
95,GRSGroestlcoin,GRS,"$87,813,053",$1.27,"68,943,819","$5,571,870",-0.90%,-5.20%,95.64%
96,LINKChainLink,LINK,"$87,365,950",$0.249617,"350,000,000*","$9,247,240",0.49%,8.67%,38.88%
97,ADXAdEx,ADX,"$86,527,425",$1.44,"60,248,315*","$9,198,840",-0.68%,-0.31%,11.41%
98,LRCLoopring,LRC,"$83,653,435",$0.292320,"286,170,756*","$10,619,800",0.67%,-0.40%,32.98%
99,BAYBitBay,BAY,"$83,336,650",$0.082673,"1,008,023,746*","$5,820,620",0.23%,10.08%,14.92%
100,PPCPeercoin,PPC,"$81,493,186",$3.33,"24,491,109","$2,419,190",-0.28%,-3.17%,37.95%
101,ACTAchain,ACT,"$81,212,400",$0.270708,"300,000,000*","$3,118,780",9.74%,21.15%,25.54%
102,XCPCounterparty,XCP,"$78,992,228",$30.18,"2,617,465*","$1,473,820",0.63%,18.51%,3.88%
103,QSPQuantstamp,QSP,"$77,545,772",$0.125618,"617,314,171*","$21,066,800",1.46%,0.42%,-3.96%
104,PARTParticl,PART,"$77,174,076",$9.90,"7,795,243*","$651,221",2.19%,7.58%,4.69%
105,LKKLykke,LKK,"$77,024,450",$0.292439,"263,386,381*","$108,315",0.53%,8.82%,-11.68%
106,RHOCRChain,RHOC,"$75,001,590",$0.412180,"181,963,195*","$54,155",9.36%,17.43%,71.65%
107,ANTAragon,ANT,"$74,981,054",$2.31,"32,527,201*","$840,178",-3.13%,6.84%,3.26%
108,RCNRipio Credit ...,RCN,"$73,057,631",$0.150590,"485,142,647*","$14,511,000",-0.42%,2.82%,10.13%
109,DATAStreamr DATAcoin,DATA,"$71,286,087",$0.105273,"677,154,514*","$3,040,730",1.66%,2.20%,3.56%
110,REQRequest Network,REQ,"$71,072,133",$0.110922,"640,739,733*","$17,136,800",-2.23%,29.47%,58.42%
111,FAIRFairCoin,FAIR,"$68,055,656",$1.28,"53,193,831*","$34,562",0.26%,0.54%,15.62%
112,QRLQuantum Resis...,QRL,"$67,110,680",$1.29,"52,000,000*","$1,341,440",0.72%,10.74%,19.13%
113,MGOMobileGo,MGO,"$65,466,632",$0.667830,"98,028,887*","$326,099",0.79%,2.29%,10.19%
114,FTCFeathercoin,FTC,"$64,143,604",$0.348643,"183,980,760","$1,731,770",0.75%,2.84%,11.24%
115,WINGSWings,WINGS,"$61,930,327",$0.690352,"89,708,333*","$1,125,230",0.25%,12.79%,18.61%
116,ATMATMChain,ATM,"$61,492,187",$0.016419,"3,745,253,092*","$44,331",2.14%,-4.34%,-2.73%
117,VIAViacoin,VIA,"$61,262,888",$2.67,"22,914,607","$2,118,080",2.36%,12.27%,43.63%
118,RRevain,R,"$58,305,014",$0.316102,"184,450,000*","$1,009,520",0.30%,22.14%,44.47%
119,IOCI/O Coin,IOC,"$57,989,482",$3.54,"16,392,879*","$304,396",6.59%,10.42%,-3.33%
120,YOYOWYOYOW,YOYOW,"$57,613,787",$0.280442,"205,439,223*","$70,644,500",3.32%,39.97%,338.59%
121,RLCiExec RLC,RLC,"$57,164,230",$0.722950,"79,070,793*","$7,186,890",-0.14%,17.70%,17.73%
122,RISERise,RISE,"$56,357,351",$0.498124,"113,139,200*","$24,380,900",-2.51%,5.39%,42.45%
123,SNMSONM,SNM,"$55,947,647",$0.155583,"359,600,000*","$1,700,030",0.41%,15.50%,24.90%
124,AEONAeon,AEON,"$54,421,808",$3.71,"14,651,140","$336,721",-0.63%,0.32%,6.37%
125,MERMercury,MER,"$54,276,300",$0.542763,"100,000,000*","$2,569,480",-0.71%,-4.09%,175.45%
126,PPPPayPie,PPP,"$53,540,438",$0.648975,"82,500,000*","$146,772",0.97%,-4.79%,-6.70%
127,MCAPMCAP,MCAP,"$53,274,598",$1.39,"38,295,641*","$1,682,760",1.64%,15.20%,190.63%
128,COBCobinhood,COB,"$53,032,772",$0.203015,"261,225,880*","$127,733",0.23%,4.97%,55.59%
129,KCSKuCoin Shares,KCS,"$52,986,888",$0.581998,"91,043,076*","$1,649,500",-1.18%,19.34%,19.15%
130,DCTDECENT,DCT,"$52,013,600",$1.01,"51,306,089*","$2,269,930",-0.08%,-3.72%,18.85%
131,MANADecentraland,MANA,"$51,934,853",$0.022841,"2,273,755,650*","$2,189,440",2.49%,29.21%,26.75%
132,OTNOpen Trading ...,OTN,"$51,897,445",$12.04,"4,310,598*","$410,021",-2.69%,18.05%,-38.03%
133,KINKin,KIN,"$50,214,405",$0.000066,"756,097,560,976*","$23,057",0.11%,0.57%,3.71%
134,ENGEnigma,ENG,"$50,035,988",$0.668607,"74,836,171*","$4,257,930",3.22%,-1.12%,41.10%
135,NEBLNeblio,NEBL,"$50,017,586",$3.97,"12,607,303*","$619,522",-1.64%,7.30%,30.03%
136,XRBRaiBlocks,XRB,"$49,684,690",$0.372873,"133,248,290*","$691,915",-0.08%,3.89%,83.82%
137,CFICofound.it,CFI,"$49,101,000",$0.151080,"325,000,000*","$3,283,410",-1.22%,0.72%,10.93%
138,XASAsch,XAS,"$48,791,605",$0.536902,"90,876,185","$543,324",4.34%,10.99%,-4.65%
139,AGRSAgoras Tokens,AGRS,"$48,529,320",$1.16,"42,000,000*","$3,495,680",2.81%,15.82%,98.30%
140,MLNMelon,MLN,"$47,614,418",$79.44,"599,400*","$443,276",-0.31%,1.66%,0.15%
141,JINNJinn,JINN,"$47,082,624",$802.05,"58,703*","$92,236",-1.30%,52.02%,78.55%
142,EMCEmercoin,EMC,"$46,044,426",$1.12,"41,023,918","$241,618",0.04%,4.52%,12.96%
143,TRSTWeTrust,TRST,"$44,346,629",$0.481257,"92,147,500*","$749,443",1.80%,7.00%,16.83%
144,1STFirstBlood,1ST,"$44,074,625",$0.515141,"85,558,371*","$2,893,770",2.34%,1.75%,7.49%
145,SAFEXSafe Exchange...,SAFEX,"$44,057,989",$0.020516,"2,147,483,647*","$1,756,290",1.28%,18.53%,89.28%
146,ASTAirSwap,AST,"$43,911,450",$0.292743,"150,000,000*","$5,122,580",2.58%,19.57%,22.73%
147,NMCNamecoin,NMC,"$42,906,797",$2.91,"14,736,400","$4,537,830",2.51%,24.29%,42.91%
148,TNBTime New Bank,TNB,"$41,348,009",$0.036505,"1,132,673,199*","$2,461,640",-0.08%,9.78%,19.08%
149,VOXVoxels,VOX,"$41,181,000",$0.196100,"210,000,000*","$23,536,300",-2.42%,-3.21%,140.65%
150,CLOAKCloakCoin,CLOAK,"$41,180,926",$8.04,"5,124,071*","$2,965,710",4.34%,14.97%,13.95%
151,OKOKCash,OK,"$40,837,594",$0.556559,"73,375,139*","$18,124,100",-1.15%,7.84%,34.61%
152,RDDReddCoin,RDD,"$40,677,905",$0.001418,"28,683,781,717*","$1,607,400",-7.06%,-0.57%,13.95%
153,SIBSIBCoin,SIB,"$39,913,517",$2.50,"15,946,335","$5,733,330",0.87%,21.72%,55.58%
154,TNTTierion,TNT,"$39,906,078",$0.094449,"422,513,667*","$11,645,500",0.31%,17.21%,5.98%
155,INKInk,INK,"$39,830,319",$0.223452,"178,250,000*","$43,109,100",-0.02%,-1.58%,27.63%
156,LBCLBRY Credits,LBC,"$38,757,931",$0.342397,"113,195,885","$3,225,670",1.07%,0.36%,23.10%
157,GCRGlobal Curren...,GCR,"$37,775,399",$0.365073,"103,473,550*","$12,510,800",-2.04%,94.93%,290.70%
158,ZSCZeusshield,ZSC,"$37,541,705",$0.032555,"1,153,170,765*","$1,355,060",-0.32%,-2.25%,15.25%
159,PEPECASHPepe Cash,PEPECASH,"$37,076,251",$0.052824,"701,884,009*","$587,749",-2.90%,49.66%,69.87%
160,PLRPillar,PLR,"$36,970,040",$0.162588,"227,384,800*","$78,379",-0.81%,0.15%,8.31%
161,BTXBitcore,BTX,"$36,942,379",$20.43,"1,808,259","$2,892,930",-0.30%,-7.47%,-36.57%
162,MODModum,MOD,"$36,517,124",$2.10,"17,366,200*","$5,431,510",-0.73%,4.98%,-15.50%
163,UNITYSuperNET,UNITY,"$35,903,818",$44.00,"816,061*","$8,800",-1.43%,-18.26%,-7.24%
164,CDTCoinDash,CDT,"$35,825,877",$0.063901,"560,650,080*","$2,848,020",-2.15%,31.76%,62.66%
165,XWCWhiteCoin,XWC,"$35,751,815",$0.143850,"248,535,383*","$536,511",-3.47%,7.75%,126.67%
166,IONION,ION,"$35,581,859",$1.97,"18,097,409*","$1,145,120",6.68%,25.44%,27.07%
167,DMDDiamond,DMD,"$34,818,464",$13.69,"2,543,870","$265,123",5.77%,12.86%,29.65%
168,NMRNumeraire,NMR,"$34,353,490",$26.49,"1,296,779*","$1,549,200",0.82%,-1.04%,73.15%
169,NLGGulden,NLG,"$34,264,140",$0.095858,"357,448,345","$321,658",-0.64%,4.62%,1.15%
170,DNTdistrict0x,DNT,"$34,034,640",$0.056724,"600,000,000*","$5,291,050",-0.65%,15.51%,20.18%
171,GRIDGrid+,GRID,"$33,828,329",$0.862165,"39,236,491*","$13,950",0.13%,-4.05%,-19.72%
172,TIXBlocktix,TIX,"$33,641,640",$0.841041,"40,000,000*","$2,710,010",2.33%,3.78%,110.22%
173,TAASTaaS,TAAS,"$33,467,763",$4.11,"8,146,001*","$444,010",-0.44%,-1.78%,-1.21%
174,TRIGTriggers,TRIG,"$33,079,982",$1.03,"32,105,578*","$2,626,140",1.63%,2.21%,-5.36%
175,GUPMatchpool,GUP,"$33,004,200",$0.440056,"75,000,000*","$17,501,000",-0.36%,-4.18%,110.19%
176,CTRCentra,CTR,"$32,800,888",$0.482366,"68,000,000*","$1,830,480",1.89%,16.90%,-12.62%
177,XELElastic,XEL,"$32,689,832",$0.372614,"87,731,088*","$1,245,300",3.78%,6.06%,10.79%
178,BDLBitdeal,BDL,"$31,949,403",$0.181961,"175,583,793","$216,220",17.47%,30.71%,-6.81%
179,BLKBlackCoin,BLK,"$31,741,094",$0.414755,"76,529,743*","$2,233,030",0.96%,7.97%,25.36%
180,NLC2NoLimitCoin,NLC2,"$31,536,384",$0.154160,"204,569,175*","$214,207",-4.58%,-2.75%,-16.77%
181,ATBATBCoin,ATB,"$31,105,306",$0.788419,"39,452,761","$2,738,740",7.87%,4.05%,3.60%
182,XAURXaurum,XAUR,"$30,785,926",$0.242203,"127,107,948*","$698,570",-0.28%,7.11%,17.20%
183,AMBAmbrosus,AMB,"$30,523,733",$0.211104,"144,590,975*","$487,751",0.60%,4.93%,0.05%
184,SHIFTShift,SHIFT,"$30,160,097",$2.63,"11,474,262*","$580,604",-1.89%,7.24%,24.60%
185,HMQHumaniq,HMQ,"$29,705,026",$0.182393,"162,862,753*","$4,068,550",1.67%,23.74%,58.90%
186,CNDCindicator,CND,"$29,393,523",$0.020328,"1,445,976,590*","$300,710",-0.92%,-0.11%,2.43%
187,PAYXPaypex,PAYX,"$28,536,723",$0.417324,"68,380,258*","$10,242",9.50%,8.03%,54.97%
188,BBRBoolberry,BBR,"$28,510,907",$2.66,"10,720,038","$23,393",-0.30%,3.77%,142.65%
189,CRWCrown,CRW,"$28,247,384",$1.73,"16,287,672","$356,520",-1.59%,14.89%,22.99%
190,VIBViberate,VIB,"$28,179,917",$0.175067,"160,966,468*","$7,412,490",0.15%,12.53%,17.62%
191,BQbitqy,BQ,"$27,981,277",$0.011207,"2,496,834,675*","$25,227",-38.50%,-23.28%,74.70%
192,B@Bankcoin,B@,"$27,663,176",$2.69,"10,291,781*","$20,390",0.18%,91.55%,343.88%
193,MDAMoeda Loyalty...,MDA,"$27,630,997",$1.41,"19,628,888*","$1,530,940",0.74%,0.64%,-12.17%
194,AMPSynereo,AMP,"$27,625,951",$0.335852,"82,256,324*","$2,371,670",-0.35%,4.77%,26.73%
195,TXTransferCoin,TX,"$27,512,987",$4.42,"6,230,155*","$5,968,080",1.09%,42.76%,106.52%
196,LEOLEOcoin,LEO,"$27,195,138",$0.288394,"94,298,558*","$1,335,170",-0.05%,0.38%,4.23%
197,TKNTokenCard,TKN,"$26,408,283",$1.12,"23,644,056*","$771,951",-0.21%,19.61%,-24.64%
198,CSNOBitDice,CSNO,"$26,359,760",$0.376568,"70,000,000*","$242,989",-1.23%,27.82%,41.61%
199,SMARTSmartCash,SMART,"$25,995,739",$0.063545,"409,094,380","$77,995",2.14%,7.89%,0.65%
200,RBYRubycoin,RBY,"$25,793,732",$1.03,"25,054,134*","$1,722,230",0.34%,13.09%,26.35%
201,EDOEidoo,EDO,"$25,335,867",$2.37,"10,708,403*","$2,016,100",0.91%,11.34%,3.03%
202,GVTGenesis Vision,GVT,"$25,109,932",$6.74,"3,726,781*","$1,735,260",5.67%,6.92%,0.67%
203,GRCGridCoin,GRC,"$24,704,104",$0.063293,"390,312,753","$471,894",-0.26%,3.04%,11.74%
204,UKGUnikoin Gold,UKG,"$24,625,187",$0.184059,"133,789,637*","$91,617",1.14%,0.64%,6.93%
205,CLAMClams,CLAM,"$23,946,841",$8.72,"2,746,585*","$346,771",0.84%,3.52%,10.70%
206,DPYDelphy,DPY,"$23,719,856",$0.842125,"28,166,669*","$23,283",-0.22%,2.39%,18.73%
207,SLSSaluS,SLS,"$23,226,398",$23.11,"1,005,089*","$427,343",2.74%,6.27%,36.49%
208,DCNDentacoin,DCN,"$23,199,102",$0.000071,"325,190,215,376*","$15,665",-7.17%,3.78%,0.88%
209,AVTAventus,AVT,"$23,013,540",$3.84,"6,000,000*","$2,815,170",6.88%,30.37%,29.76%
210,FUELEtherparty,FUEL,"$22,180,371",$0.045818,"484,096,253*","$673,697",-0.32%,3.98%,11.00%
211,ICOSICOS,ICOS,"$22,177,341",$38.67,"573,467*","$142,225",-14.34%,-13.49%,-24.68%
212,STXStox,STX,"$21,900,591",$0.512804,"42,707,527*","$1,115,200",0.49%,2.04%,-3.00%
213,OMNIOmni,OMNI,"$21,684,643",$38.71,"560,228*","$167,071",3.25%,2.65%,15.35%
214,LMCLoMoCoin,LMC,"$21,679,281",$0.098022,"221,168,180*","$1,767,780",-0.01%,8.98%,41.84%
215,EVXEverex,EVX,"$21,653,445",$1.31,"16,500,000*","$3,851,510",1.14%,-2.21%,-8.86%
216,MUEMonetaryUnit,MUE,"$21,561,837",$0.207655,"103,834,902","$1,329,690",-0.10%,11.05%,42.95%
217,RPXRed Pulse,RPX,"$21,349,793",$0.039293,"543,348,500*","$480,853",-4.05%,-7.18%,-6.12%
218,RADSRadium,RADS,"$21,293,654",$6.26,"3,402,450*","$2,598,200",-1.39%,4.92%,30.42%
219,ENJEnjin Coin,ENJ,"$21,129,456",$0.027942,"756,192,535*","$1,451,340",0.01%,10.74%,7.41%
220,BURSTBurst,BURST,"$20,981,340",$0.011654,"1,800,339,818","$2,194,660",-0.07%,19.57%,44.66%
221,WGRWagerr,WGR,"$20,953,683",$0.114501,"183,000,000*","$69,706",2.09%,10.14%,63.17%
222,WCTWaves Communi...,WCT,"$20,792,020",$2.08,"9,973,579*","$105,653",-0.02%,30.14%,63.72%
223,IXTiXledger,IXT,"$20,662,139",$0.577496,"35,778,844*","$422,948",-0.15%,17.80%,75.54%
224,OCTOracleChain,OCT,"$20,367,720",$0.678924,"30,000,000*","$68,216",0.54%,-4.49%,?
225,GOLOSGolos,GOLOS,"$20,088,882",$0.161332,"124,518,891","$39,137",0.79%,5.91%,20.92%
226,MTHMonetha,MTH,"$20,057,503",$0.092489,"216,863,420*","$2,838,430",-2.47%,32.26%,45.56%
227,DLTAgrello,DLT,"$19,996,192",$0.232571,"85,978,873*","$3,184,610",2.16%,6.81%,-24.49%
228,DICEEtheroll,DICE,"$19,980,741",$2.85,"7,001,623*","$5,235",0.04%,8.51%,-17.97%
229,HVNHive,HVN,"$19,833,413",$0.052889,"375,000,000*","$1,243,660",-4.04%,-15.38%,44.56%
230,EXPExpanse,EXP,"$19,650,084",$2.49,"7,906,397","$1,241,780",1.35%,6.79%,14.50%
231,ADTadToken,ADT,"$19,438,920",$0.032398,"600,000,000*","$1,197,000",3.99%,33.37%,39.58%
232,BSDBitSend,BSD,"$19,329,784",$1.11,"17,394,475","$350,524",0.36%,0.23%,25.88%
233,BCAPBCAP,BCAP,"$19,261,100",$1.93,"10,000,000*","$3,606",4.89%,16.99%,68.07%
234,SLRSolarCoin,SLR,"$18,972,392",$0.509326,"37,249,998*","$434,419",-2.53%,7.22%,18.45%
235,PPYPeerplays,PPY,"$18,907,448",$4.95,"3,823,518*","$13,925",0.28%,7.08%,-5.36%
236,XDNDigitalNote,XDN,"$18,867,977",$0.002740,"6,885,695,758","$5,673,990",-1.12%,-7.20%,16.22%
