Numero,Nom,Simbol,Cap de mercat,Preu,Oferta circulant,Volum 24 hores,% 1h,% 2h,% 7d
109,Enigma,ENG,"$35,568,659",$0.475287,"74,836,171*","$1,105,430",1.36%,-6.15%,?
110,Gulden,NLG,"$34,511,613",$0.097308,"354,664,045","$229,838",0.85%,2.25%,-2.30%
111,Substratum,SUB,"$33,428,073",$0.147852,"226,091,449*","$2,464,120",-1.61%,14.80%,-1.73%
112,ReddCoin,RDD,"$31,554,215",$0.001102,"28,645,545,900*","$322,098",1.06%,5.53%,1.21%
113,CloakCoin,CLOAK,"$31,229,155",$6.10,"5,117,889*","$188,019",0.67%,-1.96%,-4.05%
114,Rise,RISE,"$30,564,215",$0.270147,"113,139,200*","$517,690",-0.11%,2.17%,-10.68%
115,Cofound.it,CFI,"$29,134,398",$0.089644,"325,000,000*","$215,152",0.36%,-4.39%,-16.79%
116,Quantum Resis...,QRL,"$29,032,380",$0.558315,"52,000,000*","$298,317",0.38%,-5.93%,-1.76%
117,Moeda Loyalty...,MDA,"$28,160,192",$1.43,"19,628,888*","$235,422",-0.89%,-3.79%,-22.50%
118,Asch,XAS,"$27,708,525",$0.369447,"75,000,000","$9,060",-1.93%,-1.31%,8.60%
119,Aeon,AEON,"$27,622,381",$1.89,"14,651,140","$652,337",-1.32%,10.84%,-7.19%
120,Peercoin,PPC,"$27,479,590",$1.13,"24,390,313","$197,591",-0.14%,-7.47%,-13.27%
121,WeTrust,TRST,"$27,200,468",$0.295184,"92,147,500*","$340,944",1.78%,7.41%,-0.34%
122,Elastic,XEL,"$26,857,512",$0.308792,"86,976,062*","$271,277",-2.06%,-2.30%,-15.66%
123,Cindicator,CND,"$26,782,668",$0.018522,"1,445,976,590*","$102,706",0.82%,-19.29%,?
124,KickCoin,KICK,"$26,329,188",$0.081987,"321,137,782*","$213,479",34.54%,23.09%,-9.05%
125,TokenCard,TKN,"$26,056,695",$1.10,"23,644,056*","$198,032",-0.19%,-5.98%,-21.10%
126,Viacoin,VIA,"$25,761,389",$1.13,"22,861,215","$322,078",2.44%,0.28%,-1.15%
127,Etheroll,DICE,"$25,070,500",$3.58,"7,001,623*","$34,036",1.23%,-1.94%,20.07%
128,Eidoo,EDO,"$24,907,852",$2.33,"10,708,403*","$46,780",1.33%,-4.07%,?
129,Compcoin,CMP,"$24,850,183",$5.79,"4,292,018","$384,094",-0.44%,-0.44%,18.98%
130,Blackmoon Crypto,BMC,"$24,651,925",$0.820384,"30,049,251*","$746,057",1.04%,6.06%,-3.98%
131,Decentraland,MANA,"$24,493,351",$0.010772,"2,273,755,650*","$594,289",-0.69%,-6.06%,-0.55%
132,Xaurum,XAUR,"$24,225,760",$0.190590,"127,109,290*","$192,479",0.75%,25.13%,19.38%
133,FirstBlood,1ST,"$23,625,917",$0.276138,"85,558,371*","$615,862",0.56%,-6.41%,-11.11%
134,Emercoin,EMC,"$23,611,017",$0.577997,"40,849,722","$84,635",-0.17%,3.99%,10.09%
135,Target Coin,TGT,"$23,561,592",$0.024738,"952,429,892*","$1,690",15.17%,10.67%,-18.34%
136,LEOcoin,LEO,"$23,223,358",$0.252812,"91,860,189*","$48,104",-3.01%,1.39%,39.85%
137,district0x,DNT,"$22,981,020",$0.038302,"600,000,000*","$1,856,220",0.91%,-0.48%,1.19%
138,Tierion,TNT,"$22,654,127",$0.053617,"422,513,667*","$217,912",-1.36%,2.18%,-9.75%
139,DECENT,DCT,"$22,500,439",$0.438553,"51,306,089*","$66,425",0.68%,-2.54%,-10.46%
140,Triggers,TRIG,"$22,380,702",$0.697097,"32,105,578*","$2,481,230",2.63%,22.58%,22.17%
141,Counterparty,XCP,"$22,297,664",$8.52,"2,617,579*","$254,494",-1.26%,-5.21%,7.06%
142,BitBay,BAY,"$22,236,609",$0.022065,"1,007,791,123*","$33,860",0.58%,-3.00%,-9.42%
143,Rubycoin,RBY,"$22,202,546",$0.892228,"24,884,386*","$694,086",4.75%,-13.84%,17.01%
144,The ChampCoin,TCC,"$21,498,728",$0.130354,"164,925,727*","$90,963",0.26%,-0.72%,4.27%
145,Patientory,PTOY,"$21,449,120",$0.306416,"70,000,000*","$547,516",0.83%,2.66%,-7.66%
146,Crown,CRW,"$20,754,854",$1.33,"15,658,605","$62,357",0.82%,6.33%,-0.13%
147,Skycoin,SKY,"$20,735,400",$3.49,"5,933,198*","$14,153",0.26%,4.25%,11.72%
148,Everex,EVX,"$20,591,175",$1.25,"16,500,000*","$278,733",3.87%,3.80%,-18.22%
149,SIBCoin,SIB,"$20,244,398",$1.29,"15,641,798","$53,754",-0.72%,-1.43%,-2.91%
150,Pillar,PLR,"$20,171,920",$0.088713,"227,384,800*","$212,608",0.56%,33.36%,37.47%
151,PayPie,PPP,"$20,057,153",$0.243117,"82,500,000*","$87,568",0.58%,9.07%,-24.89%
152,Safe Exchange...,SAFEX,"$19,894,697",$0.009264,"2,147,483,647*","$194,347",0.93%,5.19%,-1.11%
153,ION,ION,"$19,776,361",$1.16,"16,997,594*","$13,177",1.32%,-1.11%,-11.91%
154,adToken,ADT,"$19,537,680",$0.032563,"600,000,000*","$420,967",4.40%,-14.81%,11.81%
155,Aventus,AVT,"$19,136,100",$3.19,"6,000,000*","$2,065,190",-1.49%,-8.40%,3.06%
156,Einsteinium,EMC2,"$18,969,091",$0.088324,"214,766,628","$1,083,580",-1.71%,-4.82%,4.98%
157,XPlay,XPA,"$18,618,900",$0.018619,"1,000,000,000*","$41,874",0.42%,-0.53%,24.43%
158,ALIS,ALIS,"$18,612,014",$0.491697,"37,852,608*","$1,602,040",-4.26%,21.97%,?
159,CoinDash,CDT,"$18,474,134",$0.033286,"555,015,474*","$284,441",0.35%,-5.63%,-17.53%
160,Monetha,MTH,"$18,390,333",$0.084819,"216,819,832*","$416,590",0.70%,-1.52%,-19.18%
161,Mothership,MSP,"$18,182,080",$0.129872,"140,000,000*","$188,882",0.74%,19.88%,7.47%
162,LBRY Credits,LBC,"$18,159,187",$0.173947,"104,394,945","$404,023",2.50%,0.05%,1.55%
163,Numeraire,NMR,"$17,911,508",$14.34,"1,248,667*","$352,466",-0.01%,4.05%,14.90%
164,Diamond,DMD,"$17,701,396",$7.16,"2,473,195","$123,638",0.21%,-5.94%,-30.17%
165,ZenCash,ZEN,"$17,554,740",$7.65,"2,295,289","$287,700",2.57%,9.15%,25.90%
166,Unobtanium,UNO,"$16,959,847",$85.73,"197,829","$521,962",-14.59%,81.68%,20.00%
167,Credo,CREDO,"$16,942,493",$0.030811,"549,891,703*","$20,961",-1.61%,-32.24%,-52.69%
168,Rialto,XRL,"$16,644,700",$0.195820,"85,000,000*","$40,240",1.80%,-4.22%,-34.11%
169,Namecoin,NMC,"$16,640,048",$1.13,"14,736,400","$97,382",0.07%,-2.85%,-7.96%
170,Santiment Net...,SAN,"$16,597,189",$0.296548,"55,967,968*","$340,840",0.43%,0.84%,-4.56%
171,Agoras Tokens,AGRS,"$16,512,636",$0.393158,"42,000,000*","$1,662,650",2.62%,37.57%,54.53%
172,Pepe Cash,PEPECASH,"$15,905,955",$0.022662,"701,884,009*","$9,009",0.23%,10.88%,112.00%
173,PotCoin,POT,"$15,370,602",$0.070414,"218,290,250","$260,543",0.02%,-0.53%,5.90%
174,Viberate,VIB,"$15,301,800",$0.127515,"120,000,000*","$111,574",7.29%,-7.01%,-4.51%
175,SaluS,SLS,"$14,898,867",$14.83,"1,004,427*","$421,821",2.44%,13.18%,14.34%
176,MonetaryUnit,MUE,"$14,749,046",$0.116679,"126,407,030","$68,200",0.81%,-4.67%,-14.12%
177,Chronobank,TIME,"$14,748,120",$20.77,"710,113*","$354,362",1.20%,-0.11%,9.04%
178,OKCash,OK,"$14,719,957",$0.201506,"73,049,720*","$1,361,490",3.64%,7.39%,-11.70%
179,Stox,STX,"$14,620,506",$0.493936,"29,600,000*","$611,334",-0.62%,-5.84%,-24.41%
180,Polybius,PLBT,"$14,465,573",$3.80,"3,808,454*","$32,052",0.62%,-7.79%,0.40%
181,Expanse,EXP,"$14,447,279",$1.83,"7,906,397","$352,026",1.34%,-4.00%,11.48%
182,Nexium,NXC,"$14,280,455",$0.214674,"66,521,586*","$1,477,700",-4.01%,-8.68%,6.70%
183,E-coin,ECN,"$13,963,370",$3.26,"4,277,784","$34,422",-0.61%,8.54%,-0.77%
184,Golos,GOLOS,"$13,921,337",$0.111801,"124,518,891","$47,212",1.45%,6.22%,19.24%
185,RaiBlocks,XRB,"$13,472,237",$0.107421,"125,415,296","$207,784",5.84%,-5.25%,35.83%
186,Lunyr,LUN,"$13,289,082",$5.78,"2,297,853*","$247,602",-1.73%,-1.84%,-0.21%
187,Agrello,DLT,"$13,244,530",$0.154044,"85,978,873*","$13,627",2.50%,13.17%,4.09%
188,BlackCoin,BLK,"$13,180,776",$0.172440,"76,436,884*","$106,756",0.08%,-1.20%,-0.91%
189,GridCoin,GRC,"$13,159,082",$0.033714,"390,312,753","$56,729",0.92%,3.34%,14.70%
190,Energycoin,ENRG,"$13,090,763",$0.107909,"121,312,984","$15,942",-2.33%,-1.00%,-3.84%
191,Omni,OMNI,"$13,056,215",$23.32,"559,949*","$174,087",0.84%,-0.51%,17.58%
192,Radium,RADS,"$12,817,416",$3.80,"3,369,254*","$1,228,850",-1.72%,13.21%,0.20%
193,Peerplays,PPY,"$12,724,964",$3.33,"3,815,845*","$3,290",-17.72%,-23.86%,-21.25%
194,ToaCoin,TOA,"$12,685,481",$0.007383,"1,718,266,620","$82,966",-2.29%,-0.21%,22.52%
195,Humaniq,HMQ,"$12,503,051",$0.076772,"162,858,880*","$147,523",0.77%,-1.62%,-18.17%
196,Quantum,QAU,"$12,058,134",$0.151632,"79,522,355*","$30,265",1.96%,2.80%,-2.80%
197,Mysterium,MYST,"$12,001,056",$0.617687,"19,429,024*","$293,708",0.62%,3.08%,-9.89%
198,Po.et,POE,"$11,859,319",$0.005551,"2,136,283,004*","$125,990",3.91%,-1.70%,-32.12%
199,Kore,KORE,"$11,802,054",$5.84,"2,021,523*","$185,605",0.62%,5.16%,-18.22%
200,Burst,BURST,"$11,619,465",$0.006454,"1,800,339,818","$115,352",1.40%,-3.51%,-8.19%
201,Rivetz,RVT,"$11,414,323",$0.434923,"26,244,468*","$13,539",0.48%,-1.33%,-27.65%
202,Primas,PST,"$11,170,816",$0.218180,"51,200,000*","$10,599",0.42%,17.44%,6.59%
203,BitDice,CSNO,"$10,633,280",$0.151904,"70,000,000*","$57,362",-9.11%,8.59%,-1.14%
204,Clams,CLAM,"$10,628,901",$3.98,"2,668,560*","$400,809",1.21%,0.20%,-64.60%
205,Voise,VOISE,"$10,589,958",$0.016469,"643,012,000*","$593,046",-2.18%,-43.48%,-40.33%
206,Synereo,AMP,"$10,504,297",$0.127702,"82,256,324*","$127,708",1.88%,-3.04%,-1.03%
207,LoMoCoin,LMC,"$10,496,675",$0.048191,"217,814,456*","$566,522",0.01%,-2.45%,0.67%
208,Shift,SHIFT,"$10,481,742",$0.927069,"11,306,324*","$80,592",0.87%,-2.62%,-13.46%
209,Databits,DTB,"$10,373,433",$0.456019,"22,747,809*","$91,694",0.59%,-1.02%,-5.20%
210,Swarm City,SWT,"$10,363,529",$1.36,"7,648,022*","$30,904",0.26%,-2.58%,-21.33%
211,OAX,OAX,"$10,237,461",$0.409347,"25,009,250*","$231,060",2.03%,-5.66%,-17.32%
212,AirToken,AIR,"$10,108,560",$0.009627,"1,050,000,000*","$99,416",-6.08%,-0.41%,-28.16%
213,DigitalNote,XDN,"$9,943,909",$0.001444,"6,885,695,758","$4,612,850",0.56%,0.36%,-19.02%
214,Mooncoin,MOON,"$9,868,493",$0.000044,"222,432,186,207","$4,733",-1.17%,-13.10%,4.30%
215,Gambit,GAM,"$9,798,763",$8.19,"1,195,780*","$21,147",-1.17%,3.16%,-11.29%
216,Wagerr,WGR,"$9,760,305",$0.053335,"183,000,000*","$29,285",-4.07%,-7.15%,2.30%
217,CasinoCoin,CSC,"$9,757,994",$0.252790,"38,601,187","$11,875",-6.91%,-22.62%,144.15%
218,PRIZM,PZM,"$9,650,588",$0.999474,"9,655,667*","$11,180",-1.09%,-3.02%,22.30%
219,Matchpool,GUP,"$9,584,625",$0.127795,"75,000,000*","$320,883",0.90%,-1.11%,-24.22%
220,VeriCoin,VRC,"$9,561,682",$0.314459,"30,406,769","$517,319",-0.52%,-0.53%,-4.09%
221,FlorinCoin,FLO,"$9,346,361",$0.067308,"138,859,379","$183,449",0.99%,0.32%,-11.36%
222,Lampix,PIX,"$9,269,072",$0.081794,"113,322,017*","$21,176",-14.71%,11.57%,-5.99%
223,Hive,HVN,"$9,127,050",$0.024339,"375,000,000*","$370,747",1.71%,3.70%,49.85%
224,DAO.Casino,BET,"$8,851,480",$0.080510,"109,942,758*","$101,736",-4.31%,18.69%,-11.86%
225,InvestFeed,IFT,"$8,641,897",$0.045155,"191,381,257*","$63,461",0.88%,1.56%,-14.22%
226,BitSend,BSD,"$8,550,734",$0.507535,"16,847,575","$146,407",-0.54%,-2.19%,16.90%
227,Soarcoin,SOAR,"$8,415,398",$0.011028,"763,073,048*","$12,821",0.26%,-7.95%,-26.25%
228,E-Dinar Coin,EDR,"$8,411,100",$0.009491,"886,211,988","$637,393",-0.32%,0.14%,2.68%
229,NeosCoin,NEOS,"$8,325,664",$2.36,"3,530,921","$29,624",0.44%,-1.80%,4.73%
230,Waves Communi...,WCT,"$8,101,846",$0.810684,"9,993,840*","$17,636",-0.19%,8.39%,-13.10%
231,Centurion,CNT,"$8,063,941",$0.111754,"72,157,960","$36,343",1.71%,-1.49%,16.06%
232,Nimiq,NET,"$7,890,393",$0.751466,"10,500,000*","$106,113",0.05%,-4.11%,-15.15%
233,Incent,INCNT,"$7,809,159",$0.169703,"46,016,625*","$205,255",2.42%,25.77%,19.39%
234,Sphere,SPHR,"$7,738,458",$2.51,"3,082,940*","$6,019",0.28%,0.16%,11.94%
235,vSlice,VSL,"$7,666,658",$0.229606,"33,390,496*","$242,623",0.20%,-1.70%,-17.97%
236,Obsidian,ODN,"$7,560,926",$0.309874,"24,400,000*","$148,223",-2.02%,-14.21%,-36.48%
237,Voxels,VOX,"$7,466,193",$0.035553,"210,000,000*","$41,792",0.25%,1.79%,-13.15%
238,PinkCoin,PINK,"$7,460,344",$0.020483,"364,224,800","$325,083",-0.33%,-2.99%,6.98%
239,XTRABYTES,XBY,"$7,378,935",$0.017362,"425,000,000*","$23,267",1.98%,6.58%,1.74%
240,OBITS,OBITS,"$7,296,050",$0.461209,"15,819,400*","$16,462",0.95%,-4.95%,9.31%
241,Musicoin,MUSIC,"$7,259,248",$0.018517,"392,031,512","$105,944",0.51%,-4.24%,-13.95%
242,Pluton,PLU,"$7,256,454",$8.54,"850,000*","$167,908",0.36%,-2.15%,-8.82%
243,MyBit Token,MYB,"$7,209,804",$2.76,"2,616,334*","$34,048",0.54%,18.77%,34.77%
244,Feathercoin,FTC,"$7,119,583",$0.039807,"178,853,880","$44,348",0.99%,0.34%,4.54%
245,SolarCoin,SLR,"$6,971,046",$0.189769,"36,734,375*","$36,024",1.30%,-3.19%,-1.05%
246,NVO,NVST,"$6,957,915",$0.463861,"15,000,000*","$3,884",0.53%,-3.86%,-0.59%
247,Prospectors Gold,PGL,"$6,903,435",$0.107030,"64,500,000*","$27,439",0.29%,-15.98%,38.00%
248,iXledger,IXT,"$6,783,955",$0.189608,"35,778,844*","$49,532",0.04%,-1.97%,-18.44%
249,Spectrecoin,XSPEC,"$6,676,850",$0.321230,"20,785,264*","$25,953",-0.44%,-1.43%,-22.20%
