Numero,Nom,Simbol,Cap de mercat,Preu,Oferta circulant,Volum 24 hores,% 1h,% 2h,% 7d
65,BNTBancor,BNT,"$74,053,726",$1.82,"40,772,871*","$1,377,700",-0.60%,-4.89%,-5.68%
66,ETPMetaverse ETP,ETP,"$73,555,316",$3.25,"22,600,000","$13,513,000",-1.81%,-10.86%,-26.50%
67,SNGLSSingularDTV,SNGLS,"$72,237,000",$0.120395,"600,000,000*","$1,708,770",-2.55%,-13.16%,-23.62%
68,DGBDigiByte,DGB,"$71,909,895",$0.007693,"9,347,615,210","$4,231,260",-2.90%,-7.17%,-14.12%
69,LINKChainLink,LINK,"$68,042,100",$0.194406,"350,000,000*","$4,063,480",8.05%,21.75%,-15.54%
70,FUNFunFair,FUN,"$67,234,000",$0.016809,"4,000,000,000*","$1,382,990",-1.10%,2.48%,-8.06%
71,STORJStorj,STORJ,"$65,992,926",$0.651027,"101,367,419*","$21,318,800",6.86%,58.78%,43.00%
72,GNOGnosis,GNO,"$65,772,812",$59.55,"1,104,590*","$1,171,080",0.20%,-12.56%,-16.81%
73,MCAPMCAP,MCAP,"$62,649,371",$1.64,"38,295,641*","$937,335",-2.63%,-6.51%,-17.23%
74,ATMATMChain,ATM,"$60,790,896",$0.020865,"2,913,534,434*","$318,673",-7.24%,-14.22%,-27.89%
75,NXTNxt,NXT,"$59,423,514",$0.059483,"998,999,942*","$4,108,540",4.15%,5.52%,-1.35%
76,PARTParticl,PART,"$57,316,557",$7.39,"7,758,397*","$201,695",1.50%,5.11%,13.42%
77,FAIRFairCoin,FAIR,"$56,611,003",$1.06,"53,193,831*","$163,079",0.49%,8.16%,43.03%
78,SMARTSmartCash,SMART,"$56,550,268",$0.069478,"813,925,880*","$183,862",2.16%,-15.35%,-56.90%
79,MCOMonaco,MCO,"$56,249,835",$5.73,"9,814,875*","$12,280,600",-4.79%,-8.31%,-25.97%
80,BQXBitquence,BQX,"$55,948,384",$0.778316,"71,883,893*","$1,045,360",-6.72%,13.21%,-12.76%
81,BDLBitdeal,BDL,"$52,422,138",$0.335588,"156,209,812","$140,366",-0.73%,4.35%,-17.17%
82,AEAeternity,AE,"$51,245,862",$0.219920,"233,020,472*","$702,318",0.54%,-3.07%,-7.98%
83,NEBLNeblio,NEBL,"$51,049,386",$4.08,"12,513,669*","$741,352",2.17%,-4.28%,-29.57%
84,VENVeChain,VEN,"$49,696,369",$0.179304,"277,162,633*","$701,447",3.36%,-4.45%,-18.08%
85,NXSNexus,NXS,"$49,577,128",$0.926622,"53,503,077","$404,603",-0.52%,-11.04%,-20.28%
86,RLCiExec RLC,RLC,"$48,942,449",$0.618970,"79,070,793*","$732,813",5.09%,-0.62%,-3.32%
87,GRSGroestlcoin,GRS,"$48,737,344",$0.709229,"68,718,769","$37,427,000",-2.61%,-35.02%,595.50%
88,LRCLoopring,LRC,"$47,366,411",$0.165518,"286,170,756*","$1,088,250",1.37%,-11.22%,15.10%
89,NAVNAV Coin,NAV,"$47,239,644",$0.762178,"61,979,805*","$2,228,030",-0.69%,-11.60%,3.87%
90,BQbitqy,BQ,"$46,171,667",$0.037120,"1,243,835,384*","$47,885",0.19%,-5.18%,125.72%
91,TAASTaaS,TAAS,"$45,838,280",$5.63,"8,146,001*","$217,017",-0.82%,-4.57%,-1.12%
92,UBQUbiq,UBQ,"$43,500,285",$1.13,"38,646,309","$783,443",1.84%,-5.12%,-14.00%
93,ADXAdEx,ADX,"$43,394,300",$0.770010,"56,355,501*","$4,696,870",-0.92%,-4.44%,-20.13%
94,ATBATBCoin,ATB,"$42,180,007",$1.09,"38,719,634","$1,012,080",14.07%,9.30%,2.94%
95,EDGEdgeless,EDG,"$41,343,453",$0.503904,"82,046,288*","$1,135,180",-3.11%,-7.07%,-10.47%
96,DCNDentacoin,DCN,"$40,905,843",$0.000126,"323,507,001,026*","$19,802",-1.23%,-3.05%,-11.65%
97,XZCZCoin,XZC,"$39,681,384",$13.90,"2,853,934","$1,677,980",-0.97%,-3.60%,6.10%
98,IOCI/O Coin,IOC,"$39,252,180",$2.40,"16,377,116*","$316,334",-7.47%,-18.96%,-34.88%
99,NLC2NoLimitCoin,NLC2,"$38,688,579",$0.189490,"204,172,143*","$100,515",-3.33%,-4.53%,-18.47%
100,ZENZenCash,ZEN,"$37,148,735",$15.75,"2,358,874","$1,632,680",-1.23%,-5.92%,-26.76%
101,ANTAragon,ANT,"$36,366,558",$1.11,"32,685,221*","$923,125",-2.34%,-12.32%,-26.70%
102,ASTAirSwap,AST,"$35,098,650",$0.233991,"150,000,000*","$2,074,160",5.06%,13.06%,12.51%
103,VIAViacoin,VIA,"$34,649,189",$1.51,"22,878,000","$6,160,590",-1.81%,-22.37%,46.97%
104,WINGSWings,WINGS,"$33,478,343",$0.373191,"89,708,333*","$351,249",-0.86%,-7.66%,-14.26%
105,RISERise,RISE,"$32,766,131",$0.289609,"113,139,200*","$8,667,230",-0.64%,-27.41%,31.63%
106,LEOLEOcoin,LEO,"$32,401,251",$0.349898,"92,601,989*","$957,623",0.46%,-2.31%,24.57%
107,QRLQuantum Resis...,QRL,"$32,158,880",$0.618440,"52,000,000*","$458,843",-2.30%,-3.98%,-13.08%
108,KINKin,KIN,"$31,806,832",$0.000042,"756,097,560,976*","$69,859",-0.83%,-12.22%,-17.53%
109,MLNMelon,MLN,"$31,371,038",$52.34,"599,400*","$346,304",0.28%,-8.73%,-14.03%
110,PPCPeercoin,PPC,"$31,112,756",$1.27,"24,416,907","$562,028",-0.53%,-9.21%,7.68%
111,RDDReddCoin,RDD,"$30,469,587",$0.001063,"28,656,221,646*","$1,487,590",0.46%,-2.18%,3.84%
112,NLGGulden,NLG,"$30,329,399",$0.085306,"355,536,945","$238,942",-0.99%,-8.75%,-15.91%
113,MDAMoeda Loyalty...,MDA,"$28,102,679",$1.43,"19,628,888*","$985,720",0.07%,2.86%,9.68%
114,SNMSONM,SNM,"$28,023,053",$0.077928,"359,600,000*","$717,998",-0.86%,2.98%,-21.27%
115,TRSTWeTrust,TRST,"$26,833,905",$0.291206,"92,147,500*","$1,754,130",-4.76%,3.92%,-5.83%
116,ENGEnigma,ENG,"$26,333,576",$0.351883,"74,836,171*","$569,957",2.71%,-4.46%,-23.45%
117,AMBAmber,AMB,"$26,182,100",$0.181077,"144,590,975*","$118,166",0.87%,-10.01%,-27.82%
118,XCPCounterparty,XCP,"$25,323,392",$9.67,"2,617,529*","$372,164",0.88%,-2.30%,16.03%
119,MGOMobileGo,MGO,"$25,088,729",$0.255932,"98,028,887*","$317,383",0.39%,-21.79%,-38.92%
120,XAURXaurum,XAUR,"$24,673,999",$0.194117,"127,108,905*","$163,799",1.85%,1.51%,0.49%
121,CTRCentra,CTR,"$24,325,912",$0.357734,"68,000,000*","$1,869,800",4.10%,-7.47%,-41.03%
122,1STFirstBlood,1ST,"$24,101,879",$0.281701,"85,558,371*","$489,843",-0.65%,-7.02%,0.33%
123,XELElastic,XEL,"$23,712,617",$0.271574,"87,315,492*","$1,152,320",7.42%,2.29%,8.53%
124,SKYSkycoin,SKY,"$23,673,697",$3.99,"5,933,198*","$28,896",-4.23%,-5.87%,29.13%
125,TKNTokenCard,TKN,"$23,452,965",$0.991918,"23,644,056*","$986,973",-4.18%,7.94%,-18.34%
126,CFICofound.it,CFI,"$23,444,103",$0.072136,"325,000,000*","$231,330",-2.18%,-11.48%,-16.81%
127,CLOAKCloakCoin,CLOAK,"$23,259,101",$4.54,"5,119,699*","$285,496",-2.54%,-4.70%,-21.80%
128,PLRPillar,PLR,"$23,060,684",$0.101417,"227,384,800*","$101,707",3.55%,-6.46%,-22.09%
129,BAYBitBay,BAY,"$22,923,373",$0.022745,"1,007,820,138*","$139,800",-3.08%,-1.83%,-0.51%
130,SUBSubstratum,SUB,"$22,597,049",$0.099946,"226,091,449*","$391,337",-3.74%,-9.82%,-25.53%
131,UNITYSuperNET,UNITY,"$22,418,332",$27.47,"816,061*","$2,368",-11.88%,-17.60%,-15.33%
132,DCTDECENT,DCT,"$22,232,211",$0.433325,"51,306,089*","$164,187",0.43%,-2.92%,-7.29%
133,DNTdistrict0x,DNT,"$22,225,440",$0.037042,"600,000,000*","$2,088,910",-0.22%,-4.10%,-31.27%
134,MANADecentraland,MANA,"$22,216,548",$0.009771,"2,273,755,650*","$444,989",1.90%,-1.38%,-3.87%
135,MODModum,MOD,"$22,069,314",$1.27,"17,366,200*","$297,400",-2.45%,-8.16%,-28.01%
136,XPAXPlay,XPA,"$22,007,400",$0.022007,"1,000,000,000*","$86,980",-0.81%,-1.78%,4.05%
137,TNTTierion,TNT,"$21,765,876",$0.051515,"422,513,667*","$304,524",0.25%,-0.66%,-2.53%
138,REQRequest Network,REQ,"$21,747,575",$0.034194,"636,000,000*","$825,233",1.66%,-7.18%,-24.74%
139,EDOEidoo,EDO,"$21,509,541",$2.01,"10,708,403*","$858,671",0.29%,-7.99%,-19.26%
140,VRCVeriCoin,VRC,"$21,430,162",$0.704308,"30,427,260","$17,674,800",1.34%,39.09%,114.77%
141,EVXEverex,EVX,"$21,405,285",$1.30,"16,500,000*","$1,346,980",-2.23%,0.71%,-4.33%
142,CRWCrown,CRW,"$21,397,623",$1.35,"15,843,988","$202,570",0.46%,7.73%,2.64%
143,ACTAchain,ACT,"$20,941,654",$0.070781,"295,866,721*","$62,705",0.39%,-2.56%,-5.18%
144,DICEEtheroll,DICE,"$19,319,857",$2.76,"7,001,623*","$29,589",0.31%,-10.67%,-17.61%
145,RPXRed Pulse,RPX,"$19,252,902",$0.035434,"543,348,500*","$1,713,420",1.63%,-11.33%,?
146,TGTTarget Coin,TGT,"$19,223,273",$0.020183,"952,429,892*","$6,783",-1.29%,9.23%,-6.31%
147,IONION,ION,"$19,049,631",$1.10,"17,341,810*","$142,519",8.65%,-2.31%,1.54%
148,EMCEmercoin,EMC,"$18,880,298",$0.461435,"40,916,485","$94,648",-0.11%,-3.31%,-10.42%
149,VIBViberate,VIB,"$18,651,720",$0.155431,"120,000,000*","$906,608",-0.22%,-4.80%,-0.92%
150,NMCNamecoin,NMC,"$18,470,751",$1.25,"14,736,400","$256,352",0.54%,-4.93%,11.13%
151,POTPotCoin,POT,"$17,831,228",$0.081627,"218,448,745*","$685,373",-3.36%,-2.00%,-0.35%
152,AEONAeon,AEON,"$17,807,729",$1.22,"14,651,140","$136,618",-1.60%,-4.75%,-20.35%
153,CDTCoinDash,CDT,"$17,531,496",$0.031587,"555,015,474*","$900,946",-1.69%,-7.33%,-4.20%
154,FTCFeathercoin,FTC,"$17,497,011",$0.096968,"180,441,640","$2,670,830",-4.60%,-20.77%,101.84%
155,SIBSIBCoin,SIB,"$17,054,355",$1.08,"15,740,060","$67,493",0.27%,2.10%,-6.03%
156,MSPMothership,MSP,"$16,791,600",$0.119940,"140,000,000*","$217,317",15.48%,-1.43%,5.51%
157,TRIGTriggers,TRIG,"$16,739,720",$0.521396,"32,105,578*","$1,230,840",-3.06%,-14.22%,-36.52%
158,DBIXDubaiCoin,DBIX,"$16,451,065",$11.55,"1,423,854","$390,285",0.78%,-7.07%,82.77%
159,OKOKCash,OK,"$16,288,884",$0.222726,"73,134,183*","$3,866,740",-4.39%,-22.19%,10.62%
160,BLKBlackCoin,BLK,"$16,012,043",$0.209401,"76,465,936*","$303,762",0.98%,-1.08%,17.33%
161,TIMEChronobank,TIME,"$15,904,113",$22.40,"710,113*","$443,918",0.13%,-4.86%,6.84%
162,XRLRialto,XRL,"$15,883,355",$0.186863,"85,000,000*","$40,206",0.91%,-0.69%,-5.05%
163,CREDOCredo,CREDO,"$15,623,688",$0.028412,"549,891,703*","$16,440",13.25%,17.62%,6.55%
164,TOAToaCoin,TOA,"$15,521,336",$0.008991,"1,726,265,431","$53,088",-0.70%,5.94%,17.83%
165,ECNE-coin,ECN,"$15,270,915",$3.44,"4,439,942","$26,214",0.29%,31.14%,24.46%
166,EXPExpanse,EXP,"$15,147,944",$1.92,"7,906,397","$530,497",4.74%,-5.50%,11.12%
167,DMDDiamond,DMD,"$15,137,305",$6.07,"2,495,295","$145,454",-9.54%,-20.83%,-21.84%
168,HMQHumaniq,HMQ,"$14,904,366",$0.091517,"162,859,342*","$267,420",0.44%,0.67%,30.88%
169,GOLOSGolos,GOLOS,"$14,823,850",$0.119049,"124,518,891","$196,370",-0.50%,2.14%,17.65%
170,PEPECASHPepe Cash,PEPECASH,"$14,819,439",$0.021114,"701,884,009*","$52,141",2.05%,9.32%,-2.60%
171,RBYRubycoin,RBY,"$14,382,956",$0.576761,"24,937,462*","$244,722",-0.91%,-13.76%,-31.10%
172,GRCGridCoin,GRC,"$14,375,375",$0.036830,"390,312,753","$146,336",-0.94%,2.30%,3.36%
173,PPPPayPie,PPP,"$14,197,178",$0.172087,"82,500,000*","$35,723",-1.43%,-5.75%,-14.83%
174,DLTAgrello,DLT,"$13,931,329",$0.162032,"85,978,873*","$16,295",1.83%,5.98%,-4.61%
175,AGRSAgoras Tokens,AGRS,"$13,899,774",$0.330947,"42,000,000*","$383,116",-5.10%,7.51%,2.10%
176,SAFEXSafe Exchange...,SAFEX,"$13,869,996",$0.006459,"2,147,483,647*","$315,756",0.11%,-13.60%,-33.28%
177,LBCLBRY Credits,LBC,"$13,733,677",$0.131555,"104,394,945","$551,157",-0.43%,-5.03%,-3.47%
178,SLSSaluS,SLS,"$13,723,844",$13.66,"1,004,733*","$97,117",0.45%,-4.90%,-52.55%
179,STXStox,STX,"$13,572,666",$0.458536,"29,600,000*","$738,996",1.05%,-4.78%,1.31%
180,ADTadToken,ADT,"$13,501,320",$0.022502,"600,000,000*","$718,661",-2.07%,-17.05%,-14.64%
181,ENRGEnergycoin,ENRG,"$13,488,414",$0.111150,"121,353,257","$56,347",2.69%,-2.51%,-11.43%
182,CSNOBitDice,CSNO,"$13,269,690",$0.189567,"70,000,000*","$29,640",0.41%,-0.05%,-15.42%
183,TXTransferCoin,TX,"$13,137,699",$2.12,"6,185,765*","$3,666,030",-4.76%,-21.02%,65.03%
184,XDNDigitalNote,XDN,"$13,040,199",$0.001894,"6,885,695,758","$5,231,720",-5.78%,0.11%,16.77%
185,PPYPeerplays,PPY,"$12,650,764",$3.31,"3,817,589*","$1,991",-0.19%,-24.52%,-14.46%
186,XASAsch,XAS,"$12,577,974",$0.618672,"20,330,601","$101,720",1.21%,-13.67%,-11.41%
187,MUEMonetaryUnit,MUE,"$12,424,354",$0.097437,"127,511,006","$147,394",0.07%,-10.15%,-13.72%
188,SLRSolarCoin,SLR,"$12,040,098",$0.327679,"36,743,576*","$187,356",-7.27%,-7.50%,31.60%
189,AVTAventus,AVT,"$11,973,060",$2.00,"6,000,000*","$879,324",-0.52%,-10.38%,-24.74%
190,EMC2Einsteinium,EMC2,"$11,972,148",$0.055586,"215,380,632","$1,420,540",-2.29%,-15.42%,-19.85%
191,TCCThe ChampCoin,TCC,"$11,930,628",$0.072339,"164,925,727*","$147,846",0.39%,9.51%,-34.86%
192,MTHMonetha,MTH,"$11,866,268",$0.054729,"216,819,832*","$496,779",-2.21%,-2.81%,-23.66%
193,NXCNexium,NXC,"$11,831,795",$0.177864,"66,521,586*","$422,936",-3.30%,-5.65%,-27.23%
194,XRBRaiBlocks,XRB,"$11,714,937",$0.087918,"133,248,290","$181,352",-0.64%,-11.67%,-22.59%
195,NMRNumeraire,NMR,"$11,714,156",$9.38,"1,248,632*","$191,508",2.63%,-10.26%,-21.71%
196,CNDCindicator,CND,"$11,671,099",$0.008071,"1,445,976,590*","$149,926",0.90%,-7.95%,-32.37%
197,MYSTMysterium,MYST,"$11,574,666",$0.595741,"19,429,024*","$353,506",-0.86%,-12.31%,-8.28%
198,BMCBlackmoon Crypto,BMC,"$11,499,608",$0.382692,"30,049,251*","$434,809",0.99%,-6.48%,-33.59%
199,SANSantiment Net...,SAN,"$11,489,888",$0.205294,"55,967,968*","$360,848",-0.84%,-5.80%,-3.02%
200,FLOFlorinCoin,FLO,"$10,987,600",$0.078744,"139,534,828","$240,602",-2.12%,-9.34%,-19.21%
201,SHIFTShift,SHIFT,"$10,966,059",$0.965424,"11,358,801*","$107,818",-1.07%,-10.85%,-11.99%
202,PLBTPolybius,PLBT,"$10,914,800",$2.87,"3,808,454*","$35,205",-0.91%,1.76%,-7.83%
203,PTOYPatientory,PTOY,"$10,887,170",$0.155531,"70,000,000*","$896,989",-4.67%,-6.38%,-15.57%
204,KICKKickCoin,KICK,"$10,770,672",$0.033539,"321,137,782*","$246,338",1.24%,-14.49%,-35.72%
205,AMPSynereo,AMP,"$10,768,669",$0.130916,"82,256,324*","$217,620",-0.17%,-4.99%,-0.26%
206,WCTWaves Communi...,WCT,"$10,710,898",$1.07,"9,993,840*","$82,904",4.17%,25.51%,32.38%
207,CNTCenturion,CNT,"$10,702,165",$0.146983,"72,812,263","$104,970",0.02%,21.00%,35.28%
208,CLAMClams,CLAM,"$10,652,228",$3.96,"2,691,812*","$1,216,800",0.11%,11.76%,8.70%
209,GUPMatchpool,GUP,"$10,643,400",$0.141912,"75,000,000*","$448,805",-0.16%,-1.64%,1.18%
210,OMNIOmni,OMNI,"$10,542,400",$18.82,"560,039*","$468,809",-1.28%,-11.07%,-5.51%
211,CMPCompcoin,CMP,"$10,378,545",$2.41,"4,308,202","$19,548",-2.47%,6.38%,-51.35%
212,PZMPRIZM,PZM,"$10,330,375",$1.05,"9,804,371*","$7,209",-5.00%,0.61%,0.53%
213,LUNLunyr,LUN,"$10,237,694",$4.46,"2,297,853*","$201,638",-0.83%,-8.49%,-12.73%
214,NVCNovacoin,NVC,"$10,236,285",$5.43,"1,886,748","$750,660",1.06%,7.23%,76.86%
215,RADSRadium,RADS,"$10,221,149",$3.02,"3,379,652*","$166,158",7.05%,0.79%,1.74%
216,UNOUnobtanium,UNO,"$10,138,740",$51.25,"197,836","$20,191",-2.40%,-4.57%,-20.64%
217,POEPo.et,POE,"$10,040,170",$0.004656,"2,156,389,197*","$7,968",-1.18%,-12.30%,-3.24%
218,QAUQuantum,QAU,"$9,888,764",$0.124352,"79,522,355*","$19,992",-1.17%,-8.44%,-13.05%
219,BURSTBurst,BURST,"$9,843,232",$0.005467,"1,800,339,818","$263,906",-1.24%,-5.65%,-14.88%
220,NVSTNVO,NVST,"$9,805,785",$0.653719,"15,000,000*","$5,190",-1.38%,3.54%,23.73%
221,WGRWagerr,WGR,"$9,527,529",$0.052063,"183,000,000*","$60,290",0.03%,6.25%,3.78%
222,SPHRSphere,SPHR,"$9,523,603",$3.09,"3,082,940*","$24,521",-3.91%,3.33%,15.51%
223,LMCLoMoCoin,LMC,"$9,502,621",$0.043434,"218,781,498*","$475,809",1.25%,-2.93%,-12.20%
224,BSDBitSend,BSD,"$9,430,436",$0.554135,"17,018,300","$76,809",-1.61%,-2.31%,-12.36%
225,ECOBEcobit,ECOB,"$9,361,689",$0.021064,"444,444,444*","$6,848",6.08%,39.47%,40.51%
226,OAXOAX,OAX,"$9,357,261",$0.374152,"25,009,250*","$234,563",-0.11%,-1.20%,-3.74%
227,PSTPrimas,PST,"$9,125,018",$0.178223,"51,200,000*","$3,945",-0.81%,-4.77%,-17.32%
228,ARTMaecenas,ART,"$8,962,916",$0.297276,"30,150,150*","$2,234",0.38%,0.98%,-32.02%
229,XWCWhiteCoin,XWC,"$8,871,965",$0.035709,"248,450,401*","$745,005",-6.34%,2.90%,32.72%
230,EDRE-Dinar Coin,EDR,"$8,831,829",$0.009966,"886,211,988","$686,336",-0.26%,-3.56%,3.05%
231,BCAPBCAP,BCAP,"$8,825,740",$0.882574,"10,000,000*","$3,340",-0.82%,-26.61%,-16.95%
232,HVNHive,HVN,"$8,810,400",$0.023494,"375,000,000*","$107,759",-0.37%,3.90%,-44.77%
233,SOARSoarcoin,SOAR,"$8,726,500",$0.012257,"711,943,048*","$11,036",0.45%,-0.77%,19.62%
234,NEOSNeosCoin,NEOS,"$8,558,330",$2.41,"3,551,410","$505,324",1.50%,-1.49%,8.93%
