Numero,Nom,Simbol,Cap de mercat,Preu,Oferta circulant,Volum 24 hores,% 1h,% 2h,% 7d
118,Aeon,AEON,"$27,552,056",$1.88,"14,651,140","$880,358",0.60%,-3.44%,-6.21%
119,Cofound.it,CFI,"$27,506,993",$0.084637,"325,000,000*","$178,547",0.66%,-6.34%,-14.51%
120,SmartCash,SMART,"$27,225,290",$0.040120,"678,591,388*","$62,081",14.88%,33.26%,97.26%
121,Elastic,XEL,"$27,166,103",$0.312340,"86,976,062*","$237,024",3.00%,-0.22%,-7.23%
122,Cindicator,CND,"$26,836,458",$0.018559,"1,445,976,590*","$128,454",-7.17%,-20.26%,?
123,TokenCard,TKN,"$26,797,227",$1.13,"23,644,056*","$232,881",-2.24%,-3.76%,-16.78%
124,Rubycoin,RBY,"$26,390,116",$1.06,"24,873,574*","$2,120,290",-0.44%,-22.83%,49.50%
125,Asch,XAS,"$26,051,250",$0.347350,"75,000,000","$15,964",0.10%,12.43%,0.31%
126,Target Coin,TGT,"$25,674,843",$0.026957,"952,429,892*","$4,893",33.59%,21.06%,-9.70%
127,WeTrust,TRST,"$25,630,090",$0.278142,"92,147,500*","$194,722",2.35%,-2.42%,-17.35%
128,Blackmoon Crypto,BMC,"$24,880,870",$0.828003,"30,049,251*","$514,009",0.70%,2.96%,5.58%
129,Neblio,NEBL,"$24,823,816",$1.99,"12,463,570*","$172,715",-13.67%,-16.30%,-0.98%
130,Compcoin,CMP,"$24,819,233",$5.79,"4,288,702","$60,522",-0.12%,2.24%,13.44%
131,BitBay,BAY,"$24,465,398",$0.024276,"1,007,785,255*","$367,786",-1.65%,19.33%,-8.29%
132,Substratum,SUB,"$24,225,020",$0.107147,"226,091,449*","$363,415",2.55%,-4.87%,-23.74%
133,SuperNET,UNITY,"$24,217,583",$29.68,"816,061*","$5,985",-0.02%,-3.48%,-5.75%
134,Viacoin,VIA,"$23,772,583",$1.04,"22,857,813","$289,404",-0.04%,5.74%,-0.97%
135,Triggers,TRIG,"$23,601,292",$0.735115,"32,105,578*","$2,758,390",14.50%,76.50%,46.36%
136,Credo,CREDO,"$23,561,265",$0.042847,"549,891,703*","$7,645",0.19%,-22.19%,-29.38%
137,Tierion,TNT,"$23,223,337",$0.054965,"422,513,667*","$277,940",-0.56%,-6.14%,-15.45%
138,DECENT,DCT,"$23,113,188",$0.450496,"51,306,089*","$69,792",0.86%,8.99%,-11.49%
139,Counterparty,XCP,"$22,947,815",$8.77,"2,617,609*","$142,113",5.19%,-3.62%,5.70%
140,Everex,EVX,"$22,669,680",$1.37,"16,500,000*","$519,729",3.16%,-6.15%,?
141,FirstBlood,1ST,"$22,379,417",$0.261569,"85,558,371*","$324,268",1.72%,-5.19%,-19.43%
142,The ChampCoin,TCC,"$21,960,025",$0.133151,"164,925,727*","$54,456",1.10%,-2.98%,22.56%
143,Diamond,DMD,"$21,246,653",$8.61,"2,468,718","$215,261",-1.07%,-13.71%,-9.63%
144,LEOcoin,LEO,"$20,737,117",$0.226114,"91,710,891*","$13,641",0.22%,5.33%,24.00%
145,CoinDash,CDT,"$20,261,561",$0.036506,"555,015,474*","$194,267",1.41%,-7.10%,-15.13%
146,Monetha,MTH,"$20,090,070",$0.092658,"216,819,832*","$329,010",-0.63%,-13.01%,-18.62%
147,SIBCoin,SIB,"$19,799,553",$1.27,"15,623,415","$64,929",0.17%,-7.89%,-7.62%
148,ION,ION,"$19,717,035",$1.16,"16,927,690*","$48,387",-0.99%,-7.87%,-12.79%
149,Emercoin,EMC,"$19,676,830",$0.481732,"40,846,010","$184,954",1.15%,-3.01%,-13.54%
150,Xaurum,XAUR,"$19,494,636",$0.153369,"127,109,363*","$73,628",-0.26%,-5.53%,-2.40%
151,Patientory,PTOY,"$19,465,810",$0.278083,"70,000,000*","$308,662",0.41%,-3.49%,0.22%
152,XPlay,XPA,"$19,446,000",$0.019446,"1,000,000,000*","$1,382",0.18%,-5.84%,25.27%
153,Crown,CRW,"$19,131,066",$1.22,"15,621,150","$57,522",0.52%,-4.00%,-11.54%
154,Einsteinium,EMC2,"$19,130,756",$0.089084,"214,750,348","$1,652,500",0.70%,-6.57%,15.86%
155,PayPie,PPP,"$18,553,343",$0.224889,"82,500,000*","$131,362",-4.97%,-13.18%,?
156,Aventus,AVT,"$18,511,320",$3.09,"6,000,000*","$2,740,870",1.33%,-9.61%,15.25%
157,Etheroll,DICE,"$18,505,779",$2.64,"7,001,623*","$30,804",-0.06%,2.91%,-10.22%
158,Skycoin,SKY,"$18,327,055",$3.09,"5,933,198*","$2,438",0.13%,-3.97%,3.76%
159,Pepe Cash,PEPECASH,"$18,196,764",$0.025926,"701,884,009*","$68,960",0.40%,-8.91%,126.61%
160,Rialto,XRL,"$18,185,920",$0.213952,"85,000,000*","$61,451",-2.24%,-2.19%,-29.41%
161,Safe Exchange...,SAFEX,"$17,756,791",$0.008269,"2,147,483,647*","$135,052",0.28%,-5.87%,-11.14%
162,LBRY Credits,LBC,"$17,542,109",$0.168036,"104,394,945","$201,972",2.81%,1.42%,-9.35%
163,adToken,ADT,"$17,295,420",$0.028826,"600,000,000*","$52,330",0.71%,-9.72%,-11.60%
164,Namecoin,NMC,"$17,112,055",$1.16,"14,736,400","$132,515",1.29%,-3.35%,-11.44%
165,Stox,STX,"$16,956,922",$0.572869,"29,600,000*","$534,737",1.82%,-4.28%,-30.77%
166,Pillar,PLR,"$16,790,003",$0.073840,"227,384,800*","$28,265",10.54%,4.21%,33.04%
167,Viberate,VIB,"$16,469,400",$0.137245,"120,000,000*","$49,447",1.86%,-1.23%,-15.14%
168,Polybius,PLBT,"$16,459,718",$4.32,"3,808,454*","$19,951",5.69%,12.26%,14.91%
169,Voise,VOISE,"$16,403,236",$0.025510,"643,012,000*","$223,783",-4.98%,-4.87%,13.21%
170,Santiment Net...,SAN,"$16,012,827",$0.286107,"55,967,968*","$342,596",-0.12%,-3.84%,-3.42%
171,Omni,OMNI,"$15,985,450",$28.55,"559,930*","$863,713",7.89%,21.26%,28.85%
172,MonetaryUnit,MUE,"$15,347,264",$0.121628,"126,181,994","$82,070",0.97%,-9.03%,-3.64%
173,OKCash,OK,"$15,287,420",$0.209310,"73,037,218*","$996,023",12.40%,14.66%,26.98%
174,ZenCash,ZEN,"$15,123,572",$6.78,"2,229,310","$159,774",-0.32%,-9.43%,11.58%
175,E-coin,ECN,"$14,673,178",$3.46,"4,243,526","$39,240",-0.11%,-2.90%,-2.22%
176,Peerplays,PPY,"$14,598,865",$3.83,"3,815,599*","$1,231",-0.08%,1.30%,38.64%
177,PotCoin,POT,"$14,351,505",$0.065754,"218,260,563","$104,988",0.75%,-4.23%,2.40%
178,Energycoin,ENRG,"$14,304,368",$0.117921,"121,304,670","$120,227",0.35%,16.18%,20.14%
179,SaluS,SLS,"$14,241,619",$14.18,"1,004,409*","$18,754",-2.86%,-18.76%,2.69%
180,Po.et,POE,"$14,108,675",$0.006604,"2,136,283,004*","$32,239",1.15%,-9.92%,-33.13%
181,Chronobank,TIME,"$14,004,135",$19.72,"710,113*","$532,730",-0.01%,-5.77%,8.71%
182,Rivetz,RVT,"$13,883,455",$0.529005,"26,244,468*","$20,328",5.80%,10.42%,-12.09%
183,Numeraire,NMR,"$13,604,604",$10.90,"1,248,667*","$49,603",1.09%,-3.90%,-14.86%
184,BlackCoin,BLK,"$13,464,238",$0.176162,"76,431,002*","$369,345",-0.62%,-12.67%,-2.13%
185,GridCoin,GRC,"$13,209,823",$0.033844,"390,312,753","$125,084",-1.43%,-8.76%,11.34%
186,Agoras Tokens,AGRS,"$13,143,732",$0.312946,"42,000,000*","$83,933",1.46%,5.04%,3.90%
187,Expanse,EXP,"$13,126,041",$1.66,"7,906,397","$111,594",-0.11%,-4.39%,-6.49%
188,Quantum,QAU,"$12,984,728",$0.163284,"79,522,355*","$18,019",0.11%,-2.90%,-4.57%
189,RaiBlocks,XRB,"$12,954,424",$0.103573,"125,075,296","$111,086",6.92%,8.80%,19.89%
190,Agrello,DLT,"$12,925,032",$0.150328,"85,978,873*","$18,190",-6.85%,-2.02%,-29.28%
191,Golos,GOLOS,"$12,891,690",$0.103532,"124,518,891","$536,198",-3.07%,6.86%,7.18%
192,OAX,OAX,"$12,838,698",$0.513358,"25,009,250*","$204,457",6.50%,13.84%,-5.89%
193,Burst,BURST,"$12,821,336",$0.007122,"1,800,339,818","$485,179",-0.48%,15.97%,-6.02%
194,ToaCoin,TOA,"$12,740,289",$0.007422,"1,716,666,104","$62,020",0.16%,-1.17%,32.37%
195,Humaniq,HMQ,"$12,639,934",$0.077613,"162,858,880*","$188,376",0.01%,-11.99%,-22.59%
196,Mothership,MSP,"$12,341,224",$0.088152,"140,000,000*","$131,747",-3.87%,-18.54%,-29.93%
197,Kore,KORE,"$12,203,710",$6.04,"2,021,412*","$266,629",0.77%,-2.16%,-11.80%
198,Mooncoin,MOON,"$12,054,318",$0.000054,"222,406,849,217","$49,924",0.68%,15.85%,18.33%
199,Nexium,NXC,"$12,016,925",$0.180647,"66,521,586*","$110,449",0.07%,-12.48%,-24.31%
200,AirToken,AIR,"$11,964,540",$0.011395,"1,050,000,000*","$32,551",7.33%,2.55%,?
201,Lunyr,LUN,"$11,899,225",$5.18,"2,297,853*","$115,877",0.08%,-6.72%,-2.62%
202,Mysterium,MYST,"$11,762,856",$0.605427,"19,429,024*","$153,442",0.19%,-1.11%,-13.71%
203,Shift,SHIFT,"$11,735,152",$1.04,"11,295,638*","$171,566",0.01%,0.25%,-9.75%
204,CasinoCoin,CSC,"$11,705,501",$0.303242,"38,601,187","$16,088",19.72%,22.79%,223.78%
205,Primas,PST,"$11,661,824",$0.227770,"51,200,000*","$5,304",0.19%,4.78%,-11.79%
206,Gambit,GAM,"$11,510,129",$9.63,"1,195,526*","$24,035",0.13%,2.59%,13.00%
207,Matchpool,GUP,"$11,327,700",$0.151036,"75,000,000*","$885,522",2.59%,10.64%,-19.51%
208,Radium,RADS,"$11,263,518",$3.35,"3,367,139*","$134,402",-0.48%,-10.00%,-8.30%
209,Swarm City,SWT,"$11,127,566",$1.45,"7,648,022*","$32,617",-2.84%,-6.34%,-0.66%
210,Synereo,AMP,"$11,077,459",$0.134670,"82,256,324*","$248,946",0.11%,-5.64%,-4.30%
211,Clams,CLAM,"$11,058,406",$4.15,"2,663,925*","$5,272,540",-0.03%,-14.77%,-62.15%
212,DigitalNote,XDN,"$11,055,742",$0.001606,"6,885,695,758","$2,941,460",2.56%,-2.85%,-13.93%
213,Soarcoin,SOAR,"$10,854,561",$0.014225,"763,073,048*",$714,0.16%,16.75%,-13.97%
214,Unobtanium,UNO,"$10,461,135",$52.88,"197,827","$37,912",-0.24%,-9.61%,-60.23%
215,BitDice,CSNO,"$10,416,070",$0.148801,"70,000,000*","$10,329",0.14%,-3.81%,-7.33%
216,VeriCoin,VRC,"$10,005,218",$0.329097,"30,402,033","$119,243",-0.02%,-1.77%,30.02%
217,FlorinCoin,FLO,"$9,916,438",$0.071492,"138,707,547","$141,983",7.72%,-3.91%,-7.55%
218,Databits,DTB,"$9,880,602",$0.434354,"22,747,809*","$96,904",-0.05%,-0.44%,3.13%
219,PRIZM,PZM,"$9,747,679",$1.02,"9,590,585*","$6,606",0.10%,-0.76%,21.30%
220,InvestFeed,IFT,"$9,704,924",$0.050710,"191,381,257*","$51,642",-1.73%,-4.90%,-12.06%
221,Jinn,JINN,"$9,678,246",$164.87,"58,703*","$18,136",0.01%,-3.43%,?
222,BCAP,BCAP,"$9,647,080",$0.964708,"10,000,000*","$18,815",-6.90%,-11.02%,-7.35%
223,LoMoCoin,LMC,"$9,516,732",$0.043737,"217,589,965*","$135,888",-1.60%,-5.22%,8.11%
224,Hive,HVN,"$9,111,225",$0.024297,"375,000,000*","$105,245",13.59%,24.36%,28.91%
225,ALIS,ALIS,"$8,932,988",$0.235994,"37,852,608*","$266,296",0.68%,20.49%,?
226,E-Dinar Coin,EDR,"$8,927,256",$0.010074,"886,211,988","$661,898",2.31%,-2.82%,13.15%
227,XCurrency,XC,"$8,913,506",$1.52,"5,857,713*","$1,604",-1.24%,-2.75%,-6.32%
228,Wagerr,WGR,"$8,720,517",$0.047653,"183,000,000*","$27,139",-2.24%,-3.51%,-8.56%
229,Sphere,SPHR,"$8,667,008",$2.81,"3,082,940*","$25,246",-0.48%,13.62%,12.32%
230,Obsidian,ODN,"$8,628,743",$0.353637,"24,400,000*","$39,024",-3.47%,-16.86%,-18.49%
231,BitSend,BSD,"$8,528,832",$0.507273,"16,813,100","$35,657",-0.12%,-5.90%,19.06%
232,Lampix,PIX,"$8,424,971",$0.074345,"113,322,017*","$7,572",0.03%,-7.95%,-22.89%
233,DAO.Casino,BET,"$8,148,045",$0.074112,"109,942,758*","$10,321",0.19%,0.75%,-16.98%
234,Centurion,CNT,"$8,088,684",$0.112277,"72,042,220","$23,893",1.94%,-1.78%,18.29%
235,vSlice,VSL,"$8,026,875",$0.240394,"33,390,496*","$101,265",-0.33%,-4.31%,-39.41%
236,NeosCoin,NEOS,"$8,009,780",$2.27,"3,526,844","$91,469",0.81%,-4.45%,-9.75%
237,NVO,NVST,"$7,909,275",$0.527285,"15,000,000*","$1,814",4.60%,-10.11%,3.36%
238,Musicoin,MUSIC,"$7,846,937",$0.020334,"385,892,812","$158,998",5.98%,10.93%,-0.54%
239,XTRABYTES,XBY,"$7,823,200",$0.018386,"425,500,000*","$12,006",-1.37%,-11.22%,-5.86%
240,Spectrecoin,XSPEC,"$7,814,677",$0.382203,"20,446,404*","$21,081",0.35%,3.66%,-11.97%
241,Nimiq,NET,"$7,793,184",$0.742208,"10,500,000*","$118,977",1.17%,-2.66%,-25.26%
242,iXledger,IXT,"$7,587,584",$0.212069,"35,778,844*","$62,946",3.60%,1.57%,-0.22%
243,Pluton,PLU,"$7,535,280",$8.87,"850,000*","$41,059",-0.07%,0.72%,-6.18%
244,FedoraCoin,TIPS,"$7,404,853",$0.000017,"443,168,182,458","$1,156",-0.47%,742.84%,385.11%
245,Feathercoin,FTC,"$7,387,301",$0.041377,"178,534,680","$41,678",3.73%,5.58%,7.33%
246,SolarCoin,SLR,"$7,261,185",$0.197678,"36,732,387*","$76,807",0.28%,-6.55%,6.87%
247,OBITS,OBITS,"$7,100,047",$0.448819,"15,819,400*","$16,708",3.20%,10.11%,-14.26%
248,Incent,INCNT,"$7,095,626",$0.154197,"46,016,625*","$284,257",2.23%,-10.47%,-2.53%
249,Voxels,VOX,"$7,060,347",$0.033621,"210,000,000*","$83,944",0.47%,-7.45%,-4.13%
